DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
4,4.25,1.95666800773622,0.854011394548543,2.11447834440031,8.61768980722262,2.23896989416073,0.659730132809538,2.74846841822998,3.73275879320795,1.93703416873507,423.243833039021,15.187458557002,476.100889879378,16.236902165186,435.045230213842,17.7313096948463,443.070168432747,16.0642972236411,434.677028815335,17.39115803655,470.798351107456,15.7757585176532,437.612056047606,17.8198770605859,474.775046140269,15.7555672306832,440.553556856264,17.8386358967905,13.2579701529163,19.1580708834228,0.489571671939148,11.09175,8.9975,4.552,17.9992425,17.65685,18.02371,17.1051675,17.03311,97.79682275,98.9,8.53131,16.36125,16.545,17.49475,2.2,-0.1325,3.6,-0.4665,1.89575,386.885,408.2575,400.485,403.115,0.32,0.2,0.39125,0.21125,0.21,0.1,-0.07,0.11,15.508625,14.974075,15.1404,14.276,12.91275,11.69375,10.83585,10.408625,10.28535,15.152775,15.03335,13.563825,17.4392,11.399,10.429225,12.374925,14.948125,14.68665,14.451925,13.9236,12.842975,11.545775,10.98505,10.1417,9.94275,15.185225,15.32725,14.343425,14.00115,13.189,13.175125,12.451525,10.9094,10.63765,15.837625,15.9336,15.569775,15.59095,14.558,15.58715,12.075875,11.47335,8.47099999999998,7.54339999999999,2.24945,-1.35875
4,4.75,2.20577080803621,0.885638953652791,2.37988303151848,9.86732832741569,1.50471102051938,0.693045526291102,0.1005518940262,2.76062331011698,1.63155905561978,424.836393805398,15.3432442608446,470.687082574186,15.9336395753098,436.123834422433,17.8000650349601,443.091050534828,15.7877812434429,434.783538762734,17.2045856861788,472.564076458685,15.3375296035444,437.465910537701,17.7628784667936,477.457235069793,15.3047490429256,440.166023408258,17.7568956192393,12.8793259655015,19.1069710820449,0.67249933183363,11.2995,9.4585,4.615,17.4202725,17.143975,17.921515,17.073555,16.98218,97.8439725,97.6575,8.2172,16.26875,16.495,17.4665,2.4,-0.301,3.7,-0.4365,1.9735,387.6975,407.605,403.2525,402.815,0.32,0.2,0.4,0.21125,0.21,0.09,-0.07,0.12,15.57345,14.962225,15.0402,14.264625,12.9187,11.6955,10.838275,10.41125,10.28535,15.105225,14.948725,13.53915,17.4315,11.402,10.4317,12.375925,14.9325,14.684075,14.421225,13.897475,12.84225,11.547725,10.989075,10.143775,9.94375,15.1615,15.29745,14.32325,13.975825,13.187175,13.18725,12.456925,10.913375,10.641,15.782125,15.913775,15.509525,15.552125,14.565825,15.5966,12.079225,11.481825,6.3666,4.83347499999999,1.726,-1.137
4,5.25,2.63830690088074,0.909658206279694,4.27848083280304,14.4193330605554,2.26079947031158,0.661770150447006,5.72166530846491,4.53531150362154,1.4919378158062,427.223707850344,14.9830526675753,467.96798397469,15.4303179107001,436.675466540003,17.4582516689236,443.503222526054,15.8007551123758,436.323705062121,17.009719362475,472.245651580184,15.376464559976,438.807692109735,17.6088205887163,475.257301721555,15.7758977426728,438.072624130592,17.6754477588532,13.1679041425146,18.9777973521548,0.532815159440413,11.6635,9.66899999999999,4.842,17.54042,17.14775,17.7709675,17.0929875,17.0327675,97.87401225,97.685,7.7209725,16.2425,16.46125,17.30975,2.4,-0.232000000000002,3.7175,-0.3765,1.31175,387.7625,406.435,401.8875,401.9175,1.35,1.97725,1.52125,1.58875,0.23,0.6035,0.3765,1.3275,15.495,14.89905,14.9846,14.253,12.923225,11.69725,10.84085,10.412625,10.2858,15.057625,14.86395,13.512825,17.42825,11.4012,10.434225,12.375925,14.9134,14.6782,14.39025,13.86865,12.844575,11.549675,10.99375,10.14585,9.94475,15.138825,15.286275,14.302775,13.9495,13.18435,13.199375,12.462325,10.917675,10.644675,15.751475,15.88065,15.45135,15.5187,14.573325,15.60605,12.083575,11.4829,8.50525,8.1828,2.59725,-1.18
4,5.75,2.3563510099485,0.411537292709958,2.48876190704952,8.40376826420887,2.15133769555487,0.671186672565165,4.64311183886935,2.68017661330473,1.48723725308289,428.108087734458,15.2272927523601,473.898799979447,15.3061250020112,438.330453908251,17.6418819072425,447.712321871184,15.7815739129748,437.926096545557,17.1667083011144,471.204630291279,15.3602414766802,439.5196516162,17.5965494390105,475.192367670965,15.4157879598553,440.92072140049,17.6705449543853,12.8373273139937,18.8887337615729,0.49071690223813,11.75175,9.7765,4.783,17.49743,17.447675,17.701015,17.2397825,16.9923575,97.876724,98.612,7.470525,16.48,16.66625,17.30675,15.305,17.105,18.635,16.10475,3.55925,383.715,405.9875,381.895,403.1675,33.11,34.72175,29.72125,29.64625,3.17,13.299,11.4595,27.2075,15.41395,14.83275,14.9294,14.241375,12.927025,11.698375,10.843425,10.41125,10.2857,15.008675,14.779025,13.486525,17.4228,11.4042,10.436225,12.375925,14.886075,14.652,14.358325,13.839475,12.848925,11.55115,10.997775,10.148,9.94575,15.137325,15.27285,14.28065,13.92185,13.181,13.209825,12.464575,10.921,10.648025,15.77125,15.8607,15.410375,15.474825,14.5692,15.615775,12.086925,11.48305,8.04224999999998,7.78954999999999,2.4498,-0.5
4,6.25,1.69889065410421,0.434683556986568,1.40116089674172,8.24450961685855,2.36078118699935,0.652815014861059,10.0971897663007,4.48068563855089,1.4745039668512,427.609823341668,15.4386258397871,473.02005494461,14.972122770345,436.401679007255,18.0502977754226,444.339243003083,15.6473145366483,437.409260516137,17.2786733449396,472.934566891336,15.203242297904,438.142533522443,17.9312422145736,474.375716302409,14.9550638489303,439.849314203812,18.0580059573557,12.5819345387566,18.9720514098804,0.554282609087387,11.52875,9.387,4.416,17.4485825,17.2041,17.745715,17.204185,17.312515,97.88753475,98.522,7.851,16.46,16.63875,17.722,46.275,88.756,72.6025,79.60375,13.17025,382.5925,406.7975,393.6775,404.295,140.04,148.19225,135.8725,138.84375,17.4,43.347,36.634,108.142,15.371375,14.781125,14.8764,14.227875,12.929975,11.700125,10.846,10.409,10.2857,14.96135,14.695525,13.468675,17.41785,11.406175,10.438225,12.375925,14.913175,14.62025,14.33785,13.8083,12.85195,11.552575,11.00245,10.15015,9.94675,15.14815,15.241225,14.25785,13.8942,13.178075,13.221975,12.4665,10.922675,10.650375,15.756675,15.83905,15.3768,15.43225,14.558475,15.6245,12.09095,11.484125,7.4355,7.304,2.314225,18.778
4,6.75,3.47071580871693,0.453077463903298,1.86646419081548,29.1563984782908,4.58208401911087,0.679119500241189,24.1481554282692,10.1003598022581,1.45970342427405,426.868110193668,15.6584237976643,474.178873351328,14.2149577637412,437.16283991878,18.1547284859038,445.767790426333,14.6699131215899,437.688838749932,16.5515320638088,475.608205312221,14.3148427643361,438.957211645564,16.9632366839977,474.172061366104,14.372527933012,439.073425813318,18.3496670597399,12.9187826322001,19.3026097283084,0.520771728431937,11.50475,9.51599999999999,4.018,17.8986725,17.7669,17.82967,17.60619,17.66059,97.915667,98.754,8.0479875,17.47875,17.56625,18.11,90.1575,191.06375,177.0575,168.8375,33.61025,382.7175,409.23,397.95,407.88,324.76,344.27825,323.0625,354.77875,41.34,109.5875,86.747,238.1175,15.4079,14.76365,14.54715,14.215125,12.931925,11.70125,10.84815,10.414875,10.286125,14.931925,14.617925,13.450825,17.426375,11.413975,10.4407,12.3765,14.96,14.608825,14.30695,13.7761,12.854975,11.55505,11.0068,10.1523,9.94775,15.15925,15.231325,14.239375,13.871625,13.1761,13.227225,12.468425,10.9247,10.653725,15.801,15.822325,15.3475,15.3953,14.548775,15.63295,12.0943,11.4874,6.4402,4.656875,2.3352,73.9535
4,7.25,2.40244323968679,0.117402852031035,2.03726261962694,37.4819344061577,4.60505663878008,0.666650351460106,62.4457172718908,13.0319926650665,1.49984150211636,426.186942291237,15.8989314070183,476.419235827403,14.7257184398666,436.915924830754,18.824586883611,442.484660649658,15.5928660087124,438.01516875053,17.7705014833586,474.019623455616,15.7591232352281,437.453167226381,18.5506974663692,473.970345940807,14.8637508084791,437.847260477208,17.5245067833375,13.9538406662896,19.9462186157058,0.642285988655559,12.61375,10.237,3.873,18.6901375,17.937875,18.505775,17.844855,17.835145,97.927044,98.6055,8.6748425,18.16875,18.1,18.526,141.3125,296.71475,275.815,266.0335,55.79875,382.815,414.5525,393.1325,410.92,526.27,533.24925,530.72125,559.6425,75.05,178.3475,143.4835,402.923,15.570675,14.826875,14.5073,14.193125,12.936325,11.703375,10.850725,10.416375,10.286125,14.95165,14.552225,13.43365,17.436625,11.41895,10.4427,12.37715,15.0675,14.61785,14.280775,13.747875,12.856,11.556525,11.0114,10.1543,9.94875,15.23915,15.247025,14.2255,13.85155,13.177375,13.2311,12.470025,10.92705,10.657075,15.89515,15.8277,15.3251,15.38215,14.538075,15.64095,12.097975,11.4894,7.70292499999998,7.409025,2.630025,156.1725
4,7.75,1.88303845848687,0.195385200681448,1.36293533437392,55.6317405129446,3.60207397041344,0.711219091865027,115.009756538338,13.2340528362934,1.74405795568323,426.59311465287,16.0370127522067,474.224156992239,15.9564777327192,437.292924895253,18.8341329842779,441.877915398914,16.2174558975332,437.510633635524,16.6010621793412,471.638551545583,15.9506745817013,438.086633247683,18.6476573261781,473.575472753551,16.3968128579849,437.433085752055,18.7074588469874,14.0612222842775,20.7333107881695,0.76052058434388,12.35975,9.619,4.115,19.5358025,19.74645,19.568075,18.43727,18.945995,97.96476825,98.558,9.95856,19.19875,18.96,19.83975,191.5025,412.161,382.65,384.43725,78.03175,382.5725,420.5775,388.5475,418.86,735.08,767.9225,742.95625,783.58125,108.71,300.87,212.787,602.6945,15.8154,14.960475,14.513975,14.165625,12.940725,11.7045,10.8533,10.417125,10.286125,15.018325,14.50485,13.418125,17.442125,11.42195,10.4447,12.37715,15.210075,14.645925,14.279775,13.725975,12.856675,11.558475,11.0157,10.156375,9.94975,15.341625,15.2848,14.21655,13.831425,13.167675,13.233975,12.471275,10.929075,10.660425,16.061275,15.87805,15.3172,15.37855,14.52605,15.64895,12.102,11.4923,8.0395,6.07999999999999,2.9902,244.5445
4,8.25,1.84544317409093,0.239500162683281,1.41708966217611,77.2947588929041,4.24709662507977,0.750492835540751,164.790652762686,10.4148594366052,1.91603199379753,425.114344333421,15.7013275273587,472.333937725387,15.9384524802257,437.897997972342,18.8557190077075,443.626583233636,16.5698054513834,435.558022146233,18.4016114958235,473.21186892642,16.3404795398197,437.746535079216,17.7931195193298,475.400383307952,16.5260120063953,437.590013894737,17.9819302577019,14.4559747259903,20.733128769849,0.724634898886803,12.93275,10.514,4.799,19.7750175,19.8389,20.5436825,19.768025,20.78063,97.964202,97.768,11.47604,21.722,21.19125,21.2515,245.16,522.05275,484.505,488.02,98.72875,380.835,433.405,399.245,428.8,936.4735,939.1025,957.354,964.95875,137.65,451.6525,286.3965,812.321,16.101625,15.144575,14.5819,14.147375,12.944275,11.70625,10.856575,10.433,10.286125,15.17475,14.481125,13.40325,17.42015,11.42395,10.44995,12.36425,15.43585,14.69815,14.29925,13.712425,12.857025,11.560425,11.0473,10.15845,9.95075,15.558725,15.383625,14.2159,13.8133,13.1617,13.23685,12.47455,10.93075,10.663775,16.370475,15.973175,15.322025,15.38715,14.51705,15.657675,12.104975,11.493975,9.60825,6.92447499999999,3.8245,332.71175
4,8.75,1.78355613141502,0.415569672982924,0.432167649923989,86.367743588786,4.18783743651541,0.782707483037855,208.3200093776,10.3391351237274,1.99155518056997,428.723859792235,15.7408396316524,487.278470768741,15.824927284908,434.922398093829,18.7985798189433,445.455177212068,16.5118549069049,434.975886358537,18.6251027801258,486.643030981612,16.1562068057026,436.074212063114,18.9386807806382,489.683338058932,16.1423096708604,437.688804721356,19.1798793955879,14.6091731617354,21.4651623638371,0.761455916199531,13.09425,10.166,4.675,20.27457,20.6471,21.0286625,20.6559225,22.294105,97.93842625,96.726,12.54244,22.848,22.357,23.1235,296.245,623.643,575.09,586.913,117.598,388.7625,444.4225,399.655,441.54,1109.49125,1138.2165,1146.681,1153.766,139.85,612.44,425.7275,1027.6205,16.67905,15.3858,14.678675,14.13625,12.947675,11.708,10.85915,10.43425,10.286125,15.481975,14.48625,13.389625,17.4011,11.4269,10.4524,12.3762,15.951925,14.95865,14.33735,13.712925,12.85705,11.561375,11.0245,10.16045,9.952475,15.90225,15.5646,14.2245,13.799525,13.15625,13.23905,12.478175,10.932775,10.667125,16.711825,16.0695,15.364425,15.406025,14.507375,15.66585,12.107625,11.4969,12.23965,10.643825,5.101,406.53175
4,9.25,2.10311462806908,0.177664442006942,0.964028099533203,68.2677719425967,2.92468011213184,0.797228556456568,255.649520391396,9.48585165472732,1.98415450687363,424.070004539141,16.4050150016345,480.560098732058,16.8113563471787,433.371264894574,18.3315827215635,441.581086199168,17.5519070919201,432.859400356205,18.3565238329453,482.976180693663,16.7738974938598,432.89832775956,18.3270686073693,482.637834317888,17.2851234435196,434.411680719006,18.6378742790873,14.6701640085683,22.9728749117538,0.797079855027897,13.17,10.223,4.917,21.8314375,21.8162,22.00142,22.1316,24.41081,97.92322675,97.404,13.43835,25.82125,25.43,25.07325,342.5525,732.854,680.2325,671.602,135.244,387.82,459.9,398.6625,454.8925,1293.4925,1352.076,1350.3175,1333.395,158.0135,767.058,598.845,1227.78475,17.544675,15.652775,14.79495,14.132875,12.95655,11.71085,10.8632,10.4332,10.286125,15.78015,14.521475,13.37755,17.25825,11.42895,10.45495,12.378375,16.581925,15.245225,14.38645,13.70075,12.855725,11.562325,11.0293,10.1637,9.953475,16.1919,15.676275,14.2419,13.789125,13.14975,13.2425,12.4808,10.9364,10.67205,17.1753,16.2518,15.4316,15.43385,14.4976,15.6743,12.11145,11.497975,15.0589,18.961175,8.14,490.894
4,9.75,1.84267088636254,0.48552897234531,1.28235566345627,85.1465225041156,4.5550944546427,0.80289824367422,281.093852811214,9.16387459205441,2.15006598915411,423.036752194787,16.3235538775606,469.901216412851,15.7270614894649,430.709877784503,17.7161288199666,440.619802011216,16.9207741586215,431.683332688364,17.9512155652617,474.541053730738,16.1512594432185,430.448159041447,17.8171172001471,474.337374793961,16.497245724963,430.984934810342,18.1073423460925,14.5105606718708,24.3174456888359,0.837674326825408,13.042,9.392,5.04325,22.86217,23.026625,23.015595,23.1333,25.62688,97.89929,97.43925,14.61715,28.4,27.055,26.847,387.6975,803.8575,758.7225,748.19025,148.6035,391.87,468.2225,399.92,465.74,1433.674,1486.35425,1533.1325,1511.6675,175.44,929.612,804.256,1411.341,18.841125,16.409125,14.9381,14.139375,12.954625,11.710875,10.86345,10.4295,10.28655,16.103875,14.592025,13.369875,17.4037,11.43155,10.454225,12.378375,17.131325,15.64465,14.4524,13.663775,12.8554,11.56375,11.03395,10.1646,9.954475,16.639175,15.833275,14.2696,13.781075,13.143775,13.2395,12.482125,10.93715,10.67315,17.543475,16.469425,15.504225,15.453225,14.4867,15.683025,12.1146,11.499975,20.66365,34.2251,16.39975,553.74275
4,10.25,4.12716909811493,0.177999980128292,5.0215964464215,194.238509713556,3.0864097831567,0.861146665277862,339.9961472866,8.6313067137281,2.24847658470152,425.476959011902,16.0129821981293,465.598383657819,15.8516187687748,429.015408567181,17.5228311404279,440.162933623567,16.2201150592947,432.807297445787,17.971269220093,466.815067188567,15.3777629409721,432.465499200961,17.9366643947404,467.255351623106,16.3857013345501,431.298625218035,17.9597237519441,14.2414349872429,25.125511818904,0.958001906817324,12.604,9.106,4.72425,23.64205,23.8742,23.8418,24.01363,26.654095,97.889172,96.58,16.56245,30.13875,29.13125,27.9015,435.92,879.774,836.8,823.448,161.064,390.06,476.12,402.05,470.995,1579.8195,1640.198,1686.51375,1662.7125,192.174,1100.25,1006.96525,1579.4925,20.25065,17.31165,15.0991,14.1674,12.9634,11.6279,10.81575,10.3343,10.2867,16.59905,14.6681,13.36585,17.4088,11.3244,10.3496,12.378375,17.85655,15.94,14.5533,13.63125,12.85785,11.49835,10.95045,10.0928,9.95575,17.1715,16.0495,14.32105,13.77785,13.13775,13.2401,12.47695,10.88685,10.631,18.1677,16.78905,15.629625,15.482725,14.477375,15.691025,12.11725,11.50205,27.7248,48.3408,21.93225,616.254
4,10.75,2.43433609922294,0.217431085861013,0.840177427243734,139.339099435227,2.55354662647222,0.81507990057521,368.810866672783,8.57346030692313,2.34419300619869,423.369633680154,15.7135616267105,466.77584408361,15.0024874991367,430.171271863431,17.4346042484303,439.796940436948,15.4611504115548,430.664844214576,17.6956995380126,464.671271659015,14.9088972809921,429.687960189201,17.5857940447875,468.642501954106,15.3911080711959,429.672062136291,17.2517703381406,13.533745494323,25.4644561529798,0.999759992803827,12.4675,9.506,5.2305,23.529775,23.90175,23.705005,24.5162,27.65133,97.8408485,96.8085,18.17032,31.94875,31.49875,29.5905,497.32,929.788,898.4,880.94525,169.148,388.06,489.97,402.6,483.665,1685.98125,1760.297,1848.955,1802.17875,204.5335,1254.197,1174.599,1702.7465,21.221075,18.021375,15.2643,14.170875,12.959725,11.71375,10.86945,10.44575,10.28655,17.066825,14.76645,13.366,17.39675,11.43665,10.459225,12.37915,18.67575,16.18715,14.6538,13.603725,12.85275,11.566125,11.041875,10.168675,9.95675,17.774475,16.37765,14.383675,13.7653,13.1326,13.2344,12.48345,10.941525,10.67985,18.82575,17.0792,15.78345,15.52265,14.4692,15.6983,12.0445,11.4743,37.991675,60.6971,26.9854,649.15775
4,11.25,1.82684571230632,0.0939939315230876,0.754144220355832,214.679151412162,2.66861332893082,0.810106987797077,365.194710987521,11.2375181913665,2.39989941491059,452.259954422483,15.6909142173091,466.007536859981,14.8310395281997,428.693372657812,17.5616460093564,439.57755291839,15.7568654414292,430.642917636008,17.9382167768154,468.98985075939,14.8591587446542,429.962349765561,17.6968307879431,468.249065716139,15.358762750734,429.725223932147,17.9640634431613,13.2950797841539,25.4616700270281,0.990938338074044,12.001,9.236,4.97525,24.52237,24.572,24.820485,25.54757,28.144585,97.7803405,97.4925,19.640375,33.62375,33.785,31.1125,526.45,973.27,926.55,922.2375,175.73,389.65,504.825,402.465,490.81,1782.95825,1855.94625,1930.66,1894.89625,213.1495,1394.7585,1314.282,1792.4395,22.2586,18.7043,15.4406,14.2091,12.9679,11.717,10.87385,10.45135,10.28725,17.661175,14.879375,13.3659,17.39,11.4387,10.461225,12.37915,19.711125,16.514175,14.77335,13.586475,12.851425,11.567075,11.04555,10.17075,9.95775,18.238225,16.69725,14.4369,13.759525,13.133275,13.230675,12.485125,10.94355,10.6832,19.738725,17.585425,15.9237,15.57585,14.4591,15.7063,12.12455,11.5069,49.765,72.3001,32.136475,707.8175
4,11.75,3.49340254877182,0.354367080958831,1.07374142464613,156.351680557313,4.65911332622035,0.834099484040814,411.162681055515,8.57825533212207,2.57812363101186,466.700828504169,16.2118959922366,479.33527657718,16.4613576771351,429.347509638064,17.278842078927,438.373663698788,17.0719347769565,430.013905874256,17.8235094464685,467.987452726199,16.5705521016376,429.125898343339,17.7663557837837,478.479853259716,17.166489716356,429.155452549702,17.8217863927861,13.7035628327592,26.0047045637456,1.05781202138519,11.826,9.156,4.71325,25.22021,25.2385,25.59728,26.36836,28.978385,97.7459785,97.995,20.81222,36.42,36.872,31.08,535.725,1002.915,967.875,953.62,180.105,392.475,520.675,398.84,496.52,1854.756,1902.586,1983.2925,1950.042,218.6565,1468.3555,1400.414,1859.9575,23.13495,19.2938,15.637125,14.26655,12.988675,11.71805,10.8836,10.45305,10.287625,18.148,15.01235,13.372125,17.347,11.44455,10.4637,12.377375,20.7434,17.1134,14.9388,13.5804,12.8626,11.5048,11.1366,10.108,9.95875,18.833,16.995375,14.499875,13.754375,13.13785,13.233875,12.490875,10.948125,10.6902,20.40975,18.076625,16.082875,15.661375,14.450625,15.724,12.12675,11.5092,57.91225,79.2745,35.6121,748.23
4,12.25,4.68365140169819,0.107399123512207,1.39333862893643,221.625414438816,2.85025380162052,0.857914453032771,403.083294756626,9.47411075397729,2.86754140489209,436.639251853409,15.6308757609242,448.138975333974,16.0864286833712,427.652435266859,17.380997356981,434.230967821064,16.7298672338661,427.115099512742,17.6126594234976,455.094437270577,16.6547479875262,428.574827221311,17.7302991440782,452.918624667558,16.8609962698412,428.975278512445,17.6495063182447,13.7205263787049,26.9360898759211,1.05112455672409,11.8405,9.26225,4.748,25.696975,26.107,26.15263,27.0562875,29.3284925,97.700624,96.6275,21.5058075,37.35875,38.28375,31.7895,524.3,1017.055,988.125,971.195,183.9,394.675,525.175,406.275,502.53,1872.723,1925.80925,2009.275,1961.5175,221.508,1480.23625,1445.035,1871.116,23.2895,19.7635,15.86715,14.30295,12.986,11.71975,10.8825,10.45505,10.288,18.7077,15.1682,13.3826,17.3507,11.446625,10.4711,12.3706,21.334525,17.851075,15.085175,13.600025,12.8688,11.50735,11.0543,10.1078,9.95975,19.440875,17.336625,14.589125,13.766625,13.142375,13.230125,12.497125,10.950375,10.6934,21.210125,18.636125,16.2595,15.748625,14.441125,15.7416,12.13075,11.5113,64.395925,84.9606,38.1182,754.5925
4,12.75,2.30070114307557,0.304208934636075,0.990578583856821,215.576766633139,5.60247897657192,0.815019985393866,405.141518656409,9.84243183276901,2.42427435515531,423.447745498766,12.4198941020181,470.331978168459,15.6771036759856,428.162362522574,16.5123987010556,436.135317206004,16.4674205470794,428.46630258,16.2325909800774,467.262494023627,16.3590885727766,428.527287268991,16.5879481516671,477.358606352502,16.5218518223774,428.867743061475,17.289887349166,13.9226145625014,27.5506310329161,1.05348210285282,12.263,9.60175,5.054,26.161245,27.1725,26.5020075,27.41984,29.9174575,97.657892,96.2925,23.5925525,36.2825,36.175,32.494,509.1,1018.5825,978.075,966.199,185.645,394.075,533.725,407.46,505.965,1878.682,1918.86025,2018.73625,1966.17375,227.271,1461.85375,1435.75,1867.29,23.5595,19.876,16.11595,14.34785,12.9944,11.7221,10.88325,10.45475,10.28785,19.14355,15.3345,13.3938,17.361,11.44675,10.473675,12.371775,22.015725,18.60695,15.19925,13.6164,12.871975,11.5098,11.057525,10.1098,9.961025,20.1398,17.7574,14.6646,13.7884,13.15045,13.2292,12.504,10.9528,10.697825,21.81,19.008,16.43825,15.79925,14.4295,15.749275,12.135125,11.5132,80.78775,98.398875,42.239,725.875
4,13.25,2.03093679658498,0.0912659879941513,1.41609439766603,203.918815996797,3.84938429107518,0.823059680923511,394.596379399306,6.08057592972323,2.81863108653428,423.308687064334,12.3712092893183,464.017172125645,15.5586091274541,427.547545337621,15.9654141164556,436.435042824456,16.2982973776613,428.012471222588,15.9020871179759,465.002049095166,15.7688231068341,428.452976411027,16.3474878861076,468.292985534986,16.2152446895252,428.907370421002,16.7414407408309,13.4626152406256,27.8439395701804,1.03357697483599,11.615,9.0445,4.855,26.76385,27.457275,26.68717,27.554145,30.2964875,97.610924,96.35825,24.451685,35.125,34.96125,32.57,549.4975,979.8165,956.5725,950.9015,181.874,397.545,530.2725,411.0625,503.2,1836.02675,1908.673,1999.8475,1941.05875,223.232,1347.59175,1361.235,1791.946,24.2087,20.096925,16.377,14.41825,12.99745,11.72375,10.8875,10.46005,10.288,19.3668,15.4956,13.4122,17.387125,11.4459,10.47295,12.37105,22.74165,19.0603,15.257975,13.6571,12.87745,11.5118,11.0617,10.1128,9.962025,20.640975,18.116025,14.75715,13.813925,13.15865,13.228625,12.510325,10.956125,10.700975,22.477125,19.48725,16.64325,15.8785,14.420125,15.757275,12.13725,11.5152,81.9069499999999,97.808,45.855825,720.62875
4,13.75,2.50600781538076,0.119667036014544,1.54315548251573,179.780302948258,2.80803632873439,0.850859752887018,391.429130263489,9.01822473040324,2.59272081475556,422.766974106209,16.2107462135583,458.73979908456,15.2799182451966,428.323027879245,16.2949254467188,433.026551188923,16.2676731152445,427.818357112634,15.8633650800734,458.402982648748,15.8049579643537,428.317711188474,16.5275147955161,460.084261919818,15.9405852685688,428.396107241812,16.5508576378207,13.2587909640319,28.1837867286476,1.02430789094631,11.18625,8.846,4.93775,27.1471,27.582575,27.24924,27.8825525,29.840875,97.5391475,96.51325,24.97895,35.718,35.712,33.17375,518.4475,974.2215,941.8275,937.46425,177.691,395.4125,526.665,401.85,504.7625,1806.3005,1830.7005,1971.009,1857.0515,216.985,1243.29575,1281.40875,1712.036,24.328525,20.165125,16.541,14.4815,12.9995,11.7244,10.8917,10.4624,10.288,19.642,15.6662,13.4314,17.3602,11.4518,10.4754,12.36975,23.00005,19.4186,15.338825,13.691225,12.882925,11.516125,11.06525,10.118125,9.963025,20.912625,18.426875,14.8655,13.841875,13.16715,13.217,12.514125,10.955125,10.701875,22.66355,19.913425,16.73585,15.928475,14.416675,15.7741,12.141625,11.5181,82.5598999999999,99.0299999999999,45.354625,696.0335
4,14.25,2.50909175352305,0.100005365269571,1.71626852059345,184.79241053247,4.42326276810811,0.819189837057063,353.092860777583,6.98872186852122,2.57510127547362,422.86544971342,16.5184177011318,477.642945289376,15.1111086248558,427.79246283886,15.8405524929795,435.850374848338,15.7930734660812,426.997191605586,15.4379716767373,467.736269752683,15.2064920597116,428.357344990021,15.99614586366,477.405910671734,15.5457759524644,428.526082017558,16.7783867879516,13.1195452474662,28.8872882294406,0.99272039527637,11.37375,8.89425,4.8875,27.6739775,28.1982,28.26513,28.43745,30.832,97.515149,95.221,26.847925,36.038,36.312,33.08625,484.06,917.995,888.27,876.008,172.134,394.56,519.31,394.6125,505.8125,1719.81975,1709.5355,1876.714,1784.796,212.7455,1129.7715,1194.385,1593.535,24.132225,20.162425,16.689575,14.5368,13.0155,11.656,10.84115,10.356,10.28845,20.018,15.7902,13.4854,17.351325,11.45475,10.4747,12.37105,23.111875,19.71875,15.391075,13.7472,12.937275,11.5157,11.068275,10.117,9.964025,21.0204,18.6734,14.9694,13.876,13.1773,13.217,12.5192,10.958,10.70785,22.908125,20.207325,16.902925,15.9555,14.420275,15.78175,12.145475,11.5201,87.2773999999999,101.87865,43.70565,658.696
