DOY2,HR2,WS_1_1_1,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,PA,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,USTAR,H,LE,WS_2_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,FC,SCH4,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_1_2
1,5.25,0.489155683,0.20417,0.121475514,-15.59395868,-16.088726785,-17.27531963,-17.457891145,84.57710689,85.87,84.867479665,84.676,100.1020456,-2.00118075,-1.867041146,-1.43149125,-1.7351083595,0,0.12743263475,246.77865775,247.10446705,0.173971675,0.43815300525,0.42752425425,0.89208475,0.51443125,0.432566,0.22959325,0.55497925,0.359622261,0.861036035,411.96,473,413.84,472.96,2098.0601595,1977.7243955,2089.0120895,1980.26973625,2124
1,5.75,0.507419818,0.201875,0.1223310565,-15.581,-16.15749646,-17.1569847875,-17.62134401,84.558347975,86.37640658,84.857834565,84.79332503,100.1219636,-1.954441905,-1.843269231,-1.431405,-1.7348231865,0,0.1366017965,246.3186711,248.1557979,0.174227966,0.66515749675,0.500346152,0.976185,0.502141,0.418852,0.223728,0.591115,0.37400228925,-0.141538459,413.48,473.26,414.08,473.26,2094.059705,1976.22958125,2103.6879325,1979.98793325,2124.5
1,6.25,0.506506405,0.2032275,0.11305021525,-15.4583952225,-16.28175,-17.22161224,-17.448063,84.3114995,85.984320845,84.71499959,84.45135643,100.12028135,-1.9146285,-1.867887929,-1.40423625,-1.7249211355,0,0.15093315125,246.32747365,248.07159095,0.16202296025,0.493722689,0.3900550205,0.99517975,0.48797025,0.4066175,0.21152175,0.582952,0.516580882,1.0280431385,411.92,473.26,413.48,473.28,2097.695488,1974.22,2095.964229,1979.44195375,2120
1,6.75,0.51458,0.2080202895,0.0992242015,-15.65508692,-16.33071845,-17.23246226,-17.5494460275,84.31993413,86.165,84.416499,84.12731518,100.12212045,-1.88439,-1.9039526,-1.463835,-1.7276263405,0,0.1414233065,245.3157294,247.7997345,0.168100928,0.526094064,0.4790168535,1.01845625,0.52737075,0.4109935,0.218107,0.57491975,0.3532845095,0.8868070915,421.52,473.6,421.84,473.7,2094.170608,1972.48148325,2089.018226,1979.39887525,2114.5
1,7.25,0.492909436,0.2025,0.09603382725,-15.75309812,-16.2256037425,-17.4579173075,-17.623389895,84.166726735,86.051,84.3355015,84.18154688,100.1018699,-1.899103215,-1.90120583275,-1.38836625,-1.7228375395,0,0.1485778445,245.67118945,248.1761015,0.1721771635,1.06580089625,0.418710406,0.9173535,0.50662125,0.4406945,0.2175325,0.67319725,0.4654720275,0.79152815875,418.56,474.08,416.92,474.12,2087.569218,1979.7496935,2082.687784,1978.89420875,2120.25
1,7.75,0.460960868,0.202726456,0.081894691,-15.6088837,-16.0452638475,-17.3440354925,-17.548078315,84.24805179,85.73032102,84.39264769,84.17527133,100.1037209,-1.93272769125,-1.8748065575,-1.35516,-1.727917981,0,0.15494012,244.74529735,248.3064531,0.1701158195,0.0938605005,0.267339911,0.975589,0.5079345,0.4009935,0.21997,0.5585985,0.47078984325,1.0011028185,414.16,474.58,414.88,474.58,2087.852577,1982.853771,2080.411535,1986.423642,2115.5
1,8.25,0.47547538,0.211352166,0.12341526525,-15.64528454,-15.6721483025,-17.1768609875,-17.52294375,84.305476975,85.82444138,84.70335322,84.69351446,100.1221209,-1.93438696875,-1.87857022375,-1.348605,-1.71369921125,0,0.18073350125,247.23503455,249.06360225,0.1650422045,0.24911910825,0.3425112295,1.0090105,0.533187,0.409361,0.2192895,0.5864645,0.594584346,1.6382112695,418.4,474.98,418.36,475,2022.525022,1966.71588225,1954.00043175,1974.62671225,2114
1,8.75,0.482569973,0.206938583,0.091382714,-15.49,-15.3949287875,-17.2907853725,-17.6678145,84.50069805,86.09307,84.645001,84.35423203,100.1212,-1.931486985,-1.9066582615,-1.4177451045,-1.72555205,0,0.1672808285,247.006771,249.56513375,0.16241764775,-0.1257324285,0.43833890925,0.93709725,0.507553,0.41225875,0.19925525,0.57349125,0.407659916,0.86586167625,418.72,475.34,418.64,475.42,2060.061071,1948.124094,2065.5786845,1949.93,2126
1,9.25,0.51251241,0.2059375,0.106397626,-15.737841515,-15.802757795,-17.32606376,-17.66798123,84.12035768,85.86711721,84.2938087,84.238,100.10279955,-1.935348,-1.911541465,-1.3663179985,-1.71909526825,0,0.256736527,248.28681275,249.50521955,0.179090738,0.78419531625,0.341072401,1.041214,0.562685,0.439905,0.230892,0.638926,0.675913767,0.32883755925,417.68,475.92,417.56,476.04,2064.286301,1948.86286075,2063.88197425,1951.72762675,2108
1,9.75,0.509346745,0.2038575,0.1043756045,-15.781626665,-16.28522486,-17.20625456,-17.6735764175,84.475962025,85.67738138,84.47427631,84.29224875,100.0870128,-1.93230144375,-1.90696995,-1.34110125,-1.70681072575,0.27399623575,0.8285048655,247.12857775,249.7855178,0.179967231,0.652982249,0.304961566,1.067297,0.53620925,0.43275675,0.23428325,0.5803975,0.32217803425,1.799526263,416.64,476.7,416.48,476.86,2063.9145855,1944.315,2065.29305125,1950.29710175,2110
1,10.25,0.5025,0.203125,0.113404945,-15.844,-16.48266202,-17.46251939,-17.87551828,84.1312662225,85.54306658,84.2829985,84.26150638,100.1166276,-1.97788715625,-1.91087756075,-1.346211556,-1.705362776,2.8328103885,2.8476796405,246.7078867,247.74396275,0.18066512025,1.2290690285,0.498753911,1.01833725,0.530642,0.4108325,0.23495775,0.5256935,0.570591149,-0.504368751,427.44,477.76,423.88,478.02,2085.95270775,1941.91,2064.663117,1948.465,2098.5
1,10.75,0.525608753,0.230643097,0.12653995225,-16.098582335,-16.67600396,-17.7376541725,-18.0903344025,84.5291675,85.99308551,84.51107366,84.4574658,100.0955596,-1.999584,-1.91490384575,-1.3455895935,-1.720977918,7.77305126825,6.91348326425,246.50781345,247.24802035,0.199030996,1.0613102695,0.408832457,1.094858,0.575525,0.463966,0.253465,0.542306,0.552510728,0.144546079,427.6,478.78,427.56,476.68,2061.056359,1938.687128,2059.96477,1948.62498875,2078
1,11.25,0.521609004,0.21917916825,0.1487737755,-15.70625,-16.268006365,-17.3037158225,-17.6943581875,84.640002,85.896010335,84.74115867,84.4641519,100.0892944,-1.99863,-1.913461538,-1.33464591075,-1.6880126185,13.22176257,11.0561932725,247.51894575,249.10492445,0.1919677215,0.865624368,0.6193770405,1.0743415,0.53777975,0.415693,0.2283665,0.50227475,0.676336202,0.287852523,427.72,475.76,427.72,475.9,2060.0758915,1936.285,2061.3944625,1941.078937,2068
1,11.75,0.530625,0.238988941,0.123915766,-15.629,-15.8160162975,-16.87219832,-17.446121565,84.6795549,86.118999,84.86582515,84.93006799,100.09176,-1.99880097,-1.901383183,-1.344465,-1.69259787075,19.167048845,15.3841691625,249.01925285,251.142819125,0.18677486025,1.623640598,0.32124827,1.11274675,0.52993325,0.4198235,0.23657425,0.5394625,0.300730972,0.284055528,420.04,476.58,419.68,476.8,2074.2006335,1927.52,2065.1258975,1929.9,2067
1,12.25,0.55887125875,0.2390599855,0.14631297075,-15.07692711,-15.516563505,-16.241531,-16.648435185,85.01458375,86.47697727,85.105957445,84.91286888,100.1093136,-1.97802591375,-1.915004677,-1.3335975,-1.69739306,24.46766808,18.2504360025,251.40797175,253.74872735,0.172215707,2.1961352005,0.5489179035,1.060157,0.511942,0.426267,0.2386,0.524825,0.593254028,0,418.88,477.86,418.4,477.92,2075.310534,1927.20474525,2066.171059,1932.79,2061.5
1,12.75,0.562187074,0.25243586325,0.18280464275,-14.670042845,-14.807936015,-15.710754545,-16.0482305,85.1954159875,86.72824567,85.3012616,85.454550015,100.1099208,-2.0061901125,-1.91331396775,-1.36206,-1.66608832825,28.013628105,20.6195041175,253.525880525,255.7229278,0.16111755325,2.370376621,0.4777977405,0.948157,0.519754,0.398816,0.20980775,0.471113,0.27853805275,0,418.84,478.9,418.2,479.28,2056.60815,1920.3289395,2065.37265,1925.79,2056.5
1,13.25,0.5981574125,0.2603832685,0.16487734425,-14.51413098,-14.799,-15.325250825,-15.6169495,85.27598335,86.80232028,85.76825,85.410811525,100.11568,-2.04140013,-1.90190974225,-1.405875,-1.6775236595,27.602737735,21.6699943875,254.547704225,256.68346375,0.184097962,1.234832137,0.53638953,0.96671325,0.52163875,0.4142435,0.231105,0.459341,0.45831060925,5.65214999999897e-05,413.28,481.76,412.92,481.24,2075.033611,1917.875,2074.425414,1923.21860525,2051
1,13.75,0.532657551,0.23068982275,0.1509665615,-14.326638095,-14.486699215,-15.232333855,-15.65740833,85.3811535125,86.742585,85.7691645,85.502569215,100.08072,-2.0646099525,-1.9144230765,-1.4326125,-1.67216088325,23.42316033,19.16489082,254.9205784,258.134767425,0.17853951,2.031754386,0.93230895,0.98959925,0.53100925,0.415505,0.2242425,0.43674375,0.3995411605,0,413.48,482,413.52,481.6,2067.869782,1917.967121,2087.770088,1921.33,2046.5
1,14.25,0.5494649795,0.229479433,0.13788786,-14.3255,-14.544579545,-15.200791255,-15.84962842,85.44705194,86.63033067,85.441327865,85.244999,100.0384,-2.053908855,-1.914990431,-1.39906125,-1.6810725555,17.99498118,14.036987165,255.245197275,256.290498025,0.1754226535,1.736960549,0.87105066525,0.984175,0.524921,0.421815,0.21720325,0.49082325,0.49173920125,0.218846787,412.92,480.82,417.48,480.84,2089.330292,1915.6642875,2090.132944,1918.7296645,2044.5
1,14.75,0.4814365275,0.21442910575,0.115073175,-14.29924925,-14.76227322,-15.467081375,-15.79705129,85.3899995,86.6597412,85.165866235,84.85884264,100.066,-2.04009621,-1.899519231,-1.42062375,-1.676971609,13.99006388,10.8467473075,253.90498995,254.91798305,0.159570155,0.651136577,0.991412928,1.015998,0.511449,0.398496,0.217149,0.446199,0.448214892,0.1463607995,413.04,481.02,421.72,480.98,2079.50806,1916.7315575,2099.145648,1923.413224,2045
1,15.25,0.476807962,0.207050167,0.121621597,-14.41418123,-15.049,-15.920256815,-15.9967005,85.09097854,86.29797311,84.95377179,84.6392808,100.0825582,-1.9972808325,-1.91572498175,-1.3708560845,-1.67728706625,8.19682503,6.62165007475,252.561095075,253.952712675,0.16808058175,0.234224489,0.875838189,0.927505,0.5174555,0.418146,0.22375675,0.51351575,0.363294566,0.316517147666667,416.28,481.16,419.44,481.24,2107.696986,1919.47962875,2098.826264,1921.976762,2045
1,15.75,0.48194434775,0.2075,0.1210798055,-14.832704185,-15.01469176,-15.9693403475,-16.17657029,84.90062265,86.443644065,84.7185,84.67541409,100.0476,-1.97889603,-1.885336538,-1.393455,-1.747949527,2.859473024,2.92498596525,250.369703975,254.239406175,0.1817089045,0.37002231775,0.53207558275,0.96679,0.51117825,0.4315495,0.221243,0.48203575,0.342838738,0.486673495833333,419.08,481.62,421.96,481.62,2123.0130825,1918.29,2115.899407,1921.16,2045
1,16.25,0.5065063425,0.20708,0.0971802855,-14.979666155,-15.156088305,-15.86278079,-15.98169474,84.9705088125,86.63583202,84.722799825,84.731272835,100.0328791,-1.939323,-1.923284237,-1.3723387965,-1.711987382,0.115526605,0.672904192,250.740543325,253.4889736,0.1993396645,1.1373666265,0.55065751125,1.136011,0.54508225,0.4693705,0.25916625,0.55796575,0.38065024275,0.656829844,416.68,482.08,424.04,482.2,2087.33460075,1917.190259,2099.97645775,1919.207347,2047.75
1,16.75,0.499663094,0.205,0.095387243,-14.90690426,-15.255860315,-15.9225,-16.12443105,84.734752,86.39436793,84.72667213,84.6915,100.03656,-1.901004,-1.907692308,-1.350316942,-1.67318612,0,0.126365061,252.199123275,253.463606375,0.19873278075,0.113182424,0.39886782075,0.98289175,0.54978525,0.44272075,0.25098025,0.617281,0.408585766,0.83981884625,422,482.7,422.72,482.82,2094.796807,1925.640088,2097.71319925,1928.726876,2059.25
1,17.25,0.509847245,0.206154248,0.11275898625,-15.20004142,-15.1949958675,-16.04762912,-16.156147,84.584003,86.40875586,84.629999,85.01075,100.01908,-1.7982892875,-1.9096153845,-1.488177488,-1.6756309145,0,0.073353293,251.354422775,254.00940805,0.173664474,-0.16526216,0.56464155625,1.0234565,0.5538835,0.42585,0.219296,0.593216,0.527813051,0.9095111825,414.48,483.18,416.68,483.18,2100.0875575,1923.6271285,2088.69156025,1929.3034855,2069.5
1,17.75,0.54435674775,0.219131588,0.12766826775,-15.10203022,-15.4145,-16.045,-16.744240235,84.573,86.36053819,85.078,85.0226631325,100.024598875,-1.80783,-1.9144230765,-1.32273,-1.705993691,0,0.158035238,251.751229375,251.73835775,0.187873089,0.27764544725,0.41948774075,1.013438,0.555684,0.44194,0.230843,0.678398,0.505885853,0.91077715425,414.76,483.46,416.2,483.52,2083.08971525,1930.96877225,2090.841665,1937.01645025,2064
1,18.25,0.56104217975,0.209626209,0.12662657,-15.298,-15.75240058,-16.342999,-16.57065041,84.53339788,86.3447515,84.68348418,84.969627415,100.035638425,-1.829976,-1.912464329,-1.349985,-1.682018927,0,0.146706587,249.548459275,251.818068375,0.19053662,0.117060195,0.829798474,1.09101525,0.571071,0.465112,0.241802,0.59050425,0.415608332,1.33028091475,415.52,483.76,416.2,483.8,2095.845347,1935.40936275,2089.883514,1940.19,2073.75
1,18.75,0.582874414,0.22410218225,0.15264949375,-15.26797621,-15.65029354,-16.2834509575,-16.54966844,84.508,86.50996009,84.837,84.5565,100.01815955,-1.802571,-1.9120192305,-1.30004625,-1.70244479475,0,0.1201347305,249.231397925,251.795250475,0.187185767,-0.256803164,0.3661239605,1.052275,0.579446,0.451122,0.242827,0.59825,0.3135513895,0.869858653,416.32,484.16,416.36,484.2,2101.168217,1932.6560805,2090.180567,1938.08,2077.75
1,19.25,0.613951328,0.21723907025,0.16105477275,-15.41364678,-15.44690918,-16.2844281275,-16.5475,84.646,86.6172310575,84.672,84.850752835,100.0242412,-1.865706,-1.885213952,-1.35447,-1.6856466875,0,0.160928144,249.320925675,251.675872225,0.182167324,0.217333294,0.955491861,1.1225655,0.522719,0.439381,0.2431825,0.5209785,0.4605017225,2.166227081,416.96,484.62,417.12,484.64,2084.87921225,1931.8184265,2099.4048255,1937.48,2087.25
1,19.75,0.58241354675,0.237840856,0.17023269875,-15.525,-15.82478593,-16.5476007925,-17.01807338,84.479999,86.57964742,84.93917448,84.99175,100.01723865,-1.9517931675,-1.88353550425,-1.45486611575,-1.718967035,0,0.1336077845,250.189970375,251.6436842,0.178028446,0.7947785575,0.870641765,0.983158,0.533887,0.447167,0.234217,0.59977,0.523145714,0.5376617705,417.68,484.98,417.8,485.1,2098.54781625,1942.67,2104.31195575,1941.9027995,2096.5
1,20.25,0.594006387,0.233145599,0.16856540675,-15.30043146,-15.71581085,-16.49930628,-16.88482479,84.621,86.63819719,85.37800934,85.44425,99.99010023,-1.982360685,-1.905823458,-1.41883017825,-1.69384858075,0,0.10974001,248.277971475,251.119982725,0.19531032075,0.143833297,0.893942572,1.036089,0.568794,0.4401305,0.234254,0.6318655,0.446535285,1.57096567675,410.97,475.83,412.41,475.88,2099.864814,1948.47,2089.219489,1947.470106,2097
1,20.75,0.562900287,0.2367032565,0.18343652475,-15.11653707,-15.537046475,-16.408707065,-16.95466836,84.794,86.5555734575,84.767,85.03611711,100.0223,-1.99275381,-1.89949580475,-1.42788735525,-1.7050473185,0,0.113772455,248.71031785,251.715167075,0.182202281,-0.13052547,0.690301198,1.032426,0.531576,0.418989,0.23237,0.556417,0.40503102925,0.36235395325,408.87,475.96,410.65,475.99,2098.05518375,1962.6510175,2103.535454,1960.685715,2088.5
1,21.25,0.575412797,0.237185,0.19240486625,-15.31,-15.792601015,-16.7476873125,-16.9050005,84.46116058,86.45066845,84.887,84.99120176,100.01539865,-2.02115925,-1.90713940425,-1.4811741145,-1.721056782,0,0.09223171375,247.17661745,248.841841025,0.18632766725,0.381370672,0.87092054075,1.14466075,0.53759875,0.43273925,0.236684,0.53703925,0.288716705,0.79962184575,409.32,476.17,409.83,476.17,2105.4108995,1967.3,2114.834702,1970.243452,2094.5
1,21.75,0.59042,0.25309054,0.188150613,-15.17949536,-15.79791651,-16.8731159075,-17.06468308,84.3813086,86.38393483,84.996997,84.8194521375,100.032419775,-1.98271146375,-1.9048538325,-1.42,-1.712888328,0,0.08439371225,247.70147575,248.2873102,0.167474635,0.634089793,0.444537271,0.99056175,0.5587965,0.449531,0.2199755,0.570575,0.5029662905,0.62028891,410.11,476.31,412.25,476.3,2114.2317455,1968.05,2103.1844605,1973.831325,2089.25
1,22.25,0.538951343,0.22552,0.151651621,-15.289,-15.64099724,-16.77103778,-17.02621429,84.396002,86.363974125,84.8594512,84.949498545,100.0444122,-1.97655956625,-1.8983173075,-1.362405,-1.722397476,0,0.10011227525,247.55053235,248.19994805,0.17058843925,-0.0534250245,0.5693314665,0.90219375,0.5591775,0.4276875,0.22392875,0.58151975,0.415840367,0.28700743775,406.91,476.45,412.17,476.46,2101.9985725,1967.2269125,2106.5395795,1977.75449975,2089
1,22.75,0.5483815525,0.226601556,0.15279964375,-15.45346676,-15.7506748125,-16.62271469,-16.966408735,84.3389102425,86.137,84.4913095275,84.79126446,100.0580328,-1.95518055,-1.8920534965,-1.42554,-1.77807571,0,0.166916168,246.76618135,249.948869975,0.183018775,-0.191213304,0.317764595,1.036506,0.51991575,0.4099775,0.22482825,0.58260775,0.3782323805,0.47880079425,412.82,476.59,414.61,476.63,2090.7227035,1964.36588325,2113.2894275,1969.2458015,2082.25
1,23.25,0.51592935675,0.2309809345,0.143330833,-15.58928034,-15.7758574525,-16.62271469,-16.6719987775,84.1246791325,86.171,84.825934215,84.827002,100.0696791,-1.92851067,-1.890384615,-1.47892875,-1.686119874,0,0.118263473,246.41030685,248.9900174,0.178835264,-0.05803688375,0.407471981,0.994373,0.546652,0.447809,0.225975,0.639714,0.4740989765,0.295600954,412.42,476.78,416.97,476.81,2121.2842705,1969.106207,2099.931296,1972.38752425,2081
1,23.75,0.53993357525,0.230649353,0.12360232725,-15.731,-15.8712592925,-17.06830484,-16.6565,84.2361520875,86.041998,84.49108997,84.84066535,100.089,-1.987966245,-1.842465873,-1.48833,-1.733898896,0,0.1322344635,244.7292966,248.6920758,0.16717157,0.608300158,0.06571392575,0.99199675,0.53854525,0.42654775,0.2265695,0.5937155,0.614693326,0.948101204,408.64,476.93,415.64,476.95,2111.2398145,1967.051338,2110.628224,1973.02603875,2078.25
2,0.25,0.7491615115,0.269269215,0.2,-12.160183705,-14.263,-14.18775075,-15.85597887,87.739682225,86.99884857,86.382419535,85.8044776075,100.22884,-0.99847528125,-1.12200825,-0.47583624975,-0.80154069425,0,0.1322344635,250.582970225,254.08155855,0.18102906125,-1.5924369265,0.10708878175,1.114354,0.54516725,0.43868625,0.242372,0.73988375,0.378347745,1.43832705175,406.27,433.78,422.00975475,430.24,2047.36098325,1968.0699785,2051.3842185,1972.738525,2085.75
2,0.75,0.77037647175,0.30581143275,0.2,-12.2545005,-14.282001,-14.1622247325,-15.63909164,87.604162465,86.85323309,86.2943696,85.876355925,100.2332376,-1.00783401,-1.1218816125,-0.4792161905,-0.79400417975,0,0.113772455,249.584066775,252.6672212,0.18683331225,-1.3086645045,0.141884688,1.205297,0.5900605,0.454269,0.23530575,0.7264095,0.418735341,1.47183075325,405.81,433.2,422.79,429.94,2053.58007075,1970.02,2052.99379325,1974.27,2096.25
2,1.25,0.7926893745,0.2924611525,0.2,-12.36818588,-14.46987108,-14.2802314625,-15.86282809,87.3835,86.77549365,86.1449995,85.8646425475,100.2426409,-1.012634685,-1.1221771,-0.4442196465,-0.78520615125,0,0.098053892,249.9238617,252.107665625,0.1825721845,-1.51002240425,0.122531316,1.23359275,0.574331,0.4330065,0.24520825,0.7195855,0.50062748025,1.2872895045,407.56,433.005,421.32,429.98,2065.42628,1967.9585035,2058.97868325,1972.7,2100.75
2,1.75,0.706349958,0.2718092545,0.2,-12.60109093,-14.187,-14.36425,-16.28303342,87.4349995,87.042947695,86.381001,86.04300225,100.2599912,-1.00893642,-1.12234595,-0.44211933525,-0.787508517,0,0.0864520955,249.70759745,251.903034075,0.186487152,-0.500843613,0.007861333,1.151274,0.531714,0.445174,0.247713,0.715997,0.5220147345,1.190661878,407.11,432.92,418.1125,429.6,2069.892192,1963.20393425,2064.61291725,1971.405,2101.75
2,2.25,0.6909658275,0.277652597,0.2,-12.4856781,-14.12789077,-14.1275259975,-16.128999,87.172,86.7433210625,86.238659055,85.81386631,100.2536901,-1.00664522625,-1.1218394,-0.44418270975,-0.803172871,0,0.122005988,250.077370475,252.388291725,0.17425268475,-0.9092939865,0.04872639525,1.15969075,0.52651075,0.424086,0.233136,0.6704165,0.347470645,2.18970949775,406.12,432.48,419.84673975,429.54,2067.4323395,1976.795,2066.37164675,1980.765,2113
2,2.75,0.68187934525,0.25917081,0.2,-12.67749925,-14.34546335,-14.444,-16.39601571,87.235351025,86.9767484375,86.12731732,85.8938653975,100.2576268,-1.00467096375,-1.122261525,-0.4641975,-0.791167192,0,0.097679215,251.250974,252.23914225,0.176911102,-1.491847705,0.184581536,1.0815255,0.5490425,0.427554,0.234567,0.6630665,0.444301787,0.7962781635,405.79,432.32,419.21992875,429.6,2058.34098675,1977.01523675,2070.180007,1982.045,2121.5
2,3.25,0.68251491175,0.2661822875,0.2,-12.81410248,-14.337,-14.641102525,-16.43669894,87.03892743,86.64574648,86.0335,85.7619615475,100.2592,-1.0242584325,-1.1219660375,-0.488900079,-0.789905363,0,0.06717814325,249.98516155,253.395393,0.16976732225,-1.055736668,0.216496583,1.05517,0.57029325,0.4361185,0.2286765,0.75133175,0.38972223425,0.21271510075,405.68,432.34,419.8849635,429.78,2061.705485,1976.12299725,2055.74131125,1980.78264575,2123.5
2,3.75,0.6330464505,0.267605051,0.2,-12.77919796,-14.354001,-14.6448062975,-16.31297247,86.919,86.566820125,85.94142,85.6050227475,100.2686944,-1.018327875,-1.1219660375,-0.4841423635,-0.8041206625,0,0.089028297,249.5486731,252.157103075,0.18339596075,-0.943902183,0.126066764,1.17658525,0.57708275,0.4273315,0.24919925,0.638748,0.292046079,0.1833484885,406.56416925,433.4,421.795,429.865,2066.18285525,1972.847664,2069.7782825,1975.44155,2114.25
