DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1,CH4_1_1_1
1,9.75,410.93609925,10.304331,-0.744422,-0.13,-2.18724999975,99.502817,71.616781,2.6991165,0.63708,102.10375,91.1635095,10.10049,3.595872174,9.5,11.455,234.93245,376.2012,51.87717,335.9902,364.50885,803.381625,10.010852,434.0166665,-0.034901,-3.22125,1.70075,21.096871,-0.05527975,1.0757285,0.85072775,0.78408675,-0.9675025,438.266667,450.183333,458.783333,459.05,0.11163,-7.593989,6.65975,2131.785
1,10.25,408.75616585,10.853554,-1.2427315,-0.152982193,-0.81975,139.36461125,90.604266,2.89433,0.669659,102.1425,87.832306565,11.1604525,4.3896096595,9.57,11.455,289.84465,440.815975,59.2089,338.029875,370.682425,953.6304,10.7857735,432.6875,-0.0085365,-1.14325,4.32825,21.20718,-0.0694125,1.130784,0.93109925,0.837017,-1.480186,435.3916665,441.4666665,443.741667,443.358333,-0.038812,-1.688437,12.6235,2141.4425
1,10.75,407.39981775,11.16,-2.22922375,-0.09863486775,1.07175,166.08394425,100.955071,2.9846645,0.694984,102.12675,84.3654275,12.046905,5.1180007,9.6725,11.4625,333.958325,500.2295,67.05805,338.496275,377.334325,1081.141249,11.7420485,432.2416665,0.029519,1.4765,5.2265,18.906184,-0.093641,1.1776635,0.98231,0.852187,-1.594459,434.30416675,436.7166665,438.054167,438.8583335,0.02618675,-1.496352,12.9,2131.605
1,11.25,405.62071325,11.37,-2.141643,-0.0439905,3.2275,192.3924848,111.3377865,2.9392,0.71296325,102.1095,81.59167,12.640505,5.830221,9.805,11.465,368.09095,535.0993,66.1692,339.086575,381.807075,1172.06125,12.8533055,430.6,0.0048565,3.42475,6.72175,18.253726,-0.1043575,1.262985,1.069333,0.885378,-1.68850475,433.35833325,434.4375,435.679167,435.36666675,-0.15198,-0.414383,10.3085,2141.0825
1,11.75,404.367494,11.8324,-2.36695475,0.033064922,4.4531666665,201.94713755,115.37437325,3.0319745,0.730582396,102.078,76.608756055,13.22049,6.430108,9.99,11.53,387.7688,560.28935,65.1602175,339.6604,384.2556,1231.2185,13.4657415,429.583333,0.0541805,5.63025,7.194,15.6834995,-0.1104935,1.3397975,1.086814,0.898503,-1.84098,432.1,432.95,434.283333,434.066667,0.156414,1.125895,8.3885,2137.425
1,12.25,404.026065,12.12804447,-2.371271,0.018094,4.89,219.269727,117.032013,3.12995475,0.7556594205,102.035,75.110885,13.7839,6.777555564,10.155,11.505,393.7199,567.9128,66.49065,340.937,388.31875,1259.6525,13.52385175,429.1583335,0.107611,6.382,7.737,13.563709,-0.1289135,1.28988,1.125031,0.895296,-1.48338775,431.629167,432.141667,433.49999975,433.71250025,-0.011904,-0.11201825,8.14525,2139.1775
1,12.75,403.28764075,12.4065435,-2.8276,0.026345,5.67566666675,222.078436,119.130252,3.16399175,0.7483739745,101.98,73.0839766,14.4058,7.3316,10.405,11.555,384.5115,558.84435,65.32726,340.907975,391.4445,1241.9305,14.079515,428.266667,0.158921,7.218,8.49,11.6735,-0.137628,1.337207,1.126254,0.899525,-1.7484805,431.325,432.529167,433.1125,433.3875,-0.071859,0.7347355,7.09,2140.765
1,13.25,403.4065585,11.77163786,-2.57004,0.14948125,6.4225,209.659378,116.28736525,3.01116,0.726251,101.93875,71.4710415625,14.5457425,7.8152458495,10.59,11.6,363.73405,539.52735,63.4961575,341.22115,392.4076,1196.589,14.26901,428.183333,0.0924205,7.924,9.385,10.6342445,-0.13504325,1.322629,1.119887,0.884437,-1.7246125,431.54999975,432.1833335,433.5541665,433.42083325,-0.0351925,0.935093,6.225,2129.2
1,13.75,402.456946,12.35295,-2.30151,0.146135242,6.6265,194.09660675,118.255788,3.129845,0.727293912,101.9065,69.1576767625,14.9340275,8.15399,10.66,11.6775,329.21785,499.26585,59.4455625,342.503,393.0056,1116.747812,14.685993,428.383333,0.0324165,8.36,9.8575,9.96787375,-0.1243685,1.290885,1.1037735,0.8866905,-1.59657975,431.683333,432.19166675,433.17916675,433.0541665,0.00273175,1.517049,8.119,2118.1675
1,14.25,402.63812975,12.3705115575,-2.345,0.156382,6.6585,167.61772125,110.092404,3.0728775,0.721093,101.8883495,70.2318775,15.174665,8.3243791725,10.735,11.6975,291.0751,452.1724,54.96855,342.16575,391.9994,1021.602565,14.699815,427.6083335,0.215654,8.02,10.21,8.683992,-0.127599,1.336105,1.124632,0.8967345,-1.269658,431.366667,431.983333,433.116667,433.05,0.111885,1.553518,7.196,2117.0575
1,14.75,403.58145775,12.1676549875,-2.28164225,0.127018573,6.334,147.88050645,103.5433555,2.993291,0.6910395955,101.845,69.79582,15.10665,8.376122,10.7075,11.72,234.515,388.93205,49.661705,340.23225,389.78325,866.645975,15.030276,427.225,0.1286005,6.807,9.11,6.7663245,-0.1375355,1.29986725,1.049189,0.86524575,-1.361587,431.016667,432.1,433.166667,433.233333,0.0902035,2.850259,7.3985,2111.5025
1,15.25,403.412748,12.03,-1.8492122125,0.141718,6.0055,107.88617,92.5575165,2.98119325,0.6840772755,101.83375,71.064725,14.8616,8.282052,10.7,11.71,171.36685,318.91655,43.7555,338.834675,387.677725,704.8114376,14.424949,427.4916665,0.3936085,5.651,6.444,4.38775,-0.127913,1.167847,1.001994,0.851505,-1.222141,430.916667,433.016667,434.483333,433.616667,0.1882965,0.340689,5.515,2104.915
1,15.75,403.344002,12.389152,-1.14741,0.259662244,5.24174999975,66.5465265,77.682565,2.8022375,0.636598,101.8370635,72.590965,14.78,8.1304,10.71,11.735,99.6865275,238.294025,37.3794075,337.0632,383.3383,526.169419325,14.8823665,427.65,0.1642445,4.591,4.71,3.3271935,-0.09546675,1.078287,0.8902275,0.8152385,-0.350599,431.216667,433.8,435.9,437.466667,0.175892,3.789771,7.44825,2109.265
1,16.25,402.552223,12.45,-0.20548,0.320321924,3.3795,24.0174615,62.3671,2.569435,0.554026,101.844475,74.430787455,14.5713075,7.638794358,10.71,11.73,29.83586,147.53655,28.967495,335.93135,379.786,332.374,14.830238,428.05,0.190557,2.836,3.086,0.55406,-0.07179525,0.977072,0.809437,0.723509,-0.06028175,431.65,435.166667,439.716667,439.533333,0.2553045,4.44862525,3.79,2101.035
1,16.75,402.84464425,12.39713225,0.347124,0.47,2.45775,1.7142235,53.932137,2.447675,0.486021501,101.872,76.19509258,13.9480375,7.20673145275,10.6425,11.72,-2.565524,68.4673625,16.7663975,335.142,374.9529,148.0262,14.3236365,428.28333325,0.4270345,1.852,2.059,-0.301674,-0.044988,0.89495725,0.72497725,0.66774675,0.542907,432.16249975,439.59583325,447.533333,448.34999975,0.4491215,7.128204,4.722,2109.6075
1,17.25,403.611495,12.3020349425,1.0711031795,0.6290634245,1.22125,-3.6368889,42.17472525,2.184725,0.4271060305,101.880525,79.3388780125,13.23347,6.66290279675,10.6275,11.72,-19.4568575,12.13144,3.83298,332.3022,369.9995,27.23683383,13.94126725,429.366667,0.563369,1.095,0.745,-1.84647275,-0.02483925,0.78340125,0.633141,0.59764,2.430242,433.8,448.1,461.5083335,460.158333,0.637512,6.55345325,2.75475,2121.2025
1,17.75,404.382256,12.2710159075,1.319144431,0.643078,0.89191666675,-4.636912885,29.207463,2.103235,0.3922945895,101.9025,80.97917,12.4364,5.961925705,10.6075,11.7275,-23.370575,-0.3926305,1.89577,331.51375,364.838375,0.6537455,13.1455,431.08333325,0.8721725,-0.293,-0.669,-3.245854,-0.01634025,0.656462,0.56378825,0.5293375,3.896056,434.93333325,452.07916675,464.475,466.125,0.4542835,6.05042,4.27,2113.625
1,18.25,404.2422115,12.065922,1.46694349175,0.7970305,0.04125,-5.025438,14.89881475,2.03106325,0.360325437,101.91725,82.6547811,11.918875,5.45326789175,10.59,11.71,-22.28173,-0.639097,1.99252525,330.53805,362.79445,-0.0498525,12.86606725,431.825,1.04413575,-1.201,-1.578,-3.42319325,-0.010458,0.64596425,0.51596425,0.46312825,3.3627395,436.566667,456.383333,475.716667,473.416667,0.457861,5.473038,4.71575,2116.685
1,18.75,403.421924,11.87332225,1.731275,0.8036164355,-0.56175,-4.6721775,10.724,2.025533,0.3582375,101.95125,84.821393125,11.384775,4.84087264025,10.545,11.7075,-20.446075,-0.62970525,2.00380625,327.6639,361.3927,-0.05086375,12.300758,431.8875,1.578172,-1.636,-1.967,-3.16235675,-0.007431,0.620367,0.4899,0.445124,3.5997305,437.99583325,463.29166675,478.77916675,481.16250025,0.6543155,10.5049435,1.68925,2113.7275
1,19.25,404.34300675,11.3781905,1.5399937045,0.63,-1.155,-4.60065708,8.072946,1.99745225,0.344914294,101.97025,86.041329,10.95485,4.439716,10.46,11.6775,-20.117855,-0.562284,2.045948,327.8009,359.7096,-0.052174,11.9513575,432.96249975,0.76064375,-2.002,-2.6335,-1.74271,-0.007506,0.61625775,0.5034135,0.489247,2.73303,439.625,460.570833,475.11666675,472.66250025,0.97032775,2.19613275,4.0565,2111.1775
1,19.75,404.597416,11.6117,1.8175,0.680088948,-1.65883333325,-4.041303,6.43871575,2.08149,0.36679525,101.9805,87.66205,10.7871525,3.99529001275,10.3975,11.67,-19.75254,-0.46103475,2.05071,328.7935,357.7794,-0.05059275,11.84016,432.820833,1.1290185,-2.566,-2.802,-1.886213,-0.00555,0.651129,0.520871,0.476336,2.760033,441.483333,461.00000025,470.5083335,474.4166665,1.760065,6.008645,3.42575,2112.29
1,20.25,405.16868325,11.576075,1.871824516,0.750204338,-1.99249999975,-4.924507,7.459259,2.02577,0.3671667855,101.970261,88.533925,10.408575,3.66220119,10.39,11.6375,-16.385185,-0.450738,2.01112025,326.12865,355.63975,-0.04790675,11.567513,433.933333,0.71161975,-3.046,-3.096,-0.851715,-0.005327,0.630887,0.522713,0.484739,2.44287125,443.991667,464.308333,471.3333335,472.275,1.062107,1.986322,4.8085,2118.04
1,20.75,406.4095855,11.7360672825,1.866767,0.580481349,-2.13675,-3.95554515,7.60971725,2.06852,0.37719875,101.9875,89.876555,10.09378,3.45893246875,10.3125,11.5975,-15.299175,-0.292434,2.018008,326.099275,354.844,-0.0498655,10.935,434.0583335,0.65250075,-3.449,-3.615,-0.8568545,-0.00774,0.623142,0.51643,0.460755,2.65855075,445.1833335,462.675,472.9166665,473.2666665,1.242357,6.9770845,5.729,2124.33
1,21.25,406.215,11.81423625,1.98673471275,0.56,-2.45175,-5.51317754,10.35360575,2.14,0.35854403,101.98,91.17,9.81855,3.18135163875,10.26,11.5775,-14.6639,-0.391736,2.006538,326.19,353.673,-0.050322,10.748478,434.6,0.2226755,-3.543,-3.84,-1.13327225,-0.005892,0.60847775,0.512257,0.4557695,2.525606,444.5083335,460.825,469.425,468.491667,0.962465,1.9932585,5.1425,2128.81
1,21.75,407.0617455,11.79073,1.8953545,0.579310723,-2.5995,-5.7880735,9.70435225,2.127365,0.350614,101.98,92.00585,9.6265305,2.99185103175,10.23,11.55,-14.8243,-0.3837825,1.99058225,326.216,352.3924,-0.048816,10.2802245,434.23749975,0.6083725,-3.854,-4.079,-0.995846,-0.00847,0.614866,0.503602,0.4430045,2.45833,441.9666665,463.3583335,468.9666665,469.666667,0.980466,1.59135,5.39975,2144.66
1,22.25,407.092148,11.5203,1.7672848945,0.406882,-2.69075,-5.275281,11.576397,2.13,0.3771885,101.969,92.1698,9.1007175,2.976912604,10.1225,11.5575,-14.2297375,-0.33656475,2.0461705,326.683575,351.0195,-0.047312,9.944142,434.066667,0.8587055,-4.012,-4.232,0.51239,-0.0070105,0.653409,0.51148875,0.456653,2.236544,445.1125,464.3166665,474.3458335,474.883333,1.3114615,3.564852,2.41,2123.875
1,22.75,407.721,11.431275,1.88,0.5312430115,-2.90675,-4.937081975,11.131681,2.18585,0.386473068,101.969,92.5508625,9.04619,2.936387315,10.05,11.555,-14.05543,-0.43570225,2.02606225,326.29835,351.2015,-0.049679,9.766478,434.5625,0.558906,-4.212,-4.174,1.154829,-0.005539,0.6425665,0.53041425,0.45492625,2.28,443.058333,466.758333,470.60000025,470.1625,0.783461,4.506684,5.444,2108.495
1,23.25,408.1971175,11.2975,2.1486455,0.615,-3.08825,-4.90904653,10.58223725,2.11208,0.3920264765,101.95129425,93.0931582975,8.6378225,2.7923896,10.03,11.555,-12.950245,-0.332682,2.0095315,328.454,349.538525,-0.047535,9.5343775,435.2625,0.22275925,-4.368,-4.277,0.41540725,-0.005973,0.62008075,0.52880975,0.48887425,2.516538,442.9583335,461.075,467.11250025,467.06250025,1.0923525,5.47845775,5.997,2119.5
1,23.75,408.73693175,10.9633,2.228442,0.54865625,-3.2071666665,-4.76346105,17.4534135,2.1862855,0.3893662345,101.9674729,93.5581475825,8.551059,2.7250761875,9.9775,11.535,-11.17865,-0.29489925,2.006623,327.991325,349.031625,-0.0452075,9.285516,435.591667,0.4853435,-4.622,-4.324,1.379003,-0.007416,0.667796,0.518506,0.471824,2.927144,444.325,466.0083335,467.3083335,467.5166665,0.7232015,0.773831,4.7635,2134.1575
2,0.25,406.92,10.92,2.04,0.55,-2.077,-6.14663399,9.2889775,2.11315,0.4338885,101.87575,92.6962125,9.55623625,3.202571,10.1175,10.895,-11.94089,-0.35,2.01985625,331.297,353.46225,-0.042022,13.068149,424.24583325,0.1995945,-2.109,-2.49225,0.643635,-0.012563,0.72900875,0.59527675,0.55493325,2.858425,435.70833325,452.82916675,462.533333,464.5,1.365017,7.97528625,3.9365,2102.36
2,0.75,407.298757,10.90000975,1.860502,0.529835845,-2.17575,-5.389573575,10.925448,2.14248,0.411992,101.837,93.4071747825,9.574654,3.07186119575,10.04,10.9125,-12.05108,-0.32679175,1.98609825,333.58785,351.5006,-0.0414775,12.67696925,424.3375,0.493681,-2.247,-2.6565,0.606092,-0.013618,0.719225,0.63086925,0.5554095,2.84571375,435.075,453.9333335,464.9791665,466.76249975,0.655058,3.8403595,2.907,2111.17
2,1.25,407.7915,10.8470783425,1.934712024,0.5428409095,-2.24275,-4.933999785,10.985532,2.16959,0.410494,101.853,93.54273643,9.22568175,3.030027316,9.9725,10.8825,-9.87364625,-0.399481,2.011456,331.54695,351.958375,-0.03973825,12.825071,424.433333,0.364858,-2.583,-2.787,0.40378975,-0.01030725,0.75023,0.612727,0.533065,3.499562,434.325,453.6666665,465.083333,463.6333335,0.654431,4.493797,4.02,2114.8175
2,1.75,407.718029,10.79,1.890465,0.549963112,-2.4415,-6.130361975,11.639656,2.21552425,0.4342625,101.836,94.275455,8.938782,2.841532141,9.9275,10.88,-9.089159,-0.31,1.9967575,333.18965,351.100175,-0.03882825,12.6840535,426.57916675,0.5356435,-2.68025,-2.99675,1.0484,-0.011743,0.8190075,0.65118575,0.55806275,2.937804,435.42916675,459.31249975,468.59999975,468.279167,0.571055,6.65950125,2.4035,2102.0625
2,2.25,408.43725,10.548073,2.08,0.6803112345,-2.5165,-3.666624,10.65415875,2.2113575,0.43872245675,101.84125,94.4046919425,8.74344925,2.780744506,9.8375,10.875,-9.42128875,-0.2635535,1.97,332.9783,350.49125,-0.039593,12.375307,426.958333,0.8413185,-2.852,-3.273,1.49182,-0.009017,0.78872275,0.64665775,0.5855705,3.13079525,435.270833,461.683333,471.20000025,471.379167,0.809925,5.013588,2.2875,2100.335
2,2.75,408.664,10.626679255,2.09,0.613377,-2.61225,-6.02014925,11.0220745,2.23561525,0.45705929775,101.852,94.6400056175,8.420899,2.7271735295,9.785,10.845,-8.0232425,-0.22991675,1.9531115,333.046525,349.3951,-0.04073475,12.2285835,426.7833335,0.237724,-2.938,-3.41375,0.582603,-0.010689,0.765918,0.6240945,0.571279,2.795762,435.65,461.35,472.716667,474.35,1.179568,3.389441,5.0845,2106.535
2,3.25,408.480304,10.73,1.92,0.49164325,-2.82625,-6.06690425,14.08895975,2.225276,0.4460702685,101.829794,94.7644164,8.186753,2.57218,9.7275,10.8125,-7.792035,-0.237619,1.95586125,332.76505,348.9777,-0.03829775,12.194838,426.725,0.448036,-3.03175,-3.31525,1.25152,-0.01065425,0.76110175,0.59152575,0.58322175,2.9243985,436.183333,462.616667,476.35,476.616667,0.81673,5.77421475,3.415,2102.67
2,3.75,408.801942,10.42826,1.89,0.4132564215,-2.92925,-5.6023428,9.69406,2.1091275,0.4412391765,101.810279,94.5388775,7.998137,2.581650859,9.67,10.7625,-6.8926945,-0.20477,1.952524,331.53565,348.5135,-0.03813525,11.905,426.70833325,0.6253725,-3.03,-3.386,1.693453,-0.00913125,0.714237,0.571472,0.589578,2.688884,441.00000025,474.425,482.69166675,482.070833,0.460912,4.55349375,6.72,2095.55
2,4.25,409.317383,10.371082,1.873255,0.3800449245,-2.9575,-4.615812075,14.15803875,2.09527425,0.4408145,101.839,94.916241635,7.816735,2.47449282,9.5975,10.73,-6.275422,-0.2066335,1.96642,332.33125,348.32665,-0.038871,11.735094,428.241667,0.482822,-3.119,-3.85825,2.264872,-0.00896375,0.716251,0.553829,0.558218,3.070566,439.85,465.783333,474.35,472.433333,0.7888235,3.67767175,4.233,2090.4
2,4.75,409.105182,10.32,2.105,0.5824015,-3.169,-5.125981,10.470826,2.21022325,0.4596116425,101.8546,95.1260997,7.999951,2.43421328575,9.56,10.6975,-7.397076,-0.17304125,1.9986135,331.6661,347.806,-0.04130425,11.6353985,428.566667,0.2005075,-3.3535,-3.9185,2.145665,-0.011608,0.75423875,0.59944825,0.5793605,3.15661525,437.866667,470.8,475.1,473.4,0.861969,4.701729,2.9815,2089.83
