DOY2,HR2,FC_1_1_1,LE_1_1_1,H_1_1_1,SW_IN_1_1_1,VPD_1_1_A,RH_1_1_A,TA_1_1_A,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_A,WS_1_1_1,PA,LW_IN_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,TA_1_1_1
1,6.25,-0.180725,16.5679875,21.94032,-1.39333325,0.742098375,93.1175225,-2.525292,0.319328575,362.9419,2.853601,3.3533885,98.4203025,288.594175,86.4558275,0.91179295,3.2155265,0.21208335
1,6.75,-0.1990125,12.29784175,19.0872,-1.3316665,0.729314225,92.0710925,-2.437671,0.3070842,365.79075,2.83953525,3.176268,98.4155325,288.0691,87.5409075,0.92745485,3.20837775,0.04683325
1,7.25,-0.2173,8.027696,19.18051,0.609999975,0.744771375,92.298325,-2.3501795,0.34012555,367.18205,2.8670735,3.794526,98.4536075,287.8567,86.394335,0.92024625,3.209268,-0.4726667
1,7.75,-0.248325,12.45201,19.1127425,20.1875025,0.77935135,92.19251,-2.325681,0.325553275,367.67475,2.83612275,3.873555,98.48977,288.3233,86.008825,0.94414965,3.178559,-0.00658336
1,8.25,-0.27935,17.9459375,26.3657675,73.9074975,0.8320067,90.93333,-2.20715725,0.35293295,369.3361,2.8634625,3.69550225,98.4359125,288.96,84.31467,0.9190567,3.136689,-0.9775
1,8.75,-0.3469,31.2549575,31.03982,140.965825,0.8665769,90.89928,-1.889643,0.396488325,377.5578,2.94309175,5.28228725,98.4611225,289.2634,86.90358,0.9800168,3.020071,-1.29122175
1,9.25,-0.964075,32.730345,50.70739,206.555825,0.88382485,90.665875,-1.73875,0.454544,380.4281,2.9682665,5.6379575,98.4795625,289.75,89.2371175,0.8998298,3.109219,-1.00758335
1,9.75,-0.705925,43.93534,57.85995,270.84665,0.9961608,89.56345,-1.3563765,0.3981543,379.2597,3.08490475,5.03440375,98.507105,289.4267,89.59406,0.970184875,3.1724665,-0.5878344
1,10.25,-0.419,45.3156075,63.8039375,330.98745,1.14323,88.391845,-1.4156965,0.39439765,377.70475,3.1244205,5.04282425,98.556285,290.29,91.26567,1.194475,3.1906735,-0.143
1,10.75,-0.3759,42.95139,53.8422,373.7342,1.218533,87.46267,-0.9761372,0.3906845,377.08095,3.10441825,5.265394,98.58147,290.1534,88.7796175,1.233638,3.142501,-0.532500025
1,11.25,-0.37755,37.95419,41.917345,406.819975,1.311819,85.86425,-0.4991667,0.4382067,376.09115,3.119892,5.163744,98.5774475,291.3033,87.98703,1.3161695,3.1948305,-0.118400525
1,11.75,-0.35425,40.234415,35.110755,430.5042,1.388418,85.377985,-0.3248298,0.38790355,375.6653,3.1676475,5.46868525,98.57283,291.21,88.2553,1.4117165,3.239245,0.35116665
1,12.25,-0.258225,49.6648275,40.508875,433.130825,1.44425275,85.2713825,0.1731078,0.442559775,377.6925,3.14975525,5.1480025,98.523935,292.03005,89.0247425,1.4403695,3.37478125,0.667131575
1,12.75,-0.4152,49.20597,35.24568,417.00585,1.490617,84.34699,0.1930236,0.4226772,375.421175,3.1572135,5.201824,98.5028525,292.229225,87.024025,1.443031,3.4112105,0.87766665
1,13.25,-0.2103,47.61166,45.1808525,391.140825,1.48014125,82.299945,0.294892025,0.4326278,374.6557,3.16563,5.088011,98.460255,292.049175,86.11454,1.4551245,3.461848,1.05899975
1,13.75,-0.282,46.91325,36.8919975,359.11995,1.588576,82.9184325,0.466161925,0.44878245,374.2511,3.220534,5.56375825,98.4145975,293.429175,84.390045,1.50403,3.44218125,1.32176525
1,14.25,-0.2133,45.119675,32.8209,302.804175,1.6041155,82.911875,0.59692675,0.41110715,373.933025,3.23620725,5.4882385,98.4190275,294.135825,84.075575,1.51530375,3.4124,1.20779325
1,14.75,-0.23975,42.0326,30.329355,235.4575,1.67854275,83.5957175,0.442291075,0.438850225,374.958725,3.25364275,5.753101,98.407545,295.265025,85.46016,1.608207,3.431332,1.5092005
1,15.25,-0.193575,48.070965,35.62623,160.1633,1.7023025,81.8983,0.55686835,0.4147241,373.77505,3.2383075,5.5049365,98.3978925,293.13415,84.32064,1.695747,3.44774325,1.639273
1,15.75,-0.3673,43.74784,27.22868,91.92667,1.6853635,83.441805,0.430869025,0.40958805,373.9273,3.24814825,5.2721015,98.4026825,293.279975,80.52467,1.756716,3.423785,1.715667
1,16.25,-0.2505,39.794155,25.1227,39.01333,1.6894535,84.4961,0.21688425,0.383446425,373.841025,3.14853425,4.879097,98.4169375,293.050875,79.40118,1.86378525,3.374759,1.802323
1,16.75,-0.07825,42.967315,16.131185,7.79083275,1.61217925,84.6848725,-0.0855689525,0.36731315,374.7888,3.08910025,4.25946475,98.403075,293.6533,77.083515,1.69331125,3.30111125,1.23536525
1,17.25,-0.281725,28.2227475,20.81845,-0.95166645,1.599477,84.469405,-0.1846209,0.3434621,371.7591,3.03064375,4.09295375,98.4044,292.529175,76.64275,1.688945,3.360605,1.779625
1,17.75,-0.08925,24.78078,33.99508975,-1.56083325,1.494281,86.22778,-0.4320244,0.376177925,364.5604,3.0095,3.7658175,98.4094725,290.660825,81.2875,1.5721425,3.4546925,1.728833
1,18.25,-0.119175,22.2875325,25.523655,-1.4725,1.434174,86.5493075,-0.438078825,0.3874419,365.1007,2.9764335,4.200171,98.39421,292.3675,84.487585,1.4496065,3.4219565,1.566379
1,18.75,-0.1491,31.317845,9.27248475,-1.46333325,1.392991,86.68859,-0.393692275,0.330171975,364.76195,3.05135575,4.6577975,98.381885,292.959175,84.37233,1.511829,3.423069,1.655333
1,19.25,-0.263075,28.40527,13.856765,-1.453333,1.345346,87.1055025,-0.57025425,0.3409449,364.401425,3.011918,4.6887275,98.3932625,292.5208,86.94451,1.4288495,3.4073355,1.2086669
1,19.75,-0.2545,24.48751,12.2253,-1.4875005,1.25466075,87.93391,-0.829938925,0.3702986,362.176825,3.04802,4.64206,98.3679075,293.366675,87.24802,1.328568,3.3604975,0.6136667
1,20.25,-0.24,18.34356,16.89623,-1.48000025,1.22303675,89.390285,-0.669600225,0.35840085,362.6823,3.06807875,4.7462985,98.3587425,292.82665,87.21967,1.315486,3.2945,0.6159999
1,20.75,-0.1849,14.6294,8.8328455,-1.42749975,1.229626,89.0803875,-0.79630085,0.3691697,362.89495,3.081633,4.57140575,98.3812225,293.77,85.2555075,1.2971,3.29310775,0.182083355
1,21.25,-0.506,32.5255125,31.32686,-1.37333325,1.21311675,88.6976275,-0.7375833,0.488698,363.5039,3.05191475,4.549704,98.38034,292.314175,84.7418375,1.30048225,3.3502465,0.197750025
1,21.75,-0.2124,26.61241,24.0901275,-1.41083325,1.125466,88.27855,-0.766750025,0.4138054,363.7984,3.08095475,4.7701005,98.3606225,292.409975,86.384675,1.109343,3.379981,-0.067166655
1,22.25,-0.441675,23.53225,21.23435,-1.46500025,1.01158025,89.004845,-0.7446238,0.4057572,362.6271,3.09461425,4.4923885,98.3405725,292.599125,87.485185,1.005126,3.3793945,-0.22883335
1,22.75,-0.4123,15.21811,14.7283375,-1.476667,0.9828001,90.01785,-0.76517075,0.45743855,362.574325,3.1632955,4.45901275,98.36876,291.134975,89.1204925,1.023653175,3.4286355,-0.168999975
1,23.25,-0.45045,17.507885,23.70457,-1.5274995,0.96727505,89.8903775,-0.806516225,0.446603325,362.59055,3.171926,4.0869155,98.385375,289.293325,89.0093325,1.12100025,3.42320775,-0.20441664
1,23.75,-0.596675,19.214545,21.756955,-1.390833,0.98428525,90.4134975,-0.9334999,0.4329678,362.1759,3.1935745,3.88497975,98.395225,290.275,86.00634,1.1464155,3.3095655,-0.8299999
2,0.25,0.3239,26.088775,-4.3760875,-1.6,1.502767,85.72133,0.3193333,0.340981475,381.78965,3.289352,4.108176,98.429505,284.15665,86.4758375,2.28420225,3.8847235,2.395667
2,0.75,0.296775,20.5748925,1.583672,-1.42750025,1.492356,85.73547,0.3277968,0.36154875,378.5707,3.281973,4.27505,98.440625,283.29495,86.5589075,2.214297,3.98634525,2.201167
2,1.25,0.251125,14.7039875,3.0418305,-1.561666,1.452976,85.76514,0.09807197,0.3752926,380.714625,3.284005,4.409745,98.423495,281.971675,86.5472425,2.07877175,4.06269,2.16500025
2,1.75,0.0111,12.26861,0.65773075,-1.57916625,1.388817,84.84567,-0.08257004,0.3454896,379.219,3.250523,4.063856,98.39831,281.835825,86.15299,1.89004925,4.1058065,2.05875
2,2.25,0.171,12.73319425,-0.838044,-1.5150005,1.356082,85.85567,-0.3103333,0.34607495,378.457,3.248851,5.02007575,98.4005,283.874125,87.72068,1.962675,4.120753,2.216667
2,2.75,0.8304,14.01895,-1.120121,-1.5874995,1.319579,86.42332,-0.5066667,0.345534575,377.37205,3.204062,4.349472,98.37008,282.068325,86.54134,1.807877,4.046254,2.200333
2,3.25,0.4113,6.94554775,-1.86109225,-1.6,1.241218,86.92454,-0.5916666,0.295215775,378.6553,3.160152,4.2607165,98.372475,277.260875,87.644835,1.664578,4.048438,2.0803335
2,3.75,0.265575,6.772787,-1.7913125,-1.55333325,1.268712,87.71111,-0.5706479,0.2830811,378.5408,3.169102,4.763521,98.367995,278.58915,88.14059,1.54024,4.037288,1.95366675
2,4.25,0.312225,12.7900075,-1.54877215,-1.5174995,1.227068,88.13333,-0.5146667,0.281050325,380.73825,3.172462,5.1795665,98.37244,278.62575,88.96241,1.58438175,4.0232225,1.8956665
2,4.75,0.2372,11.3492175,-2.913481425,-1.57833275,1.234498,88.37469,-0.812562,0.266328325,381.5163,3.136958,4.71579925,98.38919,279.641625,89.063075,1.50897675,4.0774925,2.12950025
2,5.25,0.222825,15.46876,-2.1004425,-1.55916675,1.16468,88.81449,-0.9110062,0.25319965,379.285525,3.135096,4.906891,98.41574,278.951675,89.2534975,1.46179575,4.094032,2.32525025
2,5.75,0.3898,16.48008,0.1673101,-1.5683335,1.136911,88.81867,-0.962791,0.26752115,380.1229,3.091256,4.636422,98.443635,279.0975,88.874085,1.4107135,4.10076525,2.21325
2,6.25,0.3583,13.680875,-1.64352765,-1.37083275,1.076389,88.2197,-0.930611,0.3126182,380.417,3.1318825,4.379378,98.443695,279.15165,87.98917,1.40495475,4.1869,2.3948335
2,6.75,0.3656,25.13035,4.2891433,1.580833,1.054609,88.56667,-0.808195,0.302524275,380.3066,3.16378275,4.417031,98.4488625,278.362525,89.35766,1.30574775,4.1621835,1.64131225
2,7.25,0.3729,20.39216,-1.390949975,29.9049975,1.09833525,88.4983425,-0.7986667,0.2867531,381.4038,3.1469525,4.86312725,98.47953,278.269175,88.781,1.3252705,3.664136,0.125666665
2,7.75,0.2825,10.29279325,-3.147793,89.6091625,1.11720275,87.889785,-0.5424927,0.2758656,383.09005,3.172338,4.4022235,98.4985725,281.90915,89.389005,1.34101175,3.63105625,0.02891667
2,8.25,2.0963,22.60194,13.89689825,163.86855,1.2555895,87.02685,-0.51382,0.32550295,383.9475,3.1939525,4.51204175,98.5241275,281.676675,86.64575,1.411989,3.1381155,-0.319
2,8.75,0.0233,28.2052875,16.8116125,258.709175,1.3048175,86.581085,-0.27724995,0.354265675,380.160825,3.27309325,5.18598725,98.5308525,286.671625,86.9759775,1.4693555,3.190635,-0.250118375
2,9.25,0.061425,28.43696,11.7244025,346.741675,1.405555,84.353455,-0.1316211,0.3513596,380.139,3.30766775,5.2784135,98.54851,286.3992,84.61756,1.523856,3.13736,-0.2236666
2,9.75,-0.20895,26.777285,8.1736135,418.72275,1.622397,83.21071,0.22531,0.346741075,379.113325,3.30326225,5.20877,98.5683975,290.7367,83.68508,1.6809065,3.18690925,0.20566665
2,10.25,-0.0487,32.51199,20.066705,471.693375,1.832134,82.3497625,0.836,0.355947475,378.7115,3.308348,5.41815525,98.568495,292.48585,82.03685,1.86334425,3.19089,0.220227175
2,10.75,-0.2963,27.31725,19.09321,524.676675,2.02444275,79.7005275,1.05480825,0.36835015,378.808625,3.3417475,5.23023475,98.5579975,291.6342,80.551915,2.0301765,3.275836,0.8085433
2,11.25,-0.18925,33.894485,14.19544,564.2367,2.174114,77.6444,1.534018,0.377314075,379.125575,3.4004665,5.3186095,98.55616,290.9417,77.163405,2.1445175,3.310665,1.2458335
2,11.75,-0.116775,38.9284275,17.39824,588.335875,2.3323075,75.2983225,1.731119,0.39648195,379.2701,3.45315125,5.39071375,98.5307525,288.4258,75.0036025,2.30914425,3.28111325,1.41724975
2,12.25,-0.174525,41.75633,18.7721,595.960025,2.52592475,73.97295,2.304972,0.4174721,378.7718,3.4596735,5.58154125,98.507395,288.593325,72.34234,2.46334,3.29657,1.684334
2,12.75,-0.2652,38.0343325,17.371475,583.47835,2.693474,72.8940375,2.61016675,0.4026367,379.048275,3.38157,5.5743715,98.483645,290.237475,71.384845,2.685522,3.31281325,2.21758375
2,13.25,-0.2018,31.70036,12.25758,567.429125,2.812463,70.51562,2.990667,0.396060375,378.7857,3.36298275,5.489066,98.4583525,290.16585,68.96696,2.828405,3.32663775,2.6426665
2,13.75,-0.1999,38.719315,10.20214175,528.51085,2.865624,70.254265,2.90783325,0.394420475,378.366725,3.37565875,5.737479,98.4123525,293.41415,67.996325,2.86835,3.26978675,2.76675025
2,14.25,-0.1962,38.76803,9.2566465,464.849125,2.94013625,70.1395125,3.0365345,0.4060194,379.1362,3.39404825,5.83043525,98.392605,290.537425,68.01521,2.9876695,3.2835235,2.84641625
2,14.75,-0.112475,40.41935,7.350919,407.604175,3.104663,69.96888,3.202333,0.4038603,379.2483,3.36334625,5.704225,98.3910825,292.416725,67.07325,3.21253,3.256693,3.05783275
2,15.25,0.08905,25.96593,5.96834875,330.510875,3.138095,70.825,3.341,0.3934572,378.9464,3.35570725,5.302246,98.3978875,292.47,67.7724775,3.254763,3.26846,3.1905835
2,15.75,0.02665,27.07281,4.65598,239.820825,3.1269,71.1740975,3.276366,0.40634175,379.014075,3.4061875,5.37750625,98.394985,291.28,66.5397,3.24648925,3.2885765,3.153671
2,16.25,0.1096,31.20739,0.992727775,146.93915,3.04099125,71.0252675,2.968602,0.399467175,378.253625,3.43171975,4.93053325,98.3893825,291.345875,67.08799,3.304457,3.349833,3.036518
2,16.75,0.1511,34.0290425,2.160874,71.583335,3.02991925,71.66668,2.9346065,0.438105925,379.9665,3.406639,4.5870285,98.395875,292.026725,67.05699,3.224759,3.341407,3.210979
2,17.25,0.34675,27.73743,-0.3252825,20.5391675,2.7387795,75.0763725,2.81075025,0.3752321,380.1421,3.3114575,4.94895,98.39236,291.621675,66.33366,3.202169,3.24301,3.723666
2,17.75,0.308233333333333,23.794735,0.8280396,-0.17416665,2.63709675,75.0822375,2.320295,0.378128125,378.4375,3.32974625,4.857849,98.3854125,291.015875,68.5444975,3.25976675,3.663647,3.79269575
2,18.25,0.269716666666667,34.5349,-0.1930691625,-1.663333,2.42396225,75.8948575,2.02765625,0.3734528,378.19895,3.3367585,4.752084,98.42733,290.3066,77.4475,3.466862,3.88028275,4.2059485
2,18.75,0.2312,26.54857,-1.214177925,-1.6,2.33102375,76.44003,1.7403335,0.376016,379.120725,3.3848145,4.44954175,98.43172,290.4067,77.85567,3.356097,3.822286,4.105
2,19.25,0.54145,25.29196,-1.078685,-1.6,2.20063375,77.7555525,1.76885375,0.37586595,379.576525,3.3665795,4.44880625,98.4145,289.4767,78.48742,3.3484505,3.854282,3.8876665
2,19.75,0.29125,11.37575,-1.51058255,-1.6,2.14019325,78.3739975,1.5493295,0.3943932,379.69405,3.32969125,4.38652675,98.4393725,289.65,79.054995,3.1581835,3.847372,3.64833325
2,20.25,0.4911,24.1324525,-10.51001,-1.6241665,2.126705,79.0678725,1.11951525,0.375746,380.66005,3.31010925,4.45730575,98.4565875,288.4367,76.21567,3.0600515,3.843948,3.4538335
2,20.75,0.4979,19.94006,-3.679226,-1.61083325,2.01509025,80.410445,0.995426625,0.3582871,382.064325,3.31630375,4.879984,98.4569975,289,77.7341675,2.713711,3.82164225,3.1985005
2,21.25,0.386875,25.4983925,-6.483851,-1.6025,1.97243525,82.39524,0.86441295,0.3762635,382.7528,3.28662525,4.380343,98.45992,289.2667,78.854175,2.6851535,3.8600075,3.0451665
2,21.75,0.294,20.6416775,5.88939625,-1.6,1.901534,82.551065,0.738054,0.328643775,382.032875,3.2592725,3.7701845,98.450465,288.58,80.7935,2.5816065,3.8713075,2.994167
2,22.25,1.08565,20.3945975,-2.7540855,-1.6,1.8321105,82.439695,0.69395475,0.329196275,380.679575,3.275367,4.22316725,98.4587125,285.76,81.34565,2.5889325,3.8957545,2.958667
2,22.75,0.404175,12.255315,-0.2644095,-1.6,1.77395425,83.41805,0.578319575,0.370651525,381.6754,3.28075875,3.8607275,98.43792,281.8,82.489995,2.5557235,3.85116,2.8045
2,23.25,0.36745,22.2676875,-4.1123145,-1.6,1.744987,83.9895675,0.40169925,0.40088455,381.17295,3.28792625,4.0388845,98.45592,284.7733,84.734165,2.513204,3.799585,2.5536665
2,23.75,0.418775,26.5734075,-0.6637962,-1.6,1.627482,83.7940575,0.2340649,0.3441783,381.5908,3.23918,3.982224,98.436775,282.7533,85.636495,2.482568,3.8306885,2.3615
3,0.25,0.10905,80.20936,47.7550475,-1.799999,2.647824,85.3964925,4.95664575,0.3158196,383.9359,4.366154,5.60342775,98.445155,310.984975,82.9650775,2.51331425,3.6232995,2.66591675
3,0.75,-0.0183,78.48196,54.3414275,-1.7949995,2.56749275,86.7995025,4.658405,0.28137655,385.00835,4.3793035,5.27567475,98.46768,310.15915,83.8203275,2.4067725,3.6587355,2.59608375
3,1.25,0.2873,47.614905,20.24004,-1.74166625,2.513007,87.527075,4.55624575,0.27892995,384.90895,4.3355805,5.49663425,98.449495,310.3708,82.1805925,2.293018,3.62429,2.54116725
3,1.75,0.2976,63.35068,49.7124975,-1.799999,2.436496,88.07325,4.396876,0.3091799,384.612275,4.32060675,5.229944,98.456015,313.13,81.8551575,2.260384,3.584938,2.341084
3,2.25,0.1729,56.69469,31.778635,-1.7741665,2.38431225,88.3197275,4.14449,0.2578223,384.2126,4.2940285,5.6050185,98.45493,312.513325,82.1288425,2.2371325,3.55515925,2.22016675
3,2.75,0.2221,56.7577,51.24176,-1.77249975,2.26115425,88.541535,4.05738625,0.2438064,384.936075,4.237618,5.29852675,98.4402,313.237475,81.768995,2.19104525,3.53947025,1.91074975
3,3.25,0.08055,58.8305075,27.919425,-1.74833275,2.25242575,89.2152725,3.938449,0.29654255,384.6274,4.19688625,5.35280125,98.444745,310.684975,82.19183,2.13660425,3.51686175,1.59775025
3,3.75,0.1099,57.645645,19.87421,-1.63,2.249133,89.922925,3.73114475,0.298631525,384.2065,4.19125075,5.34989425,98.4491,311.225875,82.7312475,2.12745275,3.48514325,1.41691625
3,4.25,0.526525,61.8694325,22.00896,-1.62083325,2.180308,89.941505,3.684635,0.259554775,384.782475,4.18200775,5.460841,98.47305,309.37585,81.7899225,2.02863275,3.355604,1.32358275
3,4.75,0.571125,65.3825825,19.55295,-1.6,2.02660025,90.3222,3.46143425,0.2253276,385.065925,4.16703725,5.49646525,98.4598,308.44995,84.6077425,1.98523825,3.2248925,1.32875
3,5.25,0.1835,55.4365375,20.45562,-1.70750025,1.926079,89.997165,3.3493895,0.2566973,385.598225,4.16948625,5.374723,98.49065,305.861675,85.274825,2.0009035,3.3638075,1.455167
3,5.75,0.1991,59.78045,16.5906,-0.831666675,1.85803575,90.67909,3.35478875,0.2419002,387.39445,4.16029075,5.468712,98.523275,306.260025,87.234485,1.845402,3.410035,1.3155
3,6.25,0.4459,55.26704,14.87861,11.16667,1.88542925,90.2616425,3.06485325,0.237892175,387.865475,4.14019975,5.60931925,98.52107,307.840825,85.350325,1.9200305,3.2999605,1.211998
3,6.75,0.6381,67.59256,35.99738,60.53667,1.91458975,90.233065,3.1784275,0.2716278,393.10045,4.1563495,5.7137865,98.544005,309.89995,86.56318,1.947875,3.569309,2.307797
3,7.25,0.4988,61.77094,17.642765,134.847475,1.9592835,91.00464,3.37571325,0.3018776,394.540925,4.20251275,5.61444325,98.57214,309.87585,90.5380275,2.04886975,3.9980075,2.821962
3,7.75,0.072925,62.058375,50.76566,229.6733,2.0900755,89.8925025,3.6210525,0.340499975,391.37875,4.2152565,6.271606,98.571435,308.335025,88.710365,2.0900755,3.950134,2.99687275
3,8.25,0.153325,54.160975,39.35068,325.035825,2.28215425,87.94638,4.2115015,0.3648311,394.4658,4.162389,5.586934,98.551345,312.090825,85.92322,2.356247,3.94391,3.800232
3,8.75,0.1641,49.40819,17.30847,415.258325,2.44539125,85.58335,4.38974825,0.37360505,393.9238,4.265934,5.6014495,98.547275,311.362525,83.4371,2.478439,3.93585,4.161
3,9.25,0.045675,59.8285375,23.454,500.92335,2.813945,83.32433,4.89474425,0.367563025,393.18185,4.335335,5.869052,98.554995,313.20165,80.355615,2.81922075,3.9686995,4.3533615
3,9.75,-0.06,55.39181,22.0334275,584.2584,3.106653,84.2278,5.5132115,0.39678335,391.673,4.381544,5.6701665,98.54418,314.09915,77.47559,3.169687,3.961207,4.8319995
3,10.25,0.021875,56.29571,22.26876,644.58415,3.51756,81.0222,5.98898575,0.3824206,390.942525,4.457305,5.88904325,98.521035,312.9217,76.011495,3.6380485,3.999066,4.9088885
3,10.75,0.087875,53.537,26.1194475,686.063375,3.990537,79.69033,6.31051,0.434087675,389.9542,4.50391,5.852373,98.520215,311.3634,72.693835,4.058868,4.023547,5.585206
3,11.25,0.07595,44.711705,25.18531,724.81585,4.190413,79.2333,6.898165,0.3979696,390.203875,4.48773,5.84982175,98.520245,311.6367,71.369465,4.2476675,4.0008325,5.9220535
3,11.75,0.05525,56.973855,14.0664475,736.585925,4.6034275,76.3427225,7.25566825,0.41478285,389.6209,4.47344825,5.5468505,98.501875,315.0167,69.219005,4.7220565,4.029649,6.4296895
3,12.25,-0.059825,68.687795,19.18639,741.554175,4.9719855,73.4631125,7.61200075,0.428429725,388.0391,4.424407,5.734104,98.47156,312.41,67.08905,4.991936,4.0991805,6.975632
3,12.75,0.00695,56.52848,10.96931,731.272475,5.26802175,71.1386575,8.06983375,0.431013325,388.47925,4.43282375,5.9445355,98.4484,314.2766,66.762115,5.304072,4.0440805,7.1839955
3,13.25,0.1738,60.7417725,6.965164,695.887625,5.546743,71.8103125,8.22239775,0.4541647,388.3863,4.381342,5.834716,98.41057,316.6234,66.04465,5.538982,4.050609,7.628642
3,13.75,0.176125,51.40023,1.9812345,665.189975,5.8149725,71.24046,8.2455285,0.4385927,388.09375,4.3734515,5.85439625,98.384405,316.4233,68.22897,5.815649,4.112537,7.8491185
3,14.25,0.2116,74.73487,2.166712,598.66165,6.09929,70.0583,8.742185,0.4034044,388.074425,4.486595,5.9889385,98.361695,317.9434,67.00512,6.1092145,4.103615,8.043516
3,14.75,0.156525,63.283445,2.0994675,525.794975,6.08234,71.1524,9.1186645,0.410676625,387.919775,4.62832,6.04110575,98.36274,317.6866,67.476345,6.107093,4.1387335,8.343958
3,15.25,0.156075,62.2993,-0.996753575,443.97665,6.256182,70.0806,9.213599,0.41363035,389.4814,4.651299,5.9091695,98.385905,316.4167,66.15431,6.364157,4.1356305,8.5578745
3,15.75,0.0586,62.30578,1.309228,360.92665,6.46004925,69.7467225,9.40992975,0.38406395,387.9289,4.51414775,5.91180175,98.38155,315.8467,66.95021,6.5288095,4.1379735,8.4375
3,16.25,0.2329,60.4274175,-0.09985555,258.4267,6.348987,69.93607,9.461089,0.394809675,388.04015,4.616266,5.875801,98.382085,320.3933,63.2300075,6.46576075,4.04645775,8.5310095
3,16.75,0.254325,71.48637,0.445755125,165.16,6.168007,69.8949225,9.4010725,0.38610625,386.956625,4.56494075,6.0757975,98.400975,319.3566,61.700875,6.2989655,3.9598425,8.2666235
3,17.25,0.381275,71.42671,-1.004263875,84.2700075,5.95707,72.21509,9.36112125,0.3756918,387.0311,4.608402,6.05440925,98.416985,317.51,62.0108325,6.246701,3.884362,8.35171225
3,17.75,0.1574,78.379425,9.462937,25.83,5.644384,74.0139,9.16354575,0.3105334,388.320525,4.605171,6.185104,98.421985,317.83,62.516425,6.036101,3.5862225,7.814553
3,18.25,0.3728,90.13253,11.0943265,0.1008333225,5.250669,74.98346,8.62490325,0.318112625,386.951025,4.614209,5.936112,98.437315,318.9267,58.54595,5.52024975,3.2995925,7.00571125
3,18.75,0.1407,76.72786,35.471865,-2.298333,4.846624,78.15366,8.265406,0.3263087,383.266625,4.582938,6.28004675,98.45396,317.9167,61.144,5.0166775,3.3978445,6.486
3,19.25,0.6617,70.6608075,3.632786,-2.339167,4.57862525,79.09401,7.80931925,0.2769588,383.9236,4.58356825,6.4368595,98.468065,314.71,67.08033,4.627757,4.16623,5.504333
3,19.75,0.54535,84.780705,9.797505,-2.3341665,4.2897415,79.9305925,7.43865675,0.2958201,384.1467,4.53630325,6.035579,98.46276,315.8667,69.0993275,4.049586,3.6672255,4.80708375
3,20.25,0.3557,82.3768775,31.43498,-2.1841665,4.03154175,79.8929775,7.0707295,0.29460305,384.509725,4.5125155,5.95353925,98.443765,314.7667,70.8360725,3.8732965,3.9811375,4.54108375
