DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1,CH4_1_1_1
1,8.75,400.31,7.2075851485,-1.055,-0.318035,-7.6665,6.84946931,20.012889,1.60002,0.28951,101.51,81.08,3.4842375,1.592132144,6.705,9.725,76.3392,164.01745,28.6379,288.0871,329.29235,338.1809,4.296183,423.4916665,-0.451444,-9.49,-7.836,11.2967395,-0.087538,0.523538,0.41223,0.411221,-0.84975,442.7,457.9,459.9583335,460.025,-0.118027,-9.497579,1.088,2113.44
1,9.25,399.789028,7.07,-2.495,-0.434018506,-7.2966666665,32.566821725,33.3568885,1.754239,0.3668121805,101.514,78.15725,4.467524,2.05999,6.7745,9.715,137.09635,237.8575,35.29932,287.51055,336.3816,504.4312,5.310555,414.47,-0.14683,-9.015,-7.1,13.112276,-0.137335,0.609593,0.518407,0.492212,-2.0907825,435.483333,438.65,440.25,439.533333,-1.028845,-7.5768795,2.54,2111.525
1,9.75,399.056129,7.45,-3.42336,-0.5574330865,-6.7455,58.91,44.428479,1.8500185,0.406245,101.5265,73.30027507,5.51461,2.555077,6.8345,9.715,194.1567,302.1328,41.1643,285.2232,343.3164,650.1591675,6.086604,410.05,-0.197517,-8.22,-6.274,12.830367,-0.172303,0.6623355,0.561689,0.545522,-2.834132,434.6,435.983333,436.283333,436.033333,-0.747272,-15.45543,3.811,2105.31
1,10.25,396.932,7.81,-4.426933,-0.5604524075,-5.7925,88.696886,57.099106,1.972387,0.450367473,101.521,68.81698,6.375317,2.995694664,6.916,9.715,248.5878,367.988,48.156535,285.4146,349.2653,783.31045,7.021246,405.9416665,-0.096059,-6.834,-5.2825,11.4034665,-0.1948605,0.702352,0.6235985,0.587257,-3.809159,432.683333,433.683333,434.583333,434.316667,-0.727511,-5.093758,2.887,2099.67
1,10.75,396.226309,7.780381022,-6.417879,-0.468198,-4.5825,119.560911,64.1598,2.054915,0.466001,101.521,65.66659,7.05213,3.518721737,7.1205,9.725,282.312,413.873,51.554195,288.16,355.1527,856.4303191,7.668,404.18,-0.14545,-4.9805,-4.106,10.925213,-0.213641,0.71365,0.650586,0.624485,-4.548557,429.4916665,432.625,433.4,433.883333,-0.355084,-3.291806,6.0075,2097.05
1,11.25,395.25,7.85493,-6.41,-0.39,-3.532,125.7230947,71.718868,2.139205,0.472395,101.476836,61.58966993,7.963829,3.990102,7.3325,9.73,320.8449,452.7356,55.21262,291.4008,359,983.016,8.399915,403.62,-0.160719,-3.49,-2.7155,9.335408,-0.227458,0.7641085,0.677854,0.6605945,-4.52173,428.791667,430.8583335,430.85,430.1083335,-0.66099,-1.188837,3.829,2093.52
1,11.75,394.9071195,7.707835,-6.658163,-0.241937,-2.635,128.116,74.98895,2.2181035,0.49417228,101.433,58.62145554,8.4047475,4.444289,7.591,9.76,337.85175,483.68335,56.488,290.63935,362.3755,1074.184,8.979285,401.42,-0.097833,-1.814,-1.5125,9.48002,-0.233079,0.77586,0.724662,0.676055,-4.948036,427.333333,428.316667,430.233333,429.5,-0.344007,-0.038603,1.32,2094.1
1,12.25,394.19,7.88334,-7.6218485,-0.218626,-1.7645,141.069556,81.197,2.23728,0.4933760835,101.376,56.6540635,8.94267,4.85069,7.875,9.755,342.9327,494.57225,56.9807,292.58375,364.65855,1047.083,9.3523525,401.03,-0.06073,-0.741,-0.879,7.810198,-0.247799,0.82135,0.760267,0.72067,-4.772905,425.325,427.2833335,428.7083335,428.691667,-0.2697645,-1.0185285,1.685,2088.785
1,12.75,393.86,7.825999,-7.265407,-0.179266,-1.289,133.901633,84.4441345,2.301875,0.5185755,101.321,54.17109,9.204019,5.15101601,8.065,9.875,319.48285,464.2635,55.3892,295.11985,366.40515,967.2364,9.951856,401.28,-0.076805,0.001,-0.2815,7.139936,-0.258884,0.803798,0.768787,0.72549,-5.41374,423.208333,426.391667,427.933333,427.7083335,-0.318742,-0.203423,4.514,2090.38
1,13.25,393.4895,7.687035,-7.37012,-0.1237165,-0.2725,145.06,80.869759,2.26834,0.507904,101.266,53.36383404,9.45353,5.5478503,8.195,9.91,311.354,459.77,53.33043,293.3398,367.7803,963.8337,10.1876345,401.33,-0.048541,0.705,1.125,5.914258,-0.242597,0.8388345,0.7901555,0.7030985,-4.768357,423.5583335,426.3833335,428.175,428.75,-0.2969705,-0.6158,1.08,2090.51
1,13.75,393.515311,7.7665164285,-6.98961,-0.108346,0.385,131.5925837,80.846048,2.262969,0.499209,101.264,52.626024965,9.6615645,5.73064,8.35,9.94,274.2022,416.0038,49.559895,295.6518,367.928,868.574,10.537682,400.92,-0.065409,1.321,1.8055,4.15755,-0.260593,0.865862,0.79002,0.710751,-4.782196,422.3416665,424.8166665,426.1333335,426.175,-0.234937,0.5038975,2.62,2093.635
1,14.25,393.503454,7.736596609,-6.53,-0.11,0.549,107.37314465,77.740276,2.2382735,0.49739083,101.249,51.712825,9.764466,5.9800493265,8.44,10.01,232.9112,364.29,44.58847,294.7542,366.6873,772.3041,10.565172,400.7,0.080153,1.27,1.574,3.892429,-0.253326,0.838113,0.781983,0.696099,-4.551581,421.85,423.383333,424.966667,425.566667,-0.104746,0.00939,0.51,2091.05
1,14.75,393.1415,7.815,-5.490374,-0.072675,0.5415,83.59924735,71.528108,2.2621335,0.49,101.242,51.960005,9.877973,5.984388297,8.48,10.075,187.6402,312.2661,40.3576,294.0857,366.14015,678.82374495,10.538917,399.72,-0.080113,1.021,0.944,1.4831385,-0.232641,0.7904495,0.7219735,0.684691,-4.104918,422.633333,423.166667,425.016667,425.116667,-0.122594,0.618033,0.929,2090.52
1,15.25,393.015,7.65,-4.891007,-0.043803812,0.415,55.3812202,58.554095,2.2431955,0.4607642285,101.2492045,53.1588178,9.789241,5.876842361,8.53,10.08,129.5483,252.865,33.16,292.9485,362.9761,539.0835,10.622664,399.8,0.075967,0.417,0.272,0.471953,-0.214785,0.801137,0.706967,0.648804,-3.456255,422.65,424.65,426.916667,425.333333,-0.085265,-0.490249,0.349,2086.39
1,15.75,393.28,7.6434762215,-3.27,0.02,0.0105,20.5285245,48.558261,2.0600395,0.42849,101.248,53.720705,9.789251,5.734445403,8.545,10.095,66.93558,177.49515,25.433635,290.48895,360.4335,381.0368283,10.538417,399.17,0.011994,-0.223,-0.771,-0.900519,-0.202592,0.761378,0.639002,0.612763,-2.438904,423.2,426.116667,428.866667,429.816667,-0.019465,1.676917,0.915,2086.43
1,16.25,393.324398,7.5452225,-2.051326,0.0503865,-0.598,-1.30782983,29.8834,1.879455,0.374448,101.265425,54.836253,9.5191625,5.412894,8.54,10.1,14.4899,107.3564,18.41918,287.077,356.21,214.89875,10.4058615,398.83,0.105549,-1.275,-1.483,-3.505636,-0.155158,0.680518,0.570513,0.515975,-1.360661,423.95,427.833333,431.4,432.366667,-0.0452605,1.346768,0.2905,2085.085
1,16.75,392.917407,7.59884,-0.410396739,0.1761055,-1.783,-15.8311,21.0404,1.72509,0.306819358,101.292,57.639092145,9.0896835,4.928851,8.49,10.095,-26.603005,42.13795,8.7495145,287.01715,350.9885,86.13,9.886,399.955,0.200133,-2.177,-2.144,-6.96779,-0.0997845,0.563513,0.486621,0.451805,0.043574,426.0583335,430.7833335,436.525,436.2833335,0.215219,3.642542,0.587,2082.015
1,17.25,392.31,7.619439,0.34,0.25,-2.707,-17.436877,12.8085,1.594343,0.243091,101.316,60.749950685,8.3402165,4.461138634,8.425,10.1,-62.06865,4.45289,1.9461925,283.4002,344.4519,11.45584217,9.434304,401.166667,0.338455,-3.034,-2.949,-11.763129,-0.057481,0.438635,0.359367,0.338609,1.135951,427.5,435.8,438.633333,439.566667,0.430946,4.0555315,0.152,2079.94
1,17.75,392.905,7.60922,0.744761,0.226431,-3.635,-16.32170095,8.7811845,1.477895,0.197777811,101.3485,64.250325,7.36584,3.86117,8.305,10.11,-66.597705,-1.636416,1.311272,280.0208,339.7007,0.099482,8.7874485,403.04,0.567579,-4.171,-3.856,-11.156939,-0.03753,0.385099,0.339007,0.2740785,1.185506,428.8333335,439.3,446.3333335,445.3083335,0.24025,4.707068,0.78,2084.81
1,18.25,393.532276,7.57082,0.6876935,0.262257,-4.151,-16.066159,3.905904,1.485405,0.179404,101.3745,67.93539826,6.65551,3.5605644695,8.255,10.115,-63.00973,-1.92986,1.38409,282.5275,337.41525,-13.81942089,8.163,404.2,0.733593,-5.103,-4.372,-8.4787435,-0.0347315,0.372849,0.310105,0.257156,1.361972,430.85,439.933333,447.116667,449,0.114816,2.2271205,0.258,2086.74
1,18.75,394.58801,7.566651559,0.735,0.2465617475,-4.5055,-16.602087,3.48745,1.50727,0.171219,101.417,69.279436025,6.37298,3.203723331,8.085,10.11,-60.488835,-1.75614,1.4281255,281.6935,335.2135,-13.81374224,8.114,405.825,0.6377505,-5.766,-5.1235,-7.3978455,-0.03156,0.338808,0.296496,0.238802,1.569494,432.3333335,439.6666665,444.2916665,443.9416665,0.288897,5.4050265,-0.1555,2083.245
1,19.25,394.29,7.54,0.73,0.2087505,-5.04,-15.32605,1.739358,1.445245,0.165856243,101.447193,71.083767665,5.949552,2.91,7.9615,10.09,-59.815255,-1.80442,1.490195,277.3975,333.4375,-13.820916235,7.842197,405.175,0.143317,-6.254,-5.607,-6.2268635,-0.033659,0.365656,0.291919,0.2433765,1.049062,432.533333,442.108333,446.9833335,446.5666665,0.247974,-0.927132,0.6415,2083.8
1,19.75,394.82,7.49,0.719346,0.205201663,-5.459,-15.398722,2.391906,1.468781,0.158832,101.4725,73.311776965,5.54,2.6718448635,7.821,10.07,-57.847205,-1.696385,1.4604855,276.95505,331.44645,-13.82138831,7.183534,405.365,0.249215,-6.656,-6.018,-5.694094,-0.02908,0.35546,0.297241,0.241709,1.2592055,433.3083335,442.7166665,447.0083335,445.2,0.476975,1.108544,1.03,2085.35
1,20.25,394.787483,7.65,0.977739,0.247693,-5.95,-15.508874,2.31839,1.468725,0.18,101.4993885,75.67678,5.157055,2.428449257,7.724,10.04,-57.702445,-1.591156,1.459354,279.26955,329.77025,-13.81702648,6.809,407.32,0.114919,-7.137,-6.252,-4.2309695,-0.0294725,0.371601,0.3258165,0.2437425,1.3185325,434.333333,441.75,444.716667,445.7,0.359527,-0.454754,-0.0335,2082.775
1,20.75,395.75636,7.725,0.91,0.160498,-6.282,-14.39677963,2.2930955,1.486816,0.1716785,101.475,77.63996056,4.75289,2.1684679735,7.651,10.055,-56.58492,-1.596688,1.5012315,276.093,328.1668,-13.81900524,6.09206,407.88,0.239277,-7.348,-6.516,-4.351832,-0.029264,0.363573,0.316209,0.229259,1.422699,434.65,444.683333,445.633333,445.9,0.306103,0.740013,0.084,2085.21
1,21.25,395.850849,7.701563,1.024824,0.12,-6.4545,-16.797558,2.5584465,1.53334,0.188278557,101.496,78.56951,4.478548,2.0704231765,7.5805,10.045,-54.23934,-1.5167,1.4951325,278.1374,326.33575,-13.827294325,5.71057,408,-0.2435685,-7.675,-6.78,-4.702952,-0.0284785,0.346722,0.32438,0.2361745,1.50527,435.316667,444.966667,447.166667,447.266667,0.2986985,0.288501,1.415,2083.41
1,21.75,395.81,7.8114587095,1.0391395,0.166593641,-6.629833333,-15.752992,1.99,1.516156,0.172711,101.492,80.264525,4.22802,1.951226006,7.504,10.04,-53.57918,-1.4960935,1.5389145,278.9925,325.487,-13.825997905,5.353741,408.8816665,0.1658635,-7.947,-6.869,-4.687655,-0.02949,0.345659,0.326202,0.233092,1.3928775,435.45,442.45,443.466667,443.933333,0.264445,0.607253,0.837,2087.87
1,22.25,396.12,7.8,0.9494995,0.085016619,-6.7448333335,-16.631852,2.6888255,1.505075,0.176307,101.495,81.17531026,4.164677,1.8235160155,7.4495,10.03,-52.76433,-1.43,1.524182,278.487,325.096,-13.81901978,5.197421,409.62,0.216431,-8.17,-6.861,-3.307905,-0.0273325,0.355349,0.29796,0.2369075,1.345791,436.1583335,441.9916665,442.7666665,442.9333335,0.261282,1.120655,0.718,2088.575
1,22.75,396.32,7.727953193,1.005972282,0.13744,-6.953,-17.745282395,1.737009,1.4912,0.1758785,101.482,81.55138576,3.908617,1.733829464,7.3845,10.015,-50.46275,-1.34132,1.5143285,282.539,324.621,-13.81772806,4.8182865,409.47,0.1614135,-8.34,-7.05,-2.3341545,-0.03142,0.3527665,0.295585,0.243066,1.476874,436.2583335,443.058333,443.5,443.5833335,0.032274,0.404774,0.67,2089.84
1,23.25,396.405,7.553068143,1.152925,0.1490441455,-7.165,-16.56730425,1.943769,1.52833,0.17312,101.461,80.860445,3.646118,1.622712047,7.281,9.995,-48.9973,-1.32246,1.4726395,281.8636,323.5,-13.81813692,4.768374,409.215,-0.292792,-8.44,-7.203,-2.639547,-0.032972,0.365927,0.3085445,0.261709,1.4822125,437.141667,443.3833335,445.016667,444.675,0.005414,1.617046,0.869,2091.63
1,23.75,397.500003,7.276363491,1.038967,0.06,-7.359,-16.618803,2.2927705,1.5164605,0.182961217,101.45955,81.79102,3.6057395,1.560193632,7.185,9.955,-47.1384,-1.3034455,1.469032,282.409,322.7747,-13.81110173,4.473539,409.75,0.055219,-8.56,-7.541,-2.50224,-0.0346,0.383524,0.304175,0.259345,1.568421,436.166667,444.4,447.016667,447.083333,0.210297,0.293552,0.107,2093.905
2,0.25,397.48224505,7.90863,1.086936,0.1067131495,-6.2505,-19.3144175,0.76525,1.40383,0.192520144,101.35642,80.927153785,4.670485,1.736907964,7.7915,9.69,-50.62898,-1.513272,1.4123115,287.45425,329.192,-0.068381,7.091161,402.9183335,0.09016,-7.568,-5.6935,-3.3134,-0.039843,0.370587,0.302039,0.2960195,1.528855,418.8166665,433.2833335,437.675,438.875,0.086965,1.0228895,1.034,2084.565
2,0.75,397.445572,7.836955,1.01,0.10279424,-6.392,-20.641523,1.005796,1.35643,0.184734,101.3445,81.380385,4.68448,1.700778976,7.7035,9.655,-48.43564,-1.530775,1.466079,287.15945,329.3106,-0.0664255,6.9335995,402.8683335,0.141483,-7.673,-5.682,-2.72339,-0.035737,0.3648035,0.2979135,0.2885765,1.285757,418.8583335,434.4083335,438.7333335,438.9416665,0.171962,0.8822635,0.115,2077.785
2,1.25,398.2,7.7217777605,1.03,0.09,-6.6121666665,-18.26880089,0.8446445,1.354965,0.1991455,101.343175,82.506419495,4.4342985,1.54032,7.6455,9.645,-44.47037,-1.46514,1.44096,288.84765,328.25185,-0.0665085,7.155,403.066667,-0.153249,-7.809,-5.7975,-2.706446,-0.0411295,0.34669,0.294449,0.301051,1.781603,419.216667,436.183333,439.15,440.55,0.0736575,1.339295,0.898,2079.67
2,1.75,397.323151,7.65092,1.01,0.13,-6.7755,-18.5342346,1.324975,1.38,0.207054,101.343506,83.066995,4.284348,1.5456635195,7.5765,9.625,-44.56081,-1.424275,1.435502,290.38355,328.26135,-0.0666545,7.2174,402.7733335,0.06337,-7.9065,-5.8735,-2.16718,-0.0479175,0.363784,0.306083,0.324137,1.492861,419.525,437.9,444.725,444.2416665,0.08493,0.010611,-0.17,2081.35
2,2.25,397.50714775,7.649999,0.957609,0.13,-6.8485,-16.5,1.0244295,1.38301,0.197247,101.3357,84.096105,4.1279745,1.471821805,7.4965,9.625,-40.9138,-1.3939,1.3971255,290.0193,327.6678,-13.0873429,6.6175,402.6416665,0.195777,-7.978,-6.008,-1.33544,-0.0427915,0.3786915,0.331648,0.3107785,1.62,426.358333,439.666667,443.4,445.333333,0.192599,0.811742,0.644,2082.29
2,2.75,397.6493695,7.745,1.087146,0.087537517,-6.8733333335,-17.45375305,1.4076185,1.4363,0.19462,101.336,84.812995,4.115092,1.387319424,7.438,9.595,-36.447395,-1.3549,1.32934,290.7792,327.2098,-0.0733655,6.375104,401.833333,-0.032918,-8.03,-6.087,-2.161584,-0.045634,0.38483,0.328529,0.314387,1.17424,424.866667,441.833333,444.216667,444.683333,0.2456875,-0.2898,0.168,2083.37
2,3.25,396.4,7.702552,0.99,0.071794,-6.995,-17.179747395,2.342012,1.50942,0.199410092,101.317,85.99576,4.09772,1.429123656,7.3805,9.545,-34.05611,-1.31576,1.3149105,293.141,326.7558,-0.071679,6.529341,402.83,0.174605,-7.896,-6.2555,-2.156568,-0.04289,0.3866275,0.3164265,0.3012665,1.47,421.533333,441.116667,446.766667,446.05,0.1645775,1.2074975,0.789,2085.15
2,3.75,398.05,7.60794,1.05,0.06,-6.9395,-18.45023062,1.20418,1.498545,0.2094955,101.333,85.074067065,3.9353825,1.390144579,7.3,9.525,-32.45354,-1.35862,1.29566,295.186,326.2884,-0.0670595,6.301,402.815,0.123605,-7.933,-6.4445,-1.398303,-0.0489235,0.382242,0.329173,0.303794,1.475705,425.0166665,444.225,447.925,448.008333,0.129304,1.4013125,1.367,2086.905
2,4.25,397.840401,7.35,1.08057,0.06,-7.0421666665,-18.1299,1.267437,1.470375,0.210777535,101.337,86.05562,3.81621,1.312454974,7.245,9.515,-31.9429,-1.42,1.3873635,295.458,325.9188,-0.0661125,5.991811,403.23,0.040762,-8,-6.578,-1.18816,-0.0452475,0.369018,0.316669,0.296834,1.389359,425.783333,443.583333,449.716667,450.5,0.186808,0.127614,0.3405,2086.1
2,4.75,397.904561,7.458022737,1.016282,0.068105,-7.078,-17.578379,0.577506,1.4947695,0.2146455,101.33,86.080045,3.68227,1.257027,7.214,9.51,-34.7805,-1.18227,1.3707465,293.699,325.8725,-0.0663055,6.0301895,404.466667,0.007193,-8.3,-6.7495,-1.45602,-0.048949,0.385826,0.3288595,0.3137685,1.646909,426.766667,445.4,449.85,452.916667,0.120191,1.565922,0.775,2086.11
2,5.25,397.511,7.471330757,1.0639335,0.1105895,-7.1685,-17.60009894,0.8169855,1.477998,0.214969,101.346,86.421720805,3.634147,1.272236,7.157,9.505,-34.2102,-1.223363,1.347155,296.121,325.5726,-0.065818,5.995285,404.6833335,-0.037335,-8.3,-6.799,-1.53951,-0.052104,0.3881625,0.3114675,0.322158,1.269355,430.808333,447.9833335,456.85,456.2833335,0.249546,1.862289,1.156,2088.82
2,5.75,397.5348155,7.5,1.162279199,0.077598,-7.1923333335,-17.644544,1.950192,1.4844505,0.221388282,101.3575,85.91688,3.4492815,1.26,7.098,9.485,-34.493765,-1.35471,1.2949225,296.03215,325.421,-0.0653955,5.817681,404.1483335,-0.060991,-8.375,-6.86,-2.155251,-0.0453755,0.383342,0.311084,0.313799,1.4493635,427.7083335,449.2583335,454.5333335,455.2416665,0.410788,1.108677,0.923,2089.54
2,6.25,397.3252815,7.4489,1.11,0.095339,-7.173333333,-18.5853,1.586013,1.4614215,0.2041585,101.3795,86.47694,3.34512,1.223107441,7.0295,9.47,-34.35455,-1.272,1.330274,293.79,324.897,-0.0448845,5.607064,404.316667,0.109481,-8.365,-6.8205,-1.9202,-0.038583,0.361624,0.303213,0.297062,1.412017,428.816667,448.8,455.7,456.083333,-0.079669,-1.3860215,0.7995,2090.03
