DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_8_1,TS_5_9_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.0373423193864739,-0.0755185784949418,0.0797608779764076,-0.949312283909214,-0.710109570525732,0.0687650761099447,-21.0166007189067,-3.1176666087267,0.305864377724341,409.892048015897,3.72802593305427,417.928552576065,3.01124720012838,414.310713184464,3.91830154228986,418.207145826142,3.06730152626633,414.554642037931,3.98223818025797,418.385775442029,2.95846798005217,415.009847065621,4.15207678672985,418.71964072031,2.98876622348441,415.051702681362,4.01768830573173,2.11301085872219,5.84077767623195,0.431260647230608,1.565,0.8,0.32,4.88265,4.3415,3.34575,2.53745,1.610675,90.23915,30.105,2.8828,2.11,3.1775,0.92,0.3,-3.875,1,-1.815,-0.145,247.75,323.9,249.8,317.1,-0.5025,0.04,0.0025,-0.0925,-0.3725,-0.06,-0.11,-0.61,2.5105,3.74025,6.3225,8.2675,10.61275,13.62225,13.6385,16.027,18.23425,4.96825,6.22075,8.3455,9.6495,10.9955,12.70125,13.81025,15.9775,5.5825,6.7465,9.168,10.63575,13.36425,13.2365,17.5175,5.2995,6.78,9.16125,10.17925,11.17775,12.79675,13.785,15.59575,17.885,3.84725,5.1045,7.73575,9.12125,10.75775,12.817,15.4225,17.69,-45.69425,-27.15575,-72.3525
1,5.75,-0.0255601239430822,-0.0666037697538927,0.125468697721076,-1.33653735547913,-1.06282551133819,0.076226198845778,-23.3866815996178,-3.67930103461501,0.316563129370043,409.826623153949,3.73390043328464,418.562241489261,2.92630517301512,414.197128636193,4.01049396187577,418.927807598536,2.95873588448966,415.023180967213,4.17734288611805,418.770547790854,3.00566386563836,415.251736192052,4.18276143204655,419.039472619878,2.93598166852635,415.289016241695,4.24693113813173,1.95738052325997,5.99069976811369,0.463662635394311,1.5175,0.79,0.3075,4.7693,4.434,3.48225,2.848125,1.616625,90.230715,30.98,2.52185,2.19,2.795,0.8775,0.3,-3.875,0.9,-1.8275,-0.11,248.65,323.95,250.425,316.375,-0.51,0.03,0,-0.0775,-0.38,-0.06,-0.1075,-0.53,2.39275,3.47575,6.1775,8.21975,10.61425,13.62,13.636,16.02525,18.2325,4.82175,6.12925,8.2365,9.6085,11,12.704,13.81025,15.9755,5.401,6.54325,9.01375,10.58325,13.327,13.22875,17.5155,5.263,6.59025,9.02775,10.112,11.17325,12.7965,13.77925,15.597,17.884,3.73425,5.01275,7.63325,9.071,10.755,12.817,15.42225,17.68825,-46.0285,-27.83775,-75.61
1,6.25,-0.0264995572933746,-0.0796458440999887,0.0848460838093218,-0.419119727280149,-1.16497006048783,0.0708339760083068,-23.9168064184924,-3.78025207875802,0.300883973928295,409.939259220112,3.46755523792284,418.345742597728,2.95593349782823,413.659961093084,4.11405318752218,418.64834954854,2.86354612740674,414.951107267857,4.07836467714128,418.258892805397,2.76475393857742,414.680450376265,4.27446491020468,419.019102215765,2.92753126257182,414.909585916771,4.57037793353254,1.50174303036684,6.11075974263201,0.3664104303966,1.42,0.72,0.28,5.0889,4.3775,3.3342,2.7116,1.304075,90.240355,32.645,2.760275,2.08,2.92,0.805,0.2,-3.95,0.8,-1.825,-0.04,248.4,323.325,250.225,316.325,-0.52,0.04,0,-0.1125,-0.38,-0.0425,-0.1075,-0.5375,2.181,3.33525,6.05475,8.2135,10.61575,13.613,13.636,16.02225,18.2305,4.67975,6.068,8.12175,9.565,11.002,12.7065,13.8095,15.97425,5.18875,6.35575,8.87175,10.525,13.315,13.226,17.5135,5.04,6.448,8.90925,10.0445,11.16775,12.79925,13.7735,15.5975,17.882,3.556,4.822,7.50875,9.019,10.753,12.81525,15.42175,17.687,-46.7035,-27.876,-75.06
1,6.75,-0.0332631601997932,-0.0492429410460908,0.0588630317332451,-0.534771753109454,-0.88142064859145,0.0679238120044416,-23.0867846102918,-2.77231576410795,0.360916644198863,409.991079852405,3.35619794150351,418.874992316137,2.91865615606909,414.422418953642,3.94550607429527,419.084274674607,2.9069588740092,415.105028688516,4.12929067898948,419.484938006814,2.87258632414067,414.547155630829,4.09041567512716,419.512594239129,2.89666324221871,414.792686501618,4.22353114812388,1.62671384909163,5.67852902369546,0.385088359066216,1.37,0.72,0.2975,4.8813,4.23225,3.151575,2.2806,1.069725,90.25687,31.595,2.901325,1.8425,2.7175,0.665,0.2,-4,0.9,-1.85,0.0675,247.925,322.2,249.55,315.65,-0.47,0.06,0.02,-0.0675,-0.37,-0.0325,-0.08,-0.5025,2.015,3.1385,5.91425,8.18925,10.6265,13.61125,13.63025,16.01825,18.22875,4.539,5.8755,8.01,9.52175,11.00175,12.70925,13.80825,15.9725,5.09525,6.179,8.736,10.4615,13.31625,13.2185,17.5115,4.8895,6.32175,8.77425,9.9865,11.16075,12.802,13.76725,15.59775,17.88,3.38825,4.699,7.36525,8.96125,10.75375,12.8135,15.4205,17.685,-45.6685,-27.538,-75.555
1,7.25,-0.0227500591639673,-0.0894860546484476,-0.0169535907359424,-0.591909753938258,-0.646347811128634,0.0693080225007757,-23.6472909445143,-2.73483374723507,0.324139114069355,410.122926362337,3.36145101751115,418.466923653442,3.02015953605813,414.126794982448,3.9093365281103,418.824569024173,3.08534836560196,414.962111138944,4.11137995458547,419.070233086938,3.12518980507723,414.635618088816,4.16235270934195,418.99817046065,3.12947763255701,415.53758421117,4.12774316958305,1.86427972486722,6.00177313232559,0.375534712181066,1.4625,0.7375,0.2975,4.792,4.2085,3.041575,2.45535,1.185525,90.2587875,31.13,2.922,1.9725,2.495,0.6325,2.075,-1.455,2.7,0.6275,0.375,246.25,321.175,248.525,315.6,5.25,5.435,4.89,3.9775,0.19,2.595,4.425,2.42,1.9105,3.0165,5.803,8.14025,10.6365,13.647,13.63025,16.0165,18.22675,4.433,5.7695,7.904,9.4765,11,12.71125,13.80825,15.96975,4.893,5.9665,8.56725,10.35625,13.3315,13.2175,17.51025,4.65975,6.17025,8.632,9.92325,11.155,12.8045,13.778,15.59725,17.87875,3.219,4.493,7.18975,8.8995,10.753,12.81275,15.4185,17.68325,-46.043,-27.777,-76.2775
1,7.75,-0.0608641051182637,-0.15940588481158,-0.447814234711344,-0.611955146145108,0.0804399329581835,0.072533148740508,-25.1308799547627,0.316545249576502,0.359694455341916,409.929298648399,3.47797996741526,418.453848586968,3.01607293740446,414.241745541254,3.90615322802356,418.450536357402,3.14168868102102,414.445893323077,4.14383322699601,418.755154615932,3.12690879851968,414.642021905629,4.1107598197801,418.687092739402,3.10215785980986,414.436145195247,4.18157450272143,1.68890154795024,5.77958300625838,0.384497097400345,1.345,0.68,0.27,4.6822,4.23025,3.19485,2.9294,1.827425,90.294595,32.16,2.91855,2.2575,2.8375,0.6725,13,21.835,22.05,23.925,4.215,245.575,322.9,248.35,315.6,52.77,47.12,51.4725,32.52,5.13,22.5375,38.7775,23.02,1.7685,2.894,5.67275,8.02075,10.639,13.60975,13.6295,16.0125,18.223,4.31325,5.635,7.81375,9.42775,10.99,12.7125,13.817,15.9675,4.7105,5.8155,8.387,10.248,13.3365,13.222,17.546,4.489,5.9855,8.4915,9.86175,11.113,12.806,13.775,15.594,17.861,3.11775,4.3645,7.01025,8.83075,10.732,12.827,15.4085,17.663,-44.8425,-27.83175,-55.1275
1,8.25,-0.114035355438838,-0.181287918940862,-0.890719842221438,0.272235034814231,0.310564159751674,0.0809116893836724,-13.5020244629769,4.83800670373726,0.318234818479868,410.018655940117,3.64224116384044,418.111620362632,3.03603955700108,414.019805223039,3.82296634316018,418.102137290483,3.06369480734841,413.77011674,4.2125627467663,417.696979718381,3.11240885251673,413.82217828125,4.22872861369167,417.852633908563,3.09705784535474,413.643137319003,4.3215387602929,1.46040025621682,6.33940741028388,0.377301869469512,1.015,0.5825,0.25,5.628075,5.363,5.2452,5.2014,4.42405,90.329015,32.06,2.9101,4.7625,4.95,1.56,25.95,80.495,77.3,82.39,14.17,245.75,331.2,249.7,320.5,171.5025,157.86,158.6525,121.67,17.68,64.19,123.01,56,1.894,2.802,5.495,7.865,10.63,13.728,13.632,16.008,18.221,4.278,5.468,7.701,9.347,10.989,12.712,13.817,15.9655,4.638,5.69,8.189,10.139,13.327,13.216,17.544,4.433,5.8735,8.352,9.773,11.102,12.807,13.772,15.595,17.859,3.266,4.295,6.868,8.744,10.732,12.816,15.413,17.661,-42.36175,-26.835,1.58
1,8.75,-0.407988105065345,-0.0749828541463935,0.0772400019279562,4.65901861414382,-0.573338041473794,0.116745748626227,13.8732692527697,4.57689681740587,0.373268106307591,409.670089653384,3.65693162469738,417.752608670249,3.14516026581996,413.698830167224,4.0052844128165,417.927463777357,3.17460431544723,413.579145753508,4.05446073156336,417.610498150741,3.13733221253031,413.600845744007,4.34446480617504,417.231135711599,3.20756001892894,413.423396400702,4.54608611187308,0.971567490122084,7.47167441566604,0.323231051886741,0.745,0.51,0.265,7.088975,6.9785,7.242,7.3394,7.27665,90.347495,29.2,3.824,7.72,7.975,3.54,31.65,172.46,156.7,171.135,28.2,248.2,344.6,254.7,333.6,364.4625,360.38,357.225,309.665,33.405,149.05,281.44,93.2,2.394,3.103,5.424,7.751,10.637,13.73,13.631,16.006,18.219,4.501,5.518,7.625,9.268,10.986,12.712,13.816,15.9635,5.127,5.881,8.127,10.053,13.317,13.219,17.542,4.606,5.8765,8.277,9.677,11.089,12.808,13.77,15.595,17.857,3.726,4.624,6.811,8.683,10.729,12.809,15.413,17.66,-32.14825,-23.92175,62.45
1,9.25,-0.848990965582961,-0.0455707135895586,-0.957426870347241,6.84783674907693,-0.0994389028599905,0.13848112292348,36.1742251780068,2.50912631582216,0.428110490940689,410.209484309371,3.51107740991618,417.867865600992,3.18112043838884,413.594942725666,4.2016885335932,417.395244391671,3.2002570308387,413.426671997681,4.32982046014526,417.250736203222,3.29810914270709,413.52883196158,4.59068690925561,417.368643003942,3.23635593996122,413.537167349359,4.68468849792924,0.951050763113434,8.35553731497822,0.346078938083008,0.805,0.565,0.335,7.8522,7.705,8.0665,8.627,8.7311,90.37097,26.13,4.526375,9.585,10.095,6.305,38.6,263.39,262.5,280.385,42.1,250.9,356.2,254.625,351,582.7325,558.62,574.98,451.695,52.285,221.03,459.5125,142.7525,3.4935,3.50625,5.485,7.62425,10.61125,13.69,13.627,16.00175,18.20575,4.743,5.60925,7.5795,9.172,10.9765,12.6945,13.8095,15.9615,6.22625,6.373,8.1535,9.97025,13.26425,13.20525,17.523,5.1695,5.99675,8.268,9.587,11.072,12.79975,13.7685,15.59075,17.8505,4.43775,4.94025,6.7925,8.6425,10.71025,12.8065,15.4065,17.64075,-13.52975,-17.577,122.675
1,9.75,-0.84044941102092,-0.0626326463946567,-1.06720424186305,8.38770268291747,-0.586318959654465,0.168759747475909,58.3858941085348,1.86392801833207,0.518872535249917,410.889741878706,3.52819002875648,418.158382541265,3.19473233039957,413.430631501197,4.30184993768419,417.894239371294,3.25543355157729,413.721254498776,4.33658352172778,417.271345876607,3.39469744019098,413.562412879985,4.25676556652482,417.29335260269,3.3060512571886,412.890153635209,4.37421967020261,1.16187537009441,9.04847501889587,0.394869026834904,1.025,0.735,0.42,8.6267,8.677,8.88325,9.46275,9.90305,90.4031,24.19,4.818775,11.615,12.965,10.8825,44.35,370.695,369.2,371.065,55.27,253.4,366.25,258.85,372.7,780.1075,764.82,768.315,565.455,71.38,357.3325,639.2925,257.6475,4.7365,4.3175,5.66775,7.6425,10.59725,13.68575,13.624,16,18.20375,5.0865,5.83475,7.58075,9.12325,10.97175,12.69525,13.80875,15.96,7.48825,7.247,8.2895,9.92325,13.26025,13.19775,17.521,6.1505,6.3235,8.30875,9.51975,11.05825,12.7995,13.76775,15.59025,17.8485,5.3865,5.41325,6.86075,8.599,10.6855,12.8,15.3985,17.63875,4.5695,-11.06875,195.305
