DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
4,14.25,4.33488318104587,12.4779626326531,0.49606523332948,-0.681612287459497,0.198049934741227,-1.5246274697444,65.1725376317801,7.31234590460456,0.852041037124382,259.221552806858,6.53945733481369,1.88840131324828,3.36,2.185,1.42,0.8,0.53,12.20555,12.5,12.3452,12.74485,12.7625,11.992475,98.4045725,67.49,9.23615,13.59,13.39,12.3,12.0875,11.73,266.75,673.9325,663.85,67.7675,343.9,383.65,376.375,370.35,1362.555,1337.7825,1309.785,898.57,281.07,182.7625,59.7975,69.39,89.1725,78.52,5.22475,4.6095,4.284,4.1045,4.00975,3.533,3.6455,4.1365,4.28725,7.53575,5.735,5.011,4.651,3.8345,3.595,3.4995,4.596,4.883,5.8675,4.76125,4.127,4.4995,3.536,4.036,4.219,4.139,4.64825,7.83375,6.86525,5.4055,4.7925,3.1965,3.758,4.4685,4.885,4.6785,4.809,4.3635,3.809,4.195,3.977,3.782,4.45075,4.627,9.453,8.73,6.6575,490.91,8.62862504829993,10.8092603928139,11.4075670947201,11.1179224789011,11.5707971623834,11.3210309677508,10.6847032817914,419.847025848055,415.968639252774,414.433381115943,411.437414841783,412.611940541402,415.761478687053,414.243447771042,415.212257456343,413.471218497385,417.789197700944,418.529470961243,420.339982950631,420.90151828718
4,14.75,4.37476576224057,12.5626486752438,0.469932026218993,-0.726270440206815,0.544734802740108,-0.752139249803998,61.1897576828785,5.66990192350903,0.829857144366427,223.679562299193,5.58557316457786,1.83516577255917,3.34,2.07,1.28,0.7775,0.485,12.2327,12.531,12.469,12.61055,12.8807,11.92945,98.3896,67.435,9.253625,13.535,12.88,11.49,11.49,11.435,243.025,596.1325,575.225,60.5,342.25,384,376.2,370.35,1198.385,1178.015,1145.365,774.88,121.11,101.8925,51.4125,71.42,70.4725,82.22,5.22775,4.6605,4.3285,4.1345,4.0405,3.5305,3.66,4.137,4.286,7.5435,6.00025,5.09125,4.68925,3.838,3.6015,3.50325,4.596,4.8835,5.95825,4.914,4.1765,4.54,3.604,4.03775,4.20425,4.14275,4.64275,8.014,7.0715,5.4955,4.8175,3.2355,3.753,4.46575,4.885,4.71125,4.84925,4.41275,3.849,4.18925,3.9845,3.7825,4.464,4.627,8.309,7.777,7.20775,423.46,8.52205117149802,11.478513939831,11.9473543208708,11.6379914759975,11.4676372379906,12.2230648950748,11.1556934656112,419.759990377587,417.099393254958,418.965452405417,409.817401715359,411.310553738699,416.066118787951,419.053191815613,416.751120840389,410.981626398741,418.998308815752,419.36451150105,419.902818878475,422.123351582411
4,15.25,4.39069517264628,12.4960868913775,0.401001191248631,-0.549351688718741,0.315740222669186,-0.296387595932003,58.6642285453386,6.08157558898423,0.802190477138178,191.918886584267,3.94690251943061,1.77509479071438,3.1375,2.03,1.27,0.76,0.44,12.258175,12.2165,12.3919,12.461725,12.6748,11.8345,98.37843,67.54,9.0253,13.035,12.7675,11.095,11.035,11.2625,209.525,481.725,480.425,51.44,341.55,381.625,375.8,369.1,1008.2,953.9075,920.99,648.875,109.7775,84.77,46.29,61.9175,69.155,76.86,5.208,4.7175,4.37375,4.17025,4.0435,3.53475,3.66425,4.13725,4.2905,7.582,5.922,5.1565,4.71625,3.8395,3.6015,3.50525,4.597,4.885,6.0475,5.008,4.198,4.561,3.6115,4.044,4.223,4.14375,4.64275,8.1145,7.1815,5.5425,4.83125,3.2525,3.751,4.46275,4.883,4.769,4.91,4.4345,3.859,4.19475,3.989,3.782,4.46975,4.633,7.83925,7.74025,7.879,335.83,8.48346594014999,11.4894382196868,11.8852407231027,11.4602616260968,11.8217405125938,12.2170961941978,10.8307700616971,419.697605524397,417.480018949027,414.58296928007,410.691974123308,413.082467729477,417.530053886213,414.759185068192,417.145871246167,411.444346414191,420.720569188774,419.249323107093,420.272674364833,421.554020788439
4,15.75,4.40354028569491,12.2583889955102,0.34340071822547,-0.505353629268525,0.483061429547622,-0.96596682926722,50.5750057710041,1.60737705135394,0.786322521130564,144.175710094551,0.651165330121517,1.77141579029213,3.2225,2.045,1.3,0.73,0.425,12.1175,12.18925,12.21795,12.28055,12.3982,11.5078,98.3809,70.3525,9.04815,12.92,12.48,10.655,10.65,11.2275,179.65,409.42,404.25,44.38,340.2,380.65,375,367.125,834.52,818.565,776.1475,637.85,67.055,60.19,37.42,54.9425,42.56,69.1825,5.1795,4.733,4.399,4.18225,4.0445,3.5315,3.6615,4.138,4.2925,7.325,5.874,5.1695,4.71425,3.8415,3.60075,3.508,4.59725,4.885,6.03225,5.04575,4.20875,4.57425,3.6135,4.047,4.225,4.14475,4.64,7.9555,7.269,5.594,4.83775,3.252,3.7635,4.4635,4.884,4.7785,4.9255,4.4565,3.883,4.192,3.9885,3.782,4.4705,4.62325,7.428,8.20025,7.721,263.5925,8.41378838863553,11.6726625773695,12.0349942879681,11.9481347591347,12.070647085202,12.1831077066979,11.3216538357725,419.50921378824,416.409541688729,418.593614681344,410.387421452123,411.260885677647,415.856592683354,418.572796804273,415.269941826282,410.3732882474,419.151803409296,420.533971280795,421.903585070628,422.1443137516
4,16.25,4.45025811747329,12.0801924572991,0.285626390893019,-0.140592491538005,0.594681968994667,0.132630130848503,44.444906722111,6.17562577630386,0.78007417206575,117.681056199184,0.332060440197669,1.69512238278228,3.2575,1.985,1.25,0.7375,0.4,11.82635,11.947,11.973525,12.16055,12.2091,11.32755,98.37406,71.52,8.767425,12.58,12.215,10.325,10.39,10.945,137.45,321.13,324.65,37.64,335.175,379.475,372.8,363.75,661.035,646.705,628.3125,460.4325,51.25,45.69,31.4225,36.99,22.3225,42.23,5.175,4.739,4.4035,4.1925,4.045,3.5325,3.66625,4.137,4.291,7.0775,5.808,5.201,4.708,3.843,3.60075,3.51075,4.598,4.887,5.975,5.0575,4.22475,4.5885,3.615,4.051,4.227,4.145,4.639,7.805,7.1885,5.6235,4.84,3.2495,3.76475,4.47125,4.884,4.773,4.9145,4.48,3.882,4.1965,3.99125,3.782,4.47075,4.6235,6.87075,7.256,7.507,181.9375,8.37472188845375,11.6904214451135,12.1150375725326,11.9166650796435,11.9125769459283,12.2562176157336,11.8488765878821,419.462967070725,417.088059948676,415.275842330686,411.426412566615,412.357696728407,417.563436696896,416.33196128802,415.557240852933,411.358268827779,420.882053680496,420.495975340387,421.771284989544,423.137843283708
4,16.75,4.15113200150181,12.1013768043766,0.246568856869264,0.157075123199554,0.616079761441537,1.46199726325614,35.1047769988733,5.62118151724125,0.721603710285279,63.267072286388,0.283634494456692,1.57148189135184,3.105,1.925,1.175,0.6625,0.37,11.632,11.8005,11.74105,11.9823,11.88095,10.75545,98.39244,74.135,8.3255,12.2075,11.5475,9.84,9.87,10.645,115.45,220.1075,222.1,27.44,332.1,377.6,369.95,361.35,461.425,444.275,412.5625,315.9325,42.7825,39.05,22.1775,34.7,17.645,30.8,5.1295,4.7375,4.41275,4.197,4.0415,3.52825,3.663,4.136,4.29,6.929,5.748,5.199,4.707,3.845,3.6005,3.5135,4.598,4.888,5.9105,5.02325,4.23675,4.606,3.617,4.047,4.1985,4.145,4.639,7.673,7.073,5.6375,4.847,3.2465,3.76,4.46925,4.88275,4.69725,4.924,4.48275,3.88175,4.20025,3.993,3.783,4.466,4.62,5.7535,6.81475,7.4465,105.11,8.47526059335996,11.9463199165968,11.9988666146929,12.2573019100937,11.7563554238432,12.1561726826721,11.375765647162,419.5062504063,416.169036081506,413.683229090014,410.515246985085,411.619802309817,415.503783091827,414.729892254808,416.694205776751,412.166559930689,420.309465630311,419.884402705121,422.438765089261,423.334090243501
4,17.25,3.81072132961328,11.6145660259407,0.206495891008698,0.651092317806522,1.3671948748151,1.6754013617944,32.3360147398345,4.16503560245891,0.657483860751541,27.5187153589994,-4.20683055836698,1.45793620257891,2.74,1.69,1.0325,0.66,0.3725,11.4737,11.7025,11.553,11.5981,11.60635,10.49525,98.40485,73.7075,8.5019,11.5925,11.155,9.3025,9.2025,9.9275,76.25,136.555,130.95,17.645,333.325,373.85,368.425,358.575,283.7925,255.915,256.0925,189.4725,26.855,24.71,14.8975,21.05,11.6975,18.54,5.06,4.71775,4.4225,4.19675,4.047,3.52675,3.66,4.1355,4.291,6.858,5.7585,5.1775,4.71875,3.84725,3.6005,3.516,4.599,4.886,5.797,4.9925,4.238,4.6255,3.618,4.0505,4.21625,4.148,4.6375,7.55175,6.9775,5.63775,4.84825,3.23875,3.7585,4.471,4.884,4.6735,4.93225,4.49325,3.896,4.2035,3.9565,3.783,4.466,4.633,5.322,6.505,6.587,42.17,8.29940281526752,10.8999095918263,11.9073856105913,11.1572205076293,11.1091604998566,11.3493866636861,10.9818586634087,419.589705292046,417.712593792583,415.938577145529,410.371241553722,411.585451781692,416.999961546222,418.713355999944,417.295038979407,411.615383651178,421.293064796368,420.872982730399,424.868007030638,426.291290618898
4,17.75,3.38210795410322,11.2332174343471,0.25614355475876,1.11837434254549,1.50004752915515,3.34127574708235,24.1060899516527,4.47526606564578,0.604909991997614,-6.3851917919231,-5.78226277520418,1.3601636019044,2.4175,1.49,0.91,0.6325,0.31,11.0545,11.25,11.0662,11.0413,10.97365,9.572275,98.41105,74.0775,8.0545,10.935,10.465,8.67,8.47,9.15,41.4,50.3575,53.3,6.055,332.525,369.8,365.2,354.75,110.7,101.95,100.945,78.5125,14.4,13.4675,6.2825,10.8275,6.335,10.32,4.9625,4.68325,4.43,4.19625,4.0415,3.525,3.66175,4.1355,4.292,6.69525,5.728,5.1645,4.7435,3.85025,3.59975,3.5175,4.59925,4.88575,5.637,4.9425,4.246,4.636,3.618,4.053,4.2045,4.14975,4.6375,7.2925,6.851,5.62,4.84825,3.2355,3.761,4.4675,4.8865,4.63975,4.92425,4.49575,3.91025,4.204,3.972,3.783,4.4665,4.62975,5.102,5.8435,5.92,2.925,8.41657135588544,11.1518425410557,11.9167585127898,11.566378071822,11.4471477313044,11.1989822344246,11.2773460035716,419.654639535035,418.628262111848,414.501733656357,412.231976699468,413.513568095814,418.817067880738,415.656179581135,418.703531649365,412.074747553366,423.931774162346,421.175164359164,428.214997893875,425.176725446621
4,18.25,3.23858339324532,10.7443659613214,0.297669854969639,1.03223352780502,0.973253435248632,3.06274144981422,18.5683440269222,1.91557939705473,0.545357663566732,-12.5776658862432,-4.3934690291112,1.30903648632234,2.395,1.38,0.82,0.66,0.3075,10.4484,10.5685,10.25755,10.0098,9.8608,8.2381,98.4312875,78.055,7.3823,10.1475,9.565,8.2575,7.96,8.6025,16.95,11.0025,17.525,1.95,331.4,366.55,359.45,352.5,35.48,32.905,32.4575,24.6325,6.3825,5.32,2.505,4.2,2.265,3.465,4.86125,4.63775,4.4355,4.2055,4.04125,3.5225,3.662,4.1355,4.2925,6.47675,5.61375,5.15825,4.755,3.8555,3.5995,3.51825,4.59875,4.8845,5.455,4.904,4.252,4.631,3.621,4.056,4.2065,4.15025,4.636,6.99175,6.683,5.5875,4.8515,3.23425,3.7625,4.4685,4.88525,4.583,4.90775,4.497,3.92525,4.21,3.9595,3.783,4.467,4.62975,4.66425,4.91225,4.953,-6.545,8.49338542327273,10.5343739960954,11.7897616696079,11.148467717297,10.9712293270117,10.8286854113811,11.291234733133,419.78496763329,419.040287603429,419.443391289251,413.459862507182,412.809550982367,419.315172627353,420.7264308416,419.73358568885,413.041410124064,426.681546867716,423.200195999768,429.179769017285,431.758548634963
4,18.75,3.18946716305992,10.1934915661924,0.371543370893511,1.26001196146025,0.944464371042709,2.56782869674381,11.6549554604759,2.76410179848186,0.515921429065083,-13.7047756414437,-3.49599803656802,1.19219751892401,2.115,1.18,0.715,0.65,0.32,9.8792,10.009,9.68915,9.450325,9.218425,7.71335,98.4672725,81.2225,6.9124,9.69,8.735,7.765,7.615,8.245,3.85,-0.75,5.1,0.89,331.9,363.1,355.25,350.3,3.6925,4.04,3.3325,2.535,1.1725,0.75,0.935,1.105,0.5,0.2,4.761,4.596,4.4185,4.221,4.04175,3.5205,3.663,4.135,4.29275,6.36675,5.527,5.1735,4.765,3.85625,3.59875,3.519,4.599,4.884,5.3125,4.863,4.2545,4.65575,3.62175,4.06525,4.2095,4.151,4.63725,6.755,6.468,5.544,4.832,3.254,3.7635,4.472,4.888,4.483,4.87,4.486,3.9405,4.2135,3.947,3.783,4.4675,4.627,3.79,4.74,4.474,-9.83,8.53373712146659,11.339950700494,11.6348886902337,10.740332849012,11.5543654874865,10.9160880968661,10.9491740906317,420.218629251499,419.196163926545,416.179261678317,412.405093913596,413.408326036521,419.910889770137,416.928104528484,420.036743625412,413.58918756229,428.178332609797,423.289772027775,430.728680773038,429.209909286025
4,19.25,2.88368594885948,9.59236127749984,0.395826905261565,1.54909506449498,0.915675306836786,2.07291594367339,15.5519281525117,3.61262419990899,0.521466194290935,-12.9810926100232,-1.43873559778795,1.18164665982831,2.1,1.13,0.73,0.66,0.3,9.50165,9.618,9.31015,9.0915,8.814,6.941275,98.4994975,82.085,6.4483,8.83,8.485,7.405,7.2175,7.8075,2.525,-1.7475,4,0.8275,329.6,359.875,354,347.65,0.2475,0.75,0.09,0.35,0.2525,0.35,0.8125,0.75,0.365,-0.14,4.71125,4.5315,4.41175,4.22875,4.04225,3.519,3.672,4.135,4.29175,6.20375,5.437,5.1725,4.76275,3.8635,3.59875,3.519,4.5985,4.882,5.205,4.85475,4.254,4.687,3.62,4.0625,4.19975,4.1485,4.6405,6.457,6.3,5.508,4.823,3.253,3.765,4.473,4.88725,4.43,4.855,4.486,3.941,4.21325,3.9915,3.783,4.4675,4.627,2.81025,3.79175,3.616,-8.76,8.40749888586025,11.423260296831,11.7811925946949,11.4464871816596,11.5220203377249,10.2401401511586,9.92520846245375,420.15570908251,418.703720380907,420.342587740693,411.983706151267,417.195633180498,419.663016508779,422.139130607696,420.109355696207,415.253628334834,430.622267796949,425.750717540198,432.333132352171,432.603391822577
4,19.75,2.95095531698059,9.23748671217554,0.41965639901099,1.55372593264793,0.886886242630863,1.57800319060298,13.8994848566419,4.46114660133612,0.503988221247282,-14.4684003587193,-0.140475691045822,1.15324086833934,2.04,1.23,0.75,0.66,0.3275,9.11025,9.261,8.9919,8.6682,8.5325,6.552075,98.545635,81.4475,6.04355,8.47,8.2375,7.33,6.825,7.55,2.5,-1.775,4,0.775,330.8,358.6,350.35,346.05,0.2,0.715,0.07,0.34,0.25,0.35,0.81,0.745,0.35,-0.15,4.61875,4.4895,4.3655,4.24425,4.04325,3.51725,3.673,4.135,4.29425,6.03125,5.394,5.173,4.7835,3.861,3.5985,3.519,4.5975,4.882,5.118,4.831,4.2505,4.6815,3.58775,4.066,4.2025,4.14875,4.639,6.334,6.146,5.472,4.82725,3.253,3.7665,4.4735,4.8875,4.35025,4.839,4.4895,3.97075,4.217,3.9935,3.7835,4.468,4.626,2.6735,3.20075,3.3325,-8.485,8.39483727372577,11.3666180288028,11.5321235457016,11.475545836919,11.3887860872139,10.4290979249627,10.4904641318278,420.329984567051,418.043635477291,416.173697894444,412.929760493245,414.858422171088,420.295419564722,418.307956099448,420.410103270828,417.360139743025,434.387503336331,434.1726903877,434.320395605421,435.99687435913
4,20.25,3.18369719257644,9.04006971473057,0.370993165572683,1.25125983306519,0.934754625999867,2.15667461826659,16.0388630437535,3.42203131574196,0.484155564117194,-14.252567785502,-0.837583707314278,1.2401442114798,2.085,1.26,0.8,0.6625,0.3175,8.817475,8.82175,8.62965,7.9481,7.85975,6.3096,98.5890875,81.01,5.5056,7.945,7.865,6.9875,6.3475,7.27,2.5,-1.8925,4,0.76,330.825,354.375,347.5,343.825,0.19,0.7025,0.07,0.34,0.24,0.36,0.83,0.72,0.34,-0.15,4.55725,4.456,4.354,4.25725,4.0445,3.516,3.67,4.135,4.296,5.893,5.282,5.18025,4.7915,3.864,3.59775,3.5195,4.603,4.882,5.0055,4.8055,4.2435,4.6875,3.59325,4.0695,4.206,4.14975,4.6365,6.151,6,5.4525,4.812,3.252,3.75225,4.4735,4.8875,4.313,4.81225,4.483,3.97,4.2205,3.9945,3.7835,4.4685,4.6275,2.175,2.44725,2.2865,-9.5075,8.34457055392364,9.94145417839685,11.2208010847002,10.2757409196231,9.97819682831253,9.81447715889938,10.0293529328982,420.707866222692,418.895675560922,419.761806124441,414.328717224023,415.93574647472,420.618596088499,420.406023467051,420.58232354392,421.345568843664,429.392830742942,431.947046025517,434.219886493589,433.847889012846
4,20.75,2.96399500197961,8.56040378059653,0.415398607580093,1.34789984008443,0.885387631591982,3.18148411562826,14.1932424971318,3.85339453331026,0.510782100305465,-9.681049574722,-0.386617981233398,1.27023163391336,2.08,1.34,0.815,0.65,0.33,8.42045,8.3825,8.1904,7.5739,7.435325,5.98015,98.61003,81.2675,5.0087,7.815,7.5375,6.655,6.06,6.83,2.5,-1.81,4,0.79,329.85,353.4,345.3,341.8,0.19,0.69,0.07,0.34,0.25,0.3575,0.8325,0.71,0.33,-0.15,4.505,4.4465,4.3565,4.288,4.0775,3.5205,3.675,4.14175,4.2955,5.74625,5.155,5.2095,4.82,3.8635,3.5975,3.5195,4.60525,4.884,4.91275,4.7965,4.235,4.69475,3.6065,4.0795,4.221,4.15125,4.638,5.885,5.89375,5.42125,4.81175,3.254,3.75325,4.474,4.8885,4.23425,4.7985,4.4855,4.001,4.22425,3.9965,3.7835,4.47425,4.6295,1.8785,2.166,1.779,-7.83,8.49915133263779,10.2865619935257,10.9416349037583,9.96640464426477,10.2415918845323,10.3369559283867,10.2523789752133,420.870414313323,419.043594957017,419.842171784819,415.07895315997,416.412774152213,420.644846415923,421.818074860639,420.738407317555,421.97536156743,434.961480913377,432.314283334784,436.735234665272,434.234032305057
4,21.25,3.05692145255796,8.26903081087988,0.39172981744715,1.31091958400308,0.776262603842831,2.14536556013335,14.5263761118086,0.751873935708048,0.508559085326027,-11.7695694835762,-0.437608053587637,1.23049467857057,1.975,1.14,0.715,0.68,0.36,8.0534,8.031,7.8428,7.338975,6.9683,5.93135,98.62063,81.115,4.51725,7.4,7.305,6.295,5.88,6.475,2.5,-1.615,3.9,0.755,326.625,351.025,343.3,339.15,0.19,0.6675,0.07,0.34,0.24,0.36,0.82,0.71,0.33,-0.15,4.4605,4.428,4.3785,4.31,4.07675,3.5205,3.676,4.135,4.29575,5.591,5.076,5.2085,4.797,3.8645,3.59825,3.5195,4.606,4.885,4.883,4.77925,4.2255,4.709,3.6255,4.09,4.234,4.151,4.638,5.6635,5.8,5.381,4.80325,3.25525,3.77,4.479,4.8895,4.192,4.7875,4.4835,4.0055,4.221,4.0155,3.7835,4.475,4.6305,1.37,1.484,1.32475,-10.495,8.57638638374141,9.87104450499971,10.0583259397589,9.93021516456895,9.95412735091166,10.185471038312,9.44651649334611,421.339454254472,420.572979932781,421.507362008135,417.722626625289,419.009218694577,420.81885283464,421.182855650222,420.965258465422,424.108635777055,435.079466060087,437.458093627634,439.315152335524,432.837755260951
4,21.75,2.62710280277035,7.83119254054354,0.453320336815833,1.44555249729656,0.835825905814421,3.01243869049789,16.6671250233281,1.25243249252589,0.498256319270796,-9.68191238025749,-0.0753154554851334,1.14283924514175,1.82,1.09,0.64,0.66,0.3275,7.481,7.5385,7.4131,6.7598,6.68345,5.420425,98.60847,84.05,4.2779,7.1325,6.8775,6.0875,5.4525,6.115,2.5,-1.66,3.9,0.77,325.85,350.025,341.625,337.5,0.19,0.66,0.06,0.34,0.24,0.36,0.82,0.71,0.335,-0.15,4.384,4.4035,4.3555,4.284,4.062,3.5145,3.6735,4.1355,4.295,5.444,4.9705,5.201,4.79375,3.8665,3.6005,3.51875,4.60475,4.88425,4.853,4.75375,4.216,4.71225,3.622,4.087,4.226,4.151,4.6375,5.503,5.66325,5.3455,4.788,3.244,3.7775,4.4775,4.8905,4.143,4.758,4.4705,4.0075,4.218,4.017,3.78275,4.463,4.631,1.227,1.348,1.00125,-10.805,8.31732111429904,9.76038745291913,11.5191646857071,10.0148815721345,10.1178064301931,11.1595281328793,10.6401971138515,421.450969730794,419.985215939582,417.978432472279,416.509237203766,416.53213139715,420.648140460385,420.589796082388,420.95894681064,424.642092083982,433.38412872455,434.690655335478,441.098391308951,433.58569309164
4,22.25,2.6253902119289,7.56385470160555,0.367718849357704,1.55728821450868,0.583632897812998,2.67071088984325,17.2241933067345,0.440596590518389,0.432554725909915,-7.36690906964604,0.419800704947144,1.10783063161566,1.805,1.12,0.68,0.65,0.32,7.2276,7.328,6.8742,6.51045,6.27615,4.973975,98.63861,83.68,4.168475,6.96,6.65,5.7,5.3325,5.945,2.4,-1.6425,3.9,0.735,326.9,347.85,339.85,337.75,0.19,0.6525,0.07,0.345,0.24,0.355,0.81,0.71,0.33,-0.15,4.3555,4.3745,4.351,4.302,4.04775,3.51475,3.67025,4.135,4.296,5.3215,4.865,5.17925,4.7965,3.86875,3.602,3.51875,4.605,4.8835,4.764,4.725,4.2065,4.722,3.623,4.09075,4.229,4.1515,4.6385,5.3345,5.533,5.3135,4.77575,3.2385,3.78,4.4785,4.89225,4.09,4.737,4.46225,4.00975,4.2205,4.0195,3.78275,4.464,4.6315,0.9325,1.31975,0.951,-8.27,8.44281323743247,9.95301450534299,11.6430924036448,10.5619912908161,9.88971955065369,11.4762596707612,9.92917962096204,421.634614180794,420.757315804209,420.98135715233,418.105318696663,419.922550771882,420.912110041188,422.437928772735,420.883436594931,428.056923324584,435.314108138499,440.605302851555,438.340003431687,437.872300295299
4,22.75,2.68881524661669,7.16281615982192,0.379543597430102,1.13288314679196,1.23672144679795,2.32898308918862,14.7572301008634,0.351353004683816,0.472484970551938,-7.23987401761333,0.21453828421411,1.17722075536164,1.7725,1.08,0.68,0.64,0.33,6.826225,6.8185,6.495775,6.095775,5.90095,4.8956,98.651385,84.3775,3.81365,6.7,6.615,5.4875,5.165,5.655,2.4,-1.475,3.9,0.7475,326.15,346.7,339.45,337.2,0.19,0.645,0.06,0.34,0.24,0.3575,0.8025,0.7,0.33,-0.15,4.328,4.35925,4.3455,4.29625,4.049,3.51425,3.67125,4.14125,4.298,5.21175,4.776,5.187,4.79775,3.872,3.605,3.51875,4.60525,4.8835,4.676,4.69975,4.1975,4.7145,3.626,4.087,4.2415,4.1515,4.6395,5.193,5.41775,5.27275,4.77325,3.239,3.7785,4.47925,4.89325,4.053,4.7215,4.4705,4.008,4.25,4.021,3.78275,4.47,4.633,0.818,1.13025,0.62975,-7.785,8.52942045219303,10.8359744416787,10.8527846300836,11.1976192021071,11.1373461087343,10.5636588381662,10.0414811164537,422.153957704369,420.166123993824,416.582861284774,418.80290274556,419.346467779007,421.052952386035,424.350030244513,421.677679590311,427.053842009323,439.286025990488,440.039587115202,445.688892999964,435.54001922737
4,23.25,2.65163920912694,7.1923968325325,0.356276064274024,1.41725892702673,1.14275540552571,1.66652230221693,15.1317758312764,-0.108877922657504,0.472011871553738,-5.70475488850007,0.531308814110678,1.17962279490462,1.805,1.0525,0.655,0.685,0.3575,6.8183,6.797,6.557225,6.013725,5.91435,4.70455,98.66686,84.875,3.80465,6.495,6.43,5.645,5.035,5.535,2.4,-1.52,3.9,0.7075,329,345.85,338.225,335.675,0.19,0.6425,0.06,0.34,0.24,0.36,0.79,0.7,0.33,-0.15,4.3025,4.34425,4.332,4.3005,4.0505,3.5275,3.6725,4.142,4.299,5.1075,4.65425,5.17075,4.79975,3.87525,3.6065,3.518,4.60225,4.884,4.628,4.675,4.23525,4.72,3.635,4.0905,4.253,4.153,4.64125,5.046,5.3335,5.2535,4.7785,3.221,3.784,4.48025,4.894,4.0115,4.6905,4.44725,4.01,4.26175,4.023,3.78175,4.471,4.63375,0.61975,0.855,0.035,-8.12,8.3502595700128,9.99651667500308,10.3086398408753,10.5140063450903,11.0536852558334,10.6785849873912,9.72573778579995,422.445886838277,421.003082050865,421.119714451021,419.061545979913,415.635462075637,421.548544955313,422.65168555988,421.342230578339,428.844684031245,435.738587487538,438.696721913633,441.965200309435,441.681605539937
4,23.75,2.79182409048579,6.87581514917033,0.38676612012856,1.36947879398564,0.855744888608968,2.41031360270888,14.0659460329424,0.462460455257587,0.457031542985329,-8.46591890668438,1.18519641058572,1.16264015681216,1.935,1.17,0.705,0.67,0.35,6.5385,6.55275,6.123375,5.743875,5.745275,4.39045,98.652415,85.7175,3.65655,6.25,6.34,5.67,4.83,5.54,2.4,-1.565,3.9,0.6975,328.4,344.325,338.9,334.575,0.19,0.6375,0.06,0.3425,0.24,0.36,0.765,0.7,0.33,-0.15,4.23525,4.32275,4.3025,4.303,4.052,3.52675,3.678,4.14425,4.302,4.931,4.55275,5.164,4.8005,3.87775,3.6095,3.518,4.604,4.884,4.5435,4.62,4.181,4.7255,3.643,4.094,4.26175,4.1535,4.641,4.8505,5.1955,5.23275,4.778,3.223,3.7905,4.4845,4.8945,3.9535,4.6505,4.434,4.013,4.26425,4.0055,3.7825,4.46525,4.633,0.40925,0.632,-0.137,-8.16,8.39749358593354,9.48162247849954,11.41963505623,10.5636584360076,11.1728283092909,10.093070936239,9.73866427258305,422.973860789783,421.205340624859,422.187104194401,418.341719687532,420.381502846072,421.05747609599,424.836863213622,421.936035865996,432.236912901407,438.71882891368,435.377147808199,437.084343901358,434.171397846009
