DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,5.25,0.366681122988618,17.8913179538951,0.100807701674375,-15.9543696162473,-8.02952024346328,-14.6495546892668,-9.75841185914145,-7.84053623578554,0.03164908687309,-25.6579692083777,-3.216547511959,0.131006497797897,0.229,0.17,0.01,16.331325,16.10855,15.5345375,15.3793225,13.95015,101.0427165,83.9795,-0.082485,13.157,13.3695,13.3405,0,-5.2405,0.5,-2.2135,341.65,392.585,366.07,384.39,-0.2605,-0.34,-0.31,-0.11,-0.42,-0.29,0,-0.12,20.174275,20.532925,22.0353,22.240175,23.7061,24.1084,25.81195,18.873075,20.036475,22.073175,23.8513,24.271175,21.10345,22.17695,21.61345,22.61945,23.96615,25.42825,18.73,19.9367,21.2188,22.9186,23.9559,24.229525,25.0269,26.0321,25.517875,20.3036,21.6426,22.93865,23.40475,23.885,25.086325,25.414425,25.84245,-30.482825,-29.06025,-15.79125,-61.789,16.9421534558656,16.5743372745668,16.043133018793,15.4618573051943,14.4718674103609,450.418072700447,431.095703527594,435.292666395498,435.874388764489,432.242661635315,445.426954968436,470.572447914407,508.068567427106,536.217075616658,2023.50619190009,2026.30721159695,2083.24508494902,2086.56880773059
1,5.75,0.323215355868982,17.7537336713938,0.0885287693844977,-12.5861304515409,-4.58892636532538,-14.6495546892668,-7.75852724538343,-4.88110724037517,0.0283382460011994,-12.3334291000011,-5.46443291100692,0.114292693792013,0.23,0.1595,0.01,15.825725,15.7965,15.323295,15.131655,13.64165,101.073491,83.721,-0.112405,12.829,13.139,13.4735,0,-5.0425,0.5,-2.2,341.255,393.09,366.795,384.085,-0.2605,-0.35,-0.31,-0.11,-0.428,-0.2905,0,-0.12,20.135725,20.497625,22.00985,22.230175,23.708425,24.10925,25.811225,18.8475,19.9506,22.0498,23.856275,24.2709,20.957125,22.06085,21.574625,22.6026,23.95635,25.4291,18.6152,19.8144,21.1798,22.8989,23.95845,24.229525,25.026,26.03115,25.51715,20.1849,21.546325,22.915025,23.392275,23.88585,25.089875,25.41415,25.8416,-30.2179,-28.41105,-15.76335,-61.097,16.7256961977516,17.1123643899018,16.7994108014076,16.2226780622048,15.4961060236147,455.032972278815,437.005554604681,440.107592343153,446.560181716764,456.197606993505,459.548731284748,485.496408904186,487.828331026212,498.265920809274,2027.26910162957,2037.88581496895,2185.13744242984,2225.20102282674
1,6.25,0.337883008085748,17.6014320938609,0.102580036914788,-8.85804754870326,-9.74597083985692,-14.6495546892668,-7.62950256764438,-6.12390729478201,0.0268952791758919,-11.9638265302299,-9.67284218663579,0.109137027555262,0.24,0.18,0.01,15.64434,15.46675,15.24874,14.954045,13.670295,101.114608,82.665,-0.12025,13.227,13.302,13.083,0,-4.9205,0.5,-1.9925,341.77,392.255,367.64,383.085,-0.27,-0.34,-0.31,-0.11,-0.42,-0.2905,0,-0.13,20.032925,20.446925,21.976925,22.220875,23.71415,24.10925,25.811225,18.7393,19.886975,22.027125,23.861225,24.271175,20.805175,21.95075,21.541575,22.58645,23.95555,25.4298,18.5184,19.7235,21.1237,22.8787,23.96,24.2288,25.025,26.03115,25.516875,20.11115,21.47525,22.89195,23.37795,23.8867,25.08595,25.41415,25.8416,-28.731,-26.874,-16.0709,-60.5645,16.6503769055989,16.3996137945143,15.9367104489645,15.577371613052,15.0701196486455,461.551870475232,440.114361130994,436.552117047066,449.504264387907,460.515399687312,466.229200852652,472.743270195775,492.125023780224,553.031567341665,2047.1399329814,2111.41337138063,2090.73447245258,2260.43799552553
1,6.75,0.302424203367874,17.5592406138019,0.100140537739146,-18.7857141365171,-10.0652127249339,-14.6495546892668,-12.6743279301736,-9.3626245552211,0.0346420598606862,-16.9547408466447,-6.54475917232688,0.135400805034466,0.219,0.1595,0.01,15.70709,15.41605,15.10822,15.199585,13.61791,101.1442405,85.81525,-0.0975875,12.8765,12.9405,13.066,0.1,-4.1735,0.8,-1.844,342.005,391.735,366.865,381.385,1.0835,0.729,0.699,0.8685,-0.354,-0.2105,0.04,-0.08,19.950325,20.365475,21.9405,22.2095,23.721875,24.1091,25.810225,18.580875,19.869275,22.010875,23.8699,24.271175,20.66895,21.8297,21.510075,22.56275,23.9643,25.4315,18.3749,19.6411,21.0655,22.8495,23.96155,24.2288,25.0241,26.03015,25.516875,19.98475,21.3985,22.860175,23.35985,23.886625,25.082875,25.41315,25.84145,-28.1636,-26.8873,-15.895375,-61.1275,16.603713771146,16.0768877969956,15.9676265741786,15.5688108391397,14.4323971765008,453.540215631983,428.876808866424,442.554836711039,438.779159544226,444.988673833242,465.790682194291,488.225597401984,459.524676996196,463.389865095774,2041.36722686844,2058.50367161315,2118.92170210408,2074.72539790528
1,7.25,0.39384632263045,17.2141326230704,0.0877450227114762,-2.25230999492919,-22.9638566674692,-14.6495546892668,-8.34126466528746,-1.21733878638964,0.0282395876095882,-28.029170258443,-1.85530438416082,0.121786445290196,0.2195,0.15,0.01,15.81354,15.6933,15.32041,14.945425,14.0383,101.170487,83.59,-0.0956,13.5185,13.6115,13.6435,8.585,9.527,9.485,1.411,341.87,393.475,367.055,383.585,25.4675,23.952,22.451,22.2205,0.964,0.896,0.49325,0.5,19.8369,20.266925,21.900475,22.191425,23.722875,24.1091,25.810225,18.533725,19.768675,21.978775,23.8753,24.2704,20.552,21.7144,21.504925,22.535975,23.96515,25.43405,18.283,19.5895,20.9867,22.8223,23.9631,24.2279,25.0232,26.02915,25.5158,19.88645,21.2934,22.823325,23.34595,23.8884,25.08465,25.4128,25.84145,-29.4493,-26.95375,-16.19375,-38.4615,16.8235285200481,16.4760081735859,16.4133576984059,16.1456409145903,15.0887353330514,456.702522245825,435.013224027941,437.321998770374,457.422589120152,446.913041759502,454.999202931857,456.052308994513,487.703100079208,475.570747976375,2051.03501290521,2067.75156346503,2155.2713970434,2203.73242087915
1,7.75,0.301397085512733,17.3910540134338,0.0962300901542148,-13.6970730606733,-22.6163092591113,-14.6495546892668,-12.2298592965135,4.04624618443137,0.033063068664051,-7.60667939801942,3.18725948339965,0.132793003315433,0.23,0.239,0.02,16.178425,16.239875,16.06028,16.377575,16.5889,101.1942365,83.15675,-0.11346,16.7365,16.226,15.3295,21.9475,40.5095,36.63,5.79725,339.61,405.7625,375.38,388.54,87.631,84.896,76.6395,74.721,4.058,2.257,1.12325,1.7095,19.7504,20.2906,21.8628,22.1672,23.7498,24.120075,25.8095,18.670825,19.7623,21.954775,23.8812,24.2704,20.4991,21.6289,21.477475,22.508975,23.9633,25.4356,18.4172,19.5035,20.9241,22.7952,23.9642,24.2275,25.0232,26.02915,25.5155,20.0331,21.309375,22.789175,23.3288,23.889175,25.0875,25.4128,25.8406,-27.76165,-24.60725,-16.2719,5.3735,17.1347363868036,17.8876917722557,17.0719850771119,17.1723640913495,17.1405667160987,463.850971751572,426.748529131763,441.346403780147,450.75026071123,443.323865660783,457.810365740988,441.603902938067,459.953118124078,473.11077015417,2055.10948044111,2041.79021376116,2073.00560465797,2051.89913197692
1,8.25,0.314263933487084,19.5734413273486,0.2403675919117,5.54989892161547,-9.05788135459034,-14.6495546892668,0.884885340133264,2.70572150038329,0.0444919687158789,6.03083618881154,5.93282778196862,0.16074804359789,0.3275,0.31,0.02,17.764915,18.17665,17.7570125,18.079455,19.40945,101.225056,76.981,0.00821000000000001,19.779,19.333,17.38725,31.425,88.1385,81.37,13.0125,344.5,418.565,387.7925,401.685,186.6365,174.0015,182.448,142.075,9.1085,3.552,1.715,3.095,19.770375,20.329875,21.838,22.143375,23.749375,24.11925,25.809225,18.9106,19.8375,21.9324,23.886,24.2707,20.5882,21.5997,21.457175,22.4726,23.9674,25.43715,18.575125,19.588375,20.925625,22.768125,23.9652,24.2275,25.0215,26.0281,25.5152,20.33375,21.3625,22.76075,23.31325,23.8895,25.085875,25.4125,25.8392,-24.30075,-21.1566,-15.78365,51.167,18.7011517472024,19.1055662040138,18.8298566582142,18.7783284792119,19.7587505785086,446.652198936039,419.014541906137,426.921555637911,415.083789486575,423.920838600236,426.808972793135,415.005932269557,431.199012765566,420.026652913646,1989.87576308399,2004.38174111969,2022.5614629815,2016.00997688934
1,8.75,0.384086712456044,21.4866065447389,0.237925871155686,-22.9181019954077,-6.44491163316629,-14.6495546892668,21.1035674819939,-9.22299037108821,0.0658439976800481,7.41810454687639,6.61298296507961,0.207891586785491,0.37,0.358,0.03,18.85094,20.108,19.153795,19.1625,20.427765,101.262317,66.4615,0.98194,22.359,21.875,19.4135,38.28,133.552,126.91,20.294,347.67,433.03,400.39,416.29,289.486,273.034,258.708,261.083,14.6855,8.012,2.475,5.37875,19.957625,20.373375,21.8306,22.16275,23.732,24.10965,25.808225,19.238125,19.995875,21.914425,23.8921,24.27,20.8859,21.6545,21.475925,22.4438,23.9671,25.4377,19.292125,20.063375,20.944125,22.751625,23.9663,24.2275,25.0205,26.0271,25.5145,20.7535,21.5229,22.7253,23.30645,23.8889,25.0847,25.4128,25.8392,-20.331125,-19.6902,-14.735425,85.956,19.394791450332,19.5057880459189,19.6029375914533,19.5271872132885,21.2191297079426,428.617835049557,408.648552738764,409.899199822573,408.403269545219,408.539298364082,411.044007345972,410.131979223041,408.479670209258,405.387804424659,1949.6767789683,1969.93538583424,1959.4597220609,1942.54428573876
1,9.25,0.53304703504641,23.4197035028199,0.238667178596408,-27.5460232800112,-5.57865918139992,-14.6495546892668,48.5719565228846,-28.5877142375734,0.0687199637676338,19.5507785416792,1.28609415416291,0.280196162404068,0.4685,0.45,0.04,20.96299,22.7176,21.01306,20.8685025,22.36942,101.2908455,54.932,3.44121,24.3605,23.942,21.0025,44.3,250.691,231.48,38.231,352.37,446.5,396.55,428.5375,535.073,493.921,491.7005,482.6385,28.5555,16.0575,3.67,10.12025,20.301,20.417375,21.831975,22.1139,23.7333,24.1105,25.8075,19.63225,20.30085,21.90215,23.9017,24.2707,21.3524,21.8222,21.496775,22.4301,23.9625,25.5934,20.21975,20.643875,21.0203,22.745025,24.001525,24.2268,25.041375,26.026575,25.5145,21.2417,21.7479,22.7184,23.296,23.8914,25.0849,25.4125,25.83945,-15.09365,-16.167125,-12.7076,184.375,18.9665021310902,18.9943518921956,19.083260661631,19.3000512257346,21.3502878843971,415.480101938647,405.613949400274,406.312155031921,405.321943505467,404.574774137484,404.448714482945,405.488900626587,398.733499990763,402.699840467741,1933.23853665245,1925.92627608634,1925.51269627674,1937.65845859381
1,9.75,0.588064311062855,25.4828796312843,0.242693738805613,-17.416492585693,-4.85303485542174,-14.91857262337,87.1950136437882,-20.776700826511,0.10617526860064,47.5953120384285,-0.711895089942814,0.329918416664271,0.55125,0.509,0.048,22.67272,24.7776,22.828775,22.9257,24.2948025,101.305263,50.348,6.73179,26.069,25.927,22.089,51.35,290.021,281.12,46.993,360.88,456.92,378.75,438.495,606.86,576.8925,586.041,564.039,41.8445,30.819,5.2635,20.42,20.681425,20.497,21.790875,22.1108,23.7358,24.11,25.806175,19.9625,20.433,21.8931,23.9022,24.2707,22.013,22.1111,21.59645,22.424725,23.9629,25.44075,21.04605,21.1053,21.0948,22.75055,23.9684,24.2264,25.0086,26.02655,25.5138,21.732675,21.936875,22.742825,23.295725,23.89085,25.082325,25.4118,25.8386,-8.3495,-14.0884,-10.5098,196.528,17.8843933819494,18.3805117928991,18.5044441826863,18.4141998118305,20.2126935695741,409.411200504033,401.496051114002,401.905218881225,400.791662522541,404.59262871936,400.893554657124,402.788344473111,395.310556555995,398.922861516492,1921.13204826564,1927.86190020103,1925.98326244797,1917.13557176498
