DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,18.5,0.59,0.2,0.3065,5.2,0.9,410.6,411.28,413.045,415.4,1.965,1.27,0.84,-0.035,88,88.5,90.55,94.4,0.03,0.0775,0.13,0.32,0.07,0.0125,0.17,0.36,1.085,0.71,1.8675,2.44,0,0.4,-13.25,280.1,308.25,4.63,3.92,4.1775,98.32,0.7
1,19.5,0.61,0.1,0.27975,5.3,0.1,410.655,411.8475,413.8125,415.9625,1.385,0.77,0.32,-0.535,89.8,90.7,91.6,94.9,0.0225,0.06,0.11,0.32,0.06,0.02,0.17,0.36,1.085,0.7075,1.87,2.43,0,0.4,-10.625,279.4,306.4,4.68,3.93,4.1525,98.345,0.7
1,20.5,0.6025,0.1,0.3,5.3,0.5,410.855,412.4,414.895,416.95,0.9425,0.32,-0.09,-0.97,90.2,91.2,91.8,95.1,0.0125,0.06,0.09,0.32,0.05,0.0125,0.17,0.36,1.08,0.7075,1.88,2.44,0,0.4,-10.1,278.7,304.45,4.84,4.17,4.305,98.3725,0.6
1,21.5,0.59,0.1,0.315,5.4,0.3,411.2825,413.02,415.1,417.53,0.4375,-0.02,-0.68,-1.385,91.6,92.2,91.825,95.7,0.01,0.06,0.08,0.32,0.05,0.02,0.17,0.36,1.08,0.7075,1.88,2.44,0,0.4,-8.9,277.3,302.85,4.79,4.1125,4.33,98.3825,0.6
1,22.5,0.6,0.1,0.3355,5.7,0.55,412.31,413.2825,415.105,417.41,0.09,-0.41,-1.03,-1.4575,92.2,92.8,92.725,95.8,0.01,0.06,0.07,0.32,0.04,0.0125,0.17,0.36,1.08,0.7075,1.88,2.44,0,0.4,-8.75,276.1,301.925,4.9525,4.14,4.3575,98.4,0.6
1,23.5,0.6,0.1,0.3235,5.025,1.7,412.4175,413.4225,414.935,417.1725,0.085,-0.71,-1.17,-1.5475,93.2,93.4,92.7,95.9,-0.01,0.06,0.07,0.31,0.04,0.01,0.17,0.36,1.08,0.7075,1.8775,2.44,0,0.5,-7.875,276.075,301.1,4.905,4.04,4.4375,98.3925,0.6
2,0.5,0.54,0.1,0.283,6.8,0.2,413.04,413.69,414.73,416.55,0.275,-0.24,-0.325,-0.9475,91.9,92.6,92.6,96.2,0.0975,0.05,0.08,0.25,0.04,0.07,0.17,0.14,0.625,0.78,1,1.8,0,0.6,-10,280.1,304.9,4.89,4.36,4.42,98.36,0.6
2,1.5,0.55,0.1,0.297,7.35,0.4,412.4,413.21,414.4,415.92,0.135,-0.3625,-0.395,-1.005,92.1,93.375,92.675,96.4,0.09,0.045,0.07,0.2475,0.04,0.06,0.17,0.135,0.625,0.78,1,1.8,0,0.6,-10.2,279.1,303.3,4.95,4.33,4.47,98.37,0.6
2,2.5,0.6,0.1,0.294,6.85,0.1,412.49,413.1375,414.185,416.005,-0.06,-0.485,-0.785,-1.465,92.7,93.825,93.375,96.475,0.08,0.035,0.0775,0.24,0.04,0.06,0.15,0.13,0.625,0.78,0.99,1.8,0,0.6,-9.4,278,301.5,5.015,4.3425,4.535,98.3875,0.6
2,3.5,0.57,0.1,0.311,7.775,0.725,412.52,413.0475,413.9875,416.31,-0.2075,-0.61,-0.9425,-1.575,93.7,94.475,93.4,96.35,0.0625,0.025,0.0675,0.24,0.03,0.05,0.1575,0.13,0.625,0.78,0.995,1.8075,0,0.6,-7.525,278.175,301.5,5.115,4.4,4.6075,98.36,0.5775
2,4.5,0.61,0.1,0.317,7.55,1.4,412.595,413.22,414.645,416.08,-0.59,-0.9025,-1.2125,-1.6975,94.075,94.475,93.5,96.475,0.06,0.02,0.06,0.24,0.02,0.04,0.16,0.135,0.62,0.7775,0.99,1.81,0,0.6,-6.2,276.85,301.35,5.03,4.4425,4.5975,98.37,0.6
2,5.5,0.5425,0.1,0.325,8.175,1.675,412.715,413.555,414.695,416.455,-0.6225,-1.1025,-1.365,-2.075,94.6,94.3,93.6,96.3,0.05,0.015,0.05,0.2475,0.02,0.04,0.15,0.13,0.6125,0.7775,0.985,1.81,0,0.5,-5.9,277.225,299.85,5.15,4.6275,4.72,98.37,0.565
2,6.5,0.57,0.1,0.337,7.8,1.6,412.79,413.515,414.85,416.075,-0.9175,-1.425,-1.605,-2.3,94.275,94.9,93.475,96.4,0.05,0.015,0.05,0.2375,0.02,0.03,0.14,0.13,0.605,0.7775,0.97,1.81,0,0.6,-6.2,277.75,298.275,5.2,4.56,4.75,98.4,0.6
2,7.5,0.62,0.1,0.343,9.2,3.7,413.1,414.185,414.715,415.99,-1.05,-1.5425,-1.745,-2.19,94.075,94.8,93.4,96.3,0.05,0.01,0.0475,0.23,0.02,0.03,0.14,0.13,0.605,0.785,0.9725,1.81,29.125,15.1,-1.05,278,300.625,5.26,4.62,4.785,98.44,0.6
2,8.5,0.72,0,0.375,20.15,21.275,412.88,413.055,413.175,413.975,-0.135,-0.4025,-0.31,-0.445,92.2,92.3,91.3,94.9,0.05,0.01,0.04,0.23,0.02,0.03,0.14,0.13,0.605,0.785,0.97,1.8075,176.2,80.35,55.8,278.625,308.775,5.68,4.9775,5.1575,98.4775,0.6
2,9.5,0.78,0,0.407,36.5,63.525,411.11,411.1375,411.205,411.765,1.365,1.295,1.4925,1.455,87.7,88.7,87.6,92.6,0.05,0.01,0.0475,0.23,0.02,0.03,0.14,0.13,0.6125,0.7875,0.9775,1.8075,366.525,174.175,162.025,280.05,318.5,6.085,5.405,5.69,98.4875,0.7
2,10.5,0.8925,0,0.439,45.2,103.225,409.56,409.74,409.7575,410.15,2.9,2.9175,3.2025,3.38,84.2,84.85,84,89.875,0.09,0.01,0.0475,0.2275,0.0375,0.0325,0.14,0.13,0.62,0.79,0.9775,1.81,526,262.525,262.6,280.55,329.625,6.63,5.7975,6.23,98.49,0.8
2,11.5,1,0,0.4465,54.55,138.4,408.63,408.71,408.68,409.3325,4.205,4.2025,4.6275,4.875,80.875,82,80.475,88.1,0.13,0.02,0.05,0.23,0.05,0.05,0.15,0.12,0.6125,0.79,0.99,1.81,631.75,325.5,349.725,282.025,342.2,6.745,5.93,6.2975,98.45,0.9
2,12.5,1.06,0,0.4505,58.6,153.75,408.17,408.11,408.12,408.78,5.405,5.33,5.6275,6.0975,78.4,79.9,78.5,85.6,0.2125,0.0675,0.06,0.24,0.0775,0.07,0.16,0.12,0.6125,0.7975,0.9925,1.81,676.525,353.1,368.75,283.15,351.45,6.87,5.98,6.3875,98.39,1
2,13.5,1.09,0,0.449,60.175,146.05,407.86,407.7825,407.965,408.2,6.2675,5.8925,6.345,6.97,76.775,78.225,76.875,84.85,0.39,0.1275,0.09,0.24,0.1875,0.08,0.19,0.12,0.6325,0.805,0.9925,1.81,650.3,337.325,352.95,285.1,355.975,6.96,6.21,6.47,98.31,1
2,14.5,0.98,0,0.4685,56.5,108.125,407.68,407.6875,407.765,407.95,6.6625,6.5275,6.86,7.29,75.85,77.625,76.1,84.55,0.685,0.16,0.1275,0.2475,0.2875,0.1,0.2,0.1225,0.6525,0.805,1,1.8075,559.6,274.025,292,284.5,354.7,7,6.1325,6.53,98.255,1
2,15.5,0.95,0,0.45625,46,72.5,407.53,407.55,407.58,407.6975,6.8175,6.5,7.065,7.26,76.5,78.25,76.6,85.2,0.8,0.19,0.1575,0.2575,0.415,0.11,0.21,0.1325,0.6525,0.8075,1.0025,1.8,416.75,196.975,195.475,282.7,347.7,6.8375,6.06,6.3875,98.245,1
2,16.5,0.77,0.1,0.4115,30.8,27.1,407.58,407.775,407.9275,408.18,6.4525,6.0125,6.29,6.1,78,79.7,78.9,86.8,0.77,0.1925,0.18,0.27,0.4175,0.135,0.22,0.14,0.6675,0.8,0.99,1.8,233.85,100.5,71.2,282.975,338.5,6.37,5.635,6.0075,98.23,0.8
2,17.5,0.63,0.2,0.352,14.225,1.1,408.44,408.55,409.44,411.0325,5.2,4.8725,4.6725,3.5975,81.325,83,82.2,89.6,0.42,0.18,0.1775,0.2775,0.23,0.1525,0.22,0.14,0.69,0.8,1,1.8,60.2,26.75,-5.2,284.4,321.4,5.525,4.8025,5.165,98.22,0.7
2,18.5,0.61,0.3,0.2975,8,-0.4,409.77,410.6,411.99,415.175,3.9025,3.01,2.3,0.93,84.1,85.95,86.375,93.3,0.25,0.16,0.1475,0.275,0.12,0.12,0.21,0.14,0.6925,0.8,1,1.8,0.3,1,-16.25,282.325,312,4.89,4.28,4.4325,98.27,0.8
2,19.5,0.6,0.2,0.3,7.225,-1.2,410.4275,411.56,413.255,416.095,2.585,1.7775,1.285,0.205,86.3,88,88.575,94.475,0.16,0.1025,0.12,0.275,0.08,0.09,0.21,0.14,0.6825,0.8,1,1.8,0,0.5,-15,282.5,309.5,4.85,4.21,4.5275,98.285,0.7
2,20.5,0.625,0.1,0.304,7.95,-0.8,411.05,412.35,414.835,416.89,1.835,1.2025,0.7775,-0.125,88.4,89.575,90.075,95.1,0.13,0.0725,0.0875,0.26,0.06,0.08,0.21,0.14,0.68,0.8,1,1.8,0,0.5,-13.675,281.775,307.975,4.89,4.3225,4.5075,98.32,0.7
2,21.5,0.6,0.1,0.3,7.15,0.375,411.57,412.66,414.4175,416.655,1.51,0.62,0.2975,-0.455,89.3,90.8,91.2,95.8,0.14,0.07,0.08,0.26,0.06,0.08,0.21,0.14,0.68,0.8,0.99,1.8,0,0.5,-13.35,281,306.9,4.9825,4.365,4.615,98.34,0.6
2,22.5,0.6225,0.1,0.303,8.3,0.2,412.79,413.47,414.51,416.045,0.9075,0.165,-0.065,-0.62,90.075,91.475,91.7,96.1,0.14,0.06,0.09,0.26,0.06,0.08,0.205,0.14,0.665,0.8,0.99,1.8,0,0.6,-12.525,279.4,305.3,4.9975,4.4525,4.7,98.3575,0.68
2,23.5,0.59,0.1,0.30175,8.65,0.025,412.6175,413.59,414.8,416.225,0.49,-0.13,-0.2875,-0.92,90.8,92.275,92.1,96.45,0.14,0.05,0.09,0.26,0.05,0.0725,0.18,0.14,0.65,0.8,1,1.8,0,0.7,-11,278.8,304.775,4.7575,4.275,4.3575,98.37,0.6
3,0.5,1.045,0.1,0.3455,9,-2.3,414.79,416.225,418.475,419.99,6.3325,5.8225,5.455,4.7425,92.6,93.6,93.6,97.4,4.8025,5.1975,5.2825,5.46,4.66,4.9875,5.2475,5.4925,4.875,6.02,4.6625,4.59,0,0.9,-12.9,310.325,330.5,5.37,4.52,4.6,98.085,1.1
3,1.5,1.01,0.1,0.3395,9.8,-1.9,414.1,416.42,418.635,420.25,5.81,5.1975,4.9675,4.3525,93.7,94.4,94.775,97.8,4.6,4.885,5.0625,5.29,4.365,4.75,5.06,5.225,4.795,6.005,4.62,4.6225,0,0.9,-11.8,310.875,329.625,5.1225,4.455,4.62,98.06,1
3,2.5,1.01,0.1,0.33425,8.5,-1.8,415.385,417.265,418.995,421.25,5.33,5.02,4.605,3.9975,94.6,94.7,95.275,98,4.3875,4.7375,4.895,5.145,4.1725,4.56,4.855,5.0925,4.69,5.9625,4.5825,4.6525,0,0.8,-10.475,310.075,327.775,5.17,4.495,4.68,98.06,1.02
3,3.5,1.0375,0.1,0.33,8.275,-1.95,415.965,417.305,418.8,420.275,5.02,4.6725,4.1925,3.5675,95.6,95.675,95.775,98.2,4.145,4.5375,4.74,5.0075,4.0475,4.3775,4.66,5.0125,4.58,5.91,4.5375,4.655,0,0.8,-10,307.775,325.425,4.95,4.35,4.4775,98.06,1.1
3,4.5,1.06,0.1,0.328,9.025,-1.6,416,416.925,418.58,420.5025,4.36,4.18,3.915,3.505,96.2,96.475,96,98.475,4.095,4.33,4.54,4.88,3.905,4.2525,4.5375,4.85,4.52,5.8725,4.545,4.665,0,0.8,-9.1,307.575,325.275,5.08,4.4375,4.6075,98.04,1.1
3,5.5,1.0025,0.1,0.3405,8.85,-1.075,415.4175,416.6575,418.85,420.7825,4.17,3.9325,3.6325,3.19,96.5,96.4,96.275,98.5,3.95,4.2325,4.4,4.78,3.735,4.1,4.435,4.69,4.43,5.8375,4.5025,4.68,0,0.9,-8.7,309.325,323.575,5.2,4.5075,4.695,98.07,1
3,6.5,1.01,0.1,0.3435,10.225,-1.2,415.41,416.9575,418.365,419.99,3.96,3.66,3.4675,2.755,96.9,96.9,96.475,98.675,3.72,4.085,4.285,4.68,3.51,3.91,4.2675,4.6125,4.37,5.7625,4.44,4.705,11.2,4.5,-4.5,309.425,322.325,5.16,4.5575,4.7225,98.09,1.1
3,7.5,1.19,0,0.369,21.7,11,415.08,415.71,416.1825,416.92,4.4,4.3175,4.2975,4.1575,96.1,95.775,95.375,97.575,3.735,3.8675,4.12,4.54,3.59,3.9,4.175,4.5325,4.2775,5.68,4.41,4.7,122.9,33.4,37.7,309.4,330.125,5.535,4.87,5.01,98.14,1.105
3,8.5,1.4275,0,0.44625,43.575,57.2,412.89,412.88,413.265,413.83,6.2575,6.0425,6.49,6.62,92,92.275,91.575,94.5,4.34,4.1575,4.145,4.48,4.2075,4.0525,4.185,4.4125,4.2225,5.63,4.3625,4.705,313.725,73.05,158.825,311.05,344.3,6.455,5.53,5.9975,98.145,1.3
3,9.5,1.5125,0,0.481,65.6,126.775,410.55,410.4675,410.63,411.26,8.13,8.065,8.7575,9.75,87.3,87.5,86.375,90.3,5.395,4.4325,4.385,4.505,4.9175,4.465,4.4175,4.41,4.1925,5.5675,4.295,4.68,508.4,110.5,301.6,312.275,365.85,7.1,6.09,6.59,98.13,1.4
3,10.5,1.7225,-0.1,0.51,80,188.3,409.22,409.205,409.45,409.94,10.295,10.1075,11.13,12.645,82.5,83.775,82.5,86.55,6.96,5.08,4.7175,4.63,6.395,5.135,4.74,4.515,4.165,5.53,4.21,4.6825,659.2,138.125,410.3,315.425,387.5,7.485,6.4575,6.9175,98.13,1.6
3,11.5,1.7925,-0.1,0.523,96.65,230.6,408.5625,408.435,408.6075,409.2,12.2225,12.2075,13.205,14.8625,79.6,79.975,78.75,82.275,7.955,6.04,5.3525,4.75,7.63,6.075,5.42,4.735,4.2225,5.54,4.2,4.675,753.725,156.5,476.7,317.1,405.05,7.66,6.73,7.0975,98.08,1.7
3,12.5,1.775,0,0.552,100.2,251.6,407.82,407.82,408.0575,408.405,13.385,13.3575,14.4425,16.34,75.5,75.675,73.775,79.2,9.4,6.91,6.145,5.1375,8.92,7.08,6.24,5.045,4.35,5.665,4.28,4.69,792.2,163.85,506.65,319.5,413.8,7.8675,6.965,7.455,98.07,1.7
3,13.5,1.87,0,0.56,94.625,244,407.425,407.46,407.7625,408.04,14.43,14.395,15.4425,17.36,71.9,72.675,71.325,76.3,10.41,7.93,7.01,5.61,9.7775,7.82,6.9375,5.52,4.53,5.8025,4.18,4.67,760.2,154.3,474.075,320.575,418.975,8.125,6.9975,7.53,98.0175,1.8
3,14.5,1.79,0,0.54825,89.85,206.4,407.1,407.065,407.225,407.565,15.265,15.1075,16.1,18.11,69.65,70.675,70.475,75.5,10.725,8.41,7.5975,6.16,9.99,8.3175,7.3675,6.065,4.715,5.9775,4.1925,4.66,665.675,137.35,405.175,323.85,416.25,8.115,7.03,7.51,97.95,1.8
3,15.5,1.74,0,0.55,71.975,144.95,406.7775,406.755,406.9675,407.3,15.7475,15.6125,16.4075,17.82,68.925,70,70.35,75.2,10.555,8.5,7.915,6.4575,9.92,8.575,7.775,6.35,4.9575,6.1,4.35,4.6575,522.7,107.8,298.2,323.5,409.1,8.03,6.94,7.425,97.9325,1.7
3,16.5,1.52,0,0.505,52.6,70,406.7775,406.9,407.06,407.72,15.66,15.4975,16.105,16.6,70.975,72.65,72,77.1,10.05,8.6,7.865,6.81,9.36,8.51,7.8575,6.6525,5.11,6.1675,4.4075,4.66,336.425,74.1,160.9,323.8,392.15,7.61,6.71,7.1225,97.92,1.585
3,17.5,1.225,0.1,0.4585,30.6,9.2,407.195,407.32,407.745,409.1925,14.62,14.4025,14.5575,14.34,73.3,75.275,74.775,80.475,9.13,8.32,7.7,7.015,8.73,8.235,7.7975,6.75,5.225,6.1925,4.465,4.6575,138.7,35.3,27.1,321.875,373.975,6.855,5.9125,6.26,97.91,1.3
3,18.5,1.1125,0.3,0.37,12.95,-2.525,408.77,409.55,411.5525,414.82,12.43,11.7525,11.06,9.685,78.225,79.6,80.65,86.375,7.89,7.77,7.505,7.0175,7.6775,7.715,7.555,6.73,5.3575,6.235,4.56,4.675,13.35,4.6,-13.4,317.775,353,5.69,4.815,5.0375,97.93,1.23
3,19.5,1.01,0.3,0.359,11,-3.3,410.6025,411.98,415.25,418.2,10.31,9.57,8.6525,7.73,82.6,84.4,86,91.4,7.09,7.25,7.1525,6.92,6.8275,7.0625,7.0925,6.6375,5.485,6.2375,4.59,4.6775,0,0.675,-15.375,315.975,344.325,5.165,4.5,4.725,97.97,1.2
3,20.5,1.09,0.2,0.351,9.9,-3.5,411.4275,413.695,416.38,419.5975,9.27,8.505,8.06,7.34,86.8,87.9,89.1,93.2,6.43,6.7975,6.8125,6.625,6.285,6.51,6.735,6.4825,5.505,6.285,4.73,4.68,0,0.775,-15.825,316.775,341.375,5.155,4.46,4.5375,98,1.115
3,21.5,1.09,0.1,0.35675,9.8,-3.1,413.2,414.61,416.8825,419.22,8.14,7.7325,7.4175,6.51,88.5,89.8,90.4,95.4,5.96,6.295,6.415,6.37,5.815,6.165,6.275,6.23,5.43,6.2375,4.78,4.69,0,0.7,-16.225,314.775,338.35,5.2825,4.6,4.7625,98.04,1.1
3,22.5,1.11,0.1,0.345,9.35,-3.1,413.31,415.485,417.55,419.59,7.54,7,6.88,5.8975,90,91.275,92,96.1,5.57,5.9125,6.0925,6.1675,5.4475,5.87,6.085,6.0425,5.285,6.22,4.82,4.7075,0,0.8,-14,312.175,335.175,5.095,4.46,4.6075,98.07,1.125
3,23.5,1.06,0.1,0.3355,8.35,-2.65,413.4025,415.1475,417.79,419.88,6.98,6.37,6.045,5.2675,91.9,92.975,93.1,96.9,5.28,5.7,5.84,5.98,5.1,5.6325,5.7975,5.82,5.135,6.1775,4.915,4.7325,0,0.8,-13.7,312.2,333.375,5.035,4.4025,4.51,98.06,1.1
4,0.5,1.54,0.1,0.3435,11.2,-3.75,418.1075,420.95,425.03,427.4575,11.99,11.24,11.28,10.61,88.7,90,90.725,95.325,11.24,11.69,11.78,12.26,11.23,11.65,11.84,12.15,12.1975,10.64,11.63,10.15,0,0.9,-16.35,332.425,358.7,5.33,4.425,4.675,97.7,1.6
4,1.5,1.65,0.1,0.35575,11.525,-3.2,418.73,421.6225,424.2425,428.3175,11.56,11.19,10.75,10.08,89.5,91,92,95.7,10.89,11.38,11.5,12,10.91,11.33,11.55,11.8575,12.15,10.6,11.64,10.17,0,0.9,-15.4,329.7,357.05,5.27,4.52,4.7775,97.7,1.7
4,2.5,1.645,0.1,0.346,11.25,-2.8,419.025,420.965,424.91,427.47,11.0825,10.56,10.4,9.64,91.3,92,93,96.8,10.66,11.02,11.225,11.72,10.6,11.01,11.24,11.61,11.9725,10.51,11.61,10.1675,0,0.9,-13.9,331.175,356,5.3575,4.4725,4.8125,97.7,1.7
4,3.5,1.54,0.1,0.349,11.7,-3.3,419.37,421.6225,424.4475,427.53,10.875,10.2,10.14,9.39,92.2,93.5,93.7,97.1,10.35,10.86,11.005,11.46,10.36,10.77,10.84,11.295,11.8225,10.45,11.56,10.17,0,0.9,-13.05,331.575,354.75,5.4225,4.57,4.9275,97.7,1.6
4,4.5,1.51,0.1,0.345,11.5,-3.6,419.41,420.865,424.6,427.97,10.3525,9.81,9.78,8.78,92.8,94.3,94.1,97.4,10.15,10.59,10.71,11.21,10.13,10.6,10.66,11.09,11.7275,10.37,11.485,10.19,0,0.9,-11.15,331.55,353.475,5.32,4.465,4.8175,97.72,1.5
4,5.5,1.57,0.1,0.337,11.175,-3.4,419.1675,421.075,424.03,427.3,10.0325,9.49,9.59,8.855,93.9,94.6,94.4,97.925,10.02,10.44,10.5425,11.04,9.99,10.38,10.51,10.9175,11.6025,10.24,11.355,10.21,4.3,2.6,-9.9,331.5,352.4,5.32,4.565,4.8075,97.74,1.6
4,6.5,1.575,0,0.362,22.625,3.85,419.285,420.51,421.21,422.43,10.065,9.75,9.96,9.49,93.7,93.9,93.8,97.1,10.08,10.31,10.41,10.86,9.9175,10.29,10.48,10.7675,11.5525,10.19,11.32,10.225,84.975,21.5,15.4,329.825,356.225,5.4825,4.605,5,97.8,1.5
